Date,1990_base,1990_cc_ideal_h5,1995_base,1995_cc_ideal_h5,2000_base,2000_cc_ideal_h5,2005_base,2005_cc_ideal_h5,2010_base,2010_cc_ideal_h5,2015_base,2015_cc_ideal_h5,2020_base,2020_cc_ideal_h5
2014-10-03,26128236.7304096,91116445.70607387,10105178.115952058,14764753.432944074,9651419.15641222,18565585.51048254,2879632.190061833,4153152.7575426977,2282588.514249308,2364089.1012888066,,,,
2014-10-10,25084622.19634278,87440498.45547792,9722794.174418606,14162704.51880426,9499324.943020172,18348391.138249755,2832196.0480806315,4114137.0530734635,2218758.938456195,2304352.0976973767,,,,
2014-10-17,25440387.33147728,88759276.53846993,9844868.398477424,14310279.513024263,9558177.159693586,18528027.159640316,2853295.5913457973,4192334.1717946804,2234230.770917349,2323973.659306277,,,,
2014-10-24,26155294.19516836,91204857.10574427,10169015.746034237,14759356.519795714,10059272.27245794,19147382.927187745,2959733.3967289524,4328832.617886766,2326317.989039965,2416585.3186743455,,,,
2014-10-31,26855303.98973231,94016035.90112208,10408280.832213867,15101729.49964884,10247032.180584855,19542131.31819407,3020065.018259879,4424099.405071243,2379457.9975542086,2468273.3692883747,,,,
2014-11-07,27215579.66175385,94558290.65016177,10519049.980942762,15179708.486061886,10429219.192594802,19808267.684921972,3039378.0077285417,4449822.169208617,2398425.182262612,2483601.5788053735,,,,
2014-11-14,27269787.417116188,94452708.50390197,10639337.230311789,15384148.789056443,10485968.100227958,19941921.75623455,3049377.9977774243,4478729.034327329,2423069.6919257957,2507093.8980641803,,,,
2014-11-21,27715777.48905792,95295295.964611,10806220.814277845,15702141.137639502,10778006.65586015,20566441.096875582,3132134.234639184,4542157.881827747,2468220.002342712,2539447.1388040558,,,,
2014-11-28,27758410.171824303,95951683.1762821,10916567.360455526,15881414.71742855,10953349.725279871,20869766.806953333,3196866.027834819,4599228.350553346,2485130.415107051,2540422.0232544886,,,,
2014-12-05,27923438.34135449,96674299.71622063,10955957.59597834,15941970.238941016,11089281.80570002,21073441.177196115,3216521.506821127,4647773.3147125,2475547.444726647,2539011.064274114,,,,
2014-12-12,27065990.396896187,93614107.3770608,10668781.108308263,15506539.113501608,11083691.40768403,20919702.88057423,3170246.1248860373,4578649.951899105,2426270.3283325685,2486034.5551420986,,,,
2014-12-19,28118450.467468448,97103272.61176866,11161111.026504058,16155638.788365914,11265538.907663375,21246452.111567818,3254143.4949414087,4697967.747555513,2498260.193619686,2561636.9477794548,,,,
2014-12-26,28197524.01408668,97810649.0519444,11181542.801687803,16196836.35437195,11390594.776812935,21476328.914238956,3288979.5060162754,4742001.930397078,2525306.3925383594,2589559.603323481,,,,
2015-01-02,27337577.588770147,94969665.40312281,10841355.376346944,15765222.668371562,11258821.27932661,21356118.100465473,3235077.1307998486,4659845.425930191,2466655.9992183526,2531918.5734072137,,,,
2015-01-09,27783154.064354964,96015027.87370375,11027131.891466208,16030150.114938136,11273560.222146094,21404957.516297746,3284849.192666519,4749505.206476163,2488924.041584341,2551321.7406953,999999.9999999997,1000000.0,,
2015-01-16,27392516.020470627,94924480.91972171,10964731.786385808,15957097.277491882,11077853.133087816,20954893.62713813,3251140.781397073,4736477.474339681,2453614.0357162,2526438.4308755556,995197.750898964,994947.1028404569,,
2015-01-23,27549414.62538346,94635194.4241801,11125140.7187146,16129726.226354558,11442154.773505284,21871084.71594848,3308274.9872422265,4839778.2432036875,2533079.268314189,2612286.057584299,1001829.030980368,1001579.1237585675,,
2015-01-30,27013246.607160624,93210936.45299491,10688658.40285253,15556757.037760364,11234560.581135336,21535956.795796942,3188550.58341233,4708336.495785013,2459631.512470713,2547292.9781758585,994700.732497604,994988.0705825402,,
2015-02-06,27532864.00952412,96737001.69630493,10840599.867860587,15695287.072966626,11633231.45526317,22230282.988264274,3259922.0904281484,4798991.451908325,2490639.0734024798,2577424.242370987,1001920.689970967,1002481.2919845183,,
2015-02-13,27750649.41757172,96713870.16822976,11012071.3163151,15993118.518893773,11798010.80149261,22617380.49494304,3315906.7237800225,4882044.030899983,2556753.681123009,2644387.1359036276,1012358.0200987834,1012555.7117435749,,
2015-02-20,28121708.06232997,97761364.53252894,11177908.73417719,16157780.733584322,11927218.457200084,22854008.70774572,3369302.108591468,4947068.864664256,2592490.942294943,2680286.04391727,1022051.2739997904,1021942.3931402407,,
2015-02-27,28609606.58835783,98867007.68741822,11287475.713052014,16279040.159716789,12186640.007449867,23221565.11203399,3424309.4270567,4970053.5256782,2620400.366515609,2689638.4335620482,1027164.3180929152,1023769.341297524,,
2015-03-06,28152244.279690474,97657239.04388234,11096644.861333776,15997373.625859959,12059542.630463194,23098926.670352984,3381169.823541201,4935979.576157106,2582121.895443737,2659855.312767877,1020949.6123966264,1018456.3225256085,,
2015-03-13,28262253.429750077,98378265.63981482,11110757.5011025,15913466.584385889,12241657.55384866,23510223.14782064,3403471.4565098863,4989078.265356656,2577420.276310201,2657357.559590653,1020480.9105893262,1017124.7401570971,,
2015-03-20,28578874.49350493,99517481.23317736,11269021.124101551,16133134.507685332,12443622.120882137,23919374.886650864,3439180.235527794,5039931.372333963,2610525.907781,2692687.0523363156,1030544.4448287678,1025706.3463530744,,
2015-03-27,28292254.10620977,98011317.39937928,11183275.159430483,16077993.970867833,12397781.275761615,23678184.7986051,3397306.005911065,5009292.302396205,2581224.393517147,2667612.322105537,1020322.6748459572,1015971.6918242072,,
2015-04-03,28165842.13133516,98032577.1118822,11070385.927079286,15940269.064134339,12385818.913253428,23662560.868007895,3372260.1066016136,4980161.2790116845,2548678.9712798293,2634914.5608474556,1019472.1806754618,1015855.1698303105,,
2015-04-10,28220511.39760955,98534064.06275982,11159616.568678625,16102479.99890058,12457443.624938585,23859647.341339268,3376473.6129687475,5005196.120905856,2560280.156716026,2649461.646825364,1023041.2425681724,1019536.0563527262,,
2015-04-17,28148539.46657378,98523816.97160007,11140439.275845047,16140889.698951835,12185927.748291643,23311446.715210263,3316745.3465592763,4941730.4635422155,2533839.2308634515,2625771.3880655495,1018740.9235334082,1016527.4005803631,,
2015-04-24,28300631.864673994,99386690.98035258,11236799.206127714,16226489.010405403,12525034.560647732,23794555.212421164,3349588.9149438143,4961730.159759123,2578419.7370452983,2662009.907205301,1026504.384732104,1024239.4331455181,,
2015-05-01,28337510.967206407,99921132.7250236,11264610.33556821,16319503.74110382,12230448.048597446,23217043.362287153,3320525.2862264984,4925142.815339287,2558803.758635487,2641183.828676253,1023767.8605881522,1023359.7279905176,,
2015-05-08,28468529.88632797,100076633.56876543,11264274.66885966,16325331.774132535,12337309.78998503,23496569.363089617,3350289.12367255,4963002.400845896,2564938.18858338,2648610.7550012427,1021974.0166565588,1022307.4673427895,,
2015-05-15,28889224.048819777,101241769.27343342,11476544.404510252,16616412.765066916,12392604.3239441,23545792.375620827,3383850.122092748,5033060.6511047445,2588411.4314279994,2679063.115752449,1027925.92335392,1028426.4414440292,,
2015-05-22,28829923.698684443,101566233.18835372,11416397.534804076,16569583.444799663,12353283.008109191,23417416.37930001,3342599.9129553195,4994545.067558641,2577074.8111906634,2675036.6625021347,1025897.6163775132,1027269.2662975662,,
2015-05-29,28436711.66013057,100849377.89220259,11341801.422297308,16514215.930366077,12181773.941689955,23068029.87056995,3313472.9086271008,4974585.239683827,2546016.7084567323,2650552.9332716437,1020771.2434476374,1022798.4355051628,,
2015-06-05,28072373.66350796,99925275.20080042,11116812.38724495,16122991.92481037,12210273.625045683,23301267.77241116,3288241.2364266114,4938527.007648089,2524532.7067318102,2631312.26147506,1018009.5092691062,1019944.5765350575,,
2015-06-12,28117643.464808967,100172058.49310932,11181734.334051466,16206120.904475527,12296539.7143878,23529873.467193633,3288293.6140023684,4964261.478227293,2522714.4761674106,2630979.2477830523,1019814.2439870602,1021400.5164571216,,
2015-06-19,28836207.062137984,102216832.75426397,11343940.18535539,16436800.389229627,12544460.494782694,23856710.049104843,3358787.633691995,5034422.406813917,2570862.451716571,2667298.077998399,1027401.6986595535,1026372.842534822,,
2015-06-26,28247766.3776521,100664983.10290933,11150294.917874929,16144305.37798515,12508031.4378818,23981541.37214625,3329805.6179962144,5041906.896150283,2539483.315062161,2645565.8019997813,1022673.4311622812,1022388.0798292923,,
2015-07-03,28477623.80723741,101524307.26670505,11160172.642584398,16120536.87236337,12432923.530107554,23756123.147747688,3308169.298944689,5021790.343310422,2538579.1242913804,2645857.9238561927,1016356.9897044232,1016263.02282484,,
2015-07-10,29000512.29493609,103011316.30093545,11298487.596983347,16261460.420874188,12691311.95922906,24137790.090905398,3368216.917427408,5094993.168791988,2575307.422416605,2680083.858136887,1020003.9782131326,1019913.8544952783,,
2015-07-17,29057503.635421783,103729628.61006048,11316828.817007588,16300847.107333887,12804834.24341377,24474596.05504544,3401137.791134002,5171993.326930599,2660213.646086291,2798510.6567826066,1025471.8051187566,1026995.096156174,,
2015-07-24,28428131.02016321,101500007.41513495,11034729.052433489,15932734.388987865,12733627.988087004,24124357.79106936,3352075.658635973,5097631.961335207,2585774.896473615,2723503.517842818,1014519.2849648504,1016548.3520139348,,
2015-07-31,29000253.562352125,103434645.2818287,11278050.308072127,16272940.357869029,12966358.354348516,24389815.460898574,3440721.393393158,5208625.606444973,2637181.226832149,2769484.1562953047,1027402.4643722542,1028845.9509113417,,
2015-08-07,28975599.45406172,102227774.2024923,11345172.813448545,16386479.232175184,13016489.074843766,24374731.801753175,3456894.0767284483,5234696.423246705,2638776.1893729856,2776633.9425095497,1031042.1007605598,1033572.8883709422,,
2015-08-14,29073296.45306426,102077283.92697668,11399720.157543534,16368491.371250933,13291706.515138729,24590957.89085473,3500749.874432686,5284555.667040153,2657702.9196335147,2799068.0786355776,1027493.319330491,1030587.0954570824,,
2015-08-21,26481687.570781235,93013302.05482857,10419162.028568396,15002775.360707885,12522641.326148989,23491604.88451984,3282520.154567199,4961363.947708249,2450766.901398012,2590740.88832826,988444.6851982432,993584.8240688972,,
2015-08-28,27534021.06756642,97188805.5929544,10847302.611746864,15698339.174675703,12777839.047917595,23961786.968626074,3326471.2517924765,5080874.538558338,2518213.0544006573,2668620.957729149,1002813.5387363612,1008528.3517719021,,
2015-09-04,26945719.499402005,95571479.83413987,10636571.492749795,15459308.383027183,12471444.415764537,22947757.60860997,3257751.434819549,4978967.489668476,2460002.855216335,2608301.840497833,977832.4955811676,985611.6026246484,,
2015-09-11,27263397.497461043,97169591.3802003,10899066.127394613,15834043.00045881,12730589.152329646,23227694.002364818,3330621.973469984,5106640.136055589,2527324.0372641026,2680954.4048520145,993611.4742683456,1002251.2128749167,,
2015-09-18,27628585.9943068,97936983.12956686,11043002.418050254,15992293.463290066,12759011.178524638,23331754.790812697,3360415.126689545,5147545.541462142,2554753.114917793,2712641.0360029256,992364.4068827808,999880.6128615483,,
2015-09-25,27043278.741478045,94915523.88731544,10744416.483142365,15631396.33133604,12840741.889842551,23602488.774099298,3256631.3720028065,4967286.98047966,2491905.758110029,2656159.2934907735,978202.7713172962,988203.7352087847,,
2015-10-02,28317658.55910528,99295733.73929396,11271813.8060558,16399800.625859754,12950429.922714228,23646718.39428917,3364806.376000712,5163230.563994863,2573001.185765128,2736121.5652378094,1000337.2502905368,1004291.8368799697,,
2015-10-09,28900468.939215075,100818850.5641593,11548421.200903775,16769264.282344041,13052040.746731572,23531104.58715953,3432828.643417701,5270337.179149926,2625989.2345839497,2779914.768795099,1016056.268918384,1018636.4308003944,,
