Date,1990_dow_none,1990_dow_all,1990_claude_none,1990_claude_all,2000_dow_none,2000_dow_all,2000_claude_none,2000_claude_all,2015_dow_none,2015_dow_all,2015_claude_none,2015_claude_all
2008-07-03,1112149.9488017233,18165317.32682243,1055423.1645797838,16539683.418525582,276795.90944597044,805557.7194503231,267795.9997623896,776327.8610744883,,,,
2008-07-07,1102637.8945095069,17929816.09590888,1047362.6870352025,16349072.156672144,274761.90045022144,805416.3399604983,267013.2030303482,777260.1139240747,,,,
2008-07-08,1130164.6202939246,18237493.70969445,1072324.5254450531,16574086.544874916,282654.9707165226,826838.3111367599,274376.44136851386,797716.0193003949,,,,
2008-07-09,1115556.0805933161,18048748.202142894,1058434.0128472624,16407924.566360151,279962.61448841,819981.4032994545,272286.0941986932,791936.9839856526,,,,
2008-07-10,1112658.66409573,18035542.28365408,1057746.5564530985,16404007.673330456,278235.3669035376,810156.1022159507,271355.78574810567,783290.8255243723,,,,
2008-07-11,1102055.2328462815,17862576.68688822,1048655.7150482063,16260740.40927404,276502.1442688631,802729.282927676,269512.49430058606,775968.6384059354,,,,
2008-07-14,1098973.1077246491,17910579.114675917,1046563.8056863712,16317179.200408963,276433.2396954959,797627.856185146,269663.9939559438,771071.6392966469,,,,
2008-07-15,1106785.693810427,17944034.569954425,1052003.150566511,16304649.09397621,275164.59185011935,798969.7943132418,268162.7931907104,772428.6630557036,,,,
2008-07-16,1133564.6444306283,18319067.084936637,1074487.9339958269,16597526.963721553,284474.7324658539,829461.699418828,277036.7682388488,801686.6182383635,,,,
2008-07-17,1146998.8182096742,18537878.779593665,1086355.397752488,16763598.053086353,291158.9908871685,844199.2157338149,283709.7210292698,816110.0015209381,,,,
2008-07-18,1145338.4152708184,18593240.685598344,1084014.3858556966,16810948.26857936,288306.7780750476,838091.7192441453,280891.9208718961,810267.9948379591,,,,
2008-07-21,1130647.2774152705,18423728.88533301,1070349.7802585394,16641191.63058223,285597.89498780924,836205.6396322505,278435.18904946983,808698.2402512563,,,,
2008-07-22,1137362.722420972,18097687.224850833,1074176.6926466036,16337994.304344589,292602.6845441487,853594.8375529166,284665.467168505,825224.3017140615,,,,
2008-07-23,1142793.8330952323,18176483.783494193,1077394.9677480317,16419420.533173513,294279.7404283137,855831.3429948626,286083.4035812455,827190.0508988989,,,,
2008-07-24,1121110.114106471,17993024.422627278,1060536.3176207552,16324993.995225849,287671.6821088692,841653.4242604225,280573.5914924365,814114.0762817229,,,,
2008-07-25,1123042.2002957975,18067788.689358804,1063670.738567223,16397286.601323126,285899.3605979172,838721.8699395524,278898.8667143378,811191.4830729216,,,,
2008-07-28,1103920.1754745191,17859495.64914996,1046036.324399054,16217098.35361901,282063.82447778335,830681.8143170454,275190.42700290214,803461.1246840458,,,,
2008-07-29,1124768.9467601508,18166272.917381108,1064173.1314907998,16460061.593869757,289820.94361256505,850428.0245199214,281949.5141194259,821978.1585027642,,,,
2008-07-30,1133980.2737594163,18345698.175960448,1074608.821054695,16615189.460850652,291389.0131888196,853961.3301778601,283635.9029917143,825369.8787964451,,,,
2008-07-31,1126117.4425984854,18111925.72635622,1063069.7558014302,16404242.19397533,288448.150469479,852818.1084348584,280939.30987777,824736.4104472528,,,,
2008-08-01,1124839.8495115307,18089049.67966147,1061088.580468139,16391596.007088736,288512.5997564438,852988.1574226947,280887.3709499892,824773.8198497301,,,,
2008-08-04,1132354.9172946208,18140092.17981853,1067472.929151357,16443418.554830471,290479.7098046331,859716.3418694845,283140.673398899,831444.0614203206,,,,
2008-08-05,1164466.9274945792,18566798.138383325,1096316.3539455314,16815141.738317452,301585.31274568074,873838.9819975286,293944.9819635447,844793.6285354212,,,,
2008-08-06,1167763.098283232,18613441.660764664,1100269.5051733225,16871671.235526204,300509.6463720015,865918.4983813021,292338.0470032046,836636.6095234604,,,,
2008-08-07,1142619.2712834373,18356482.322245244,1076966.542949274,16688391.907708699,298503.6052061944,868081.6664810709,290971.77758978726,839317.2895180056,,,,
2008-08-08,1182922.509987341,18778229.771418367,1110799.2803566016,17030201.630995005,309352.75604305265,888924.1355988528,301240.82667480886,859316.7429913199,,,,
2008-08-11,1196037.2152777733,18988997.67268236,1120594.3948039885,17190902.981584568,312585.31259637047,893751.9092714587,303549.12617610255,863687.8334938555,,,,
2008-08-12,1188240.871886111,18839109.819225375,1112092.2366960114,17049580.805015124,308557.8903881328,886515.5234769448,299700.8367199016,856822.4980903573,,,,
2008-08-13,1176650.9163995704,18657444.605493523,1103731.2728409788,16908298.27688255,305733.4193729517,876705.6686077283,296728.95269735565,847226.3881711384,,,,
2008-08-14,1187042.3494164455,18860710.491402954,1111309.3309257952,17063355.781229183,310004.4786966916,890846.2341551469,300558.7028039895,860825.5891080112,,,,
2008-08-15,1197070.176207265,18956719.890535455,1120502.537846423,17142786.228642937,312329.85366672906,896291.2411699127,303106.74921601237,866078.3711733337,,,,
2008-08-18,1184013.9908554077,18856049.431525722,1108418.72896986,17048877.5759432,309960.7095729754,895030.3838123599,300896.0564294828,865041.7923872846,,,,
2008-08-19,1171312.5689295556,18677163.611657705,1098661.8584515722,16895217.36364912,305513.9712830076,887257.2765580192,296916.1602467179,857765.5586417209,,,,
2008-08-20,1175541.2072475974,18711139.115881924,1102713.5050546133,16923235.16810102,305434.32048729947,886872.6474634473,297068.80081135465,857463.4774571513,,,,
2008-08-21,1177811.0831843563,18706348.33542943,1103012.0083233407,16930312.03963085,306980.24726634426,892188.8171682083,298791.70690459997,862748.6870047813,,,,
2008-08-22,1192867.5550971508,18938863.73965215,1117555.9131386597,17139069.382169656,311805.6336579618,906055.5704600315,303511.2666522302,876267.6825159912,,,,
2008-08-25,1171108.616579524,18679035.028084077,1097157.5268435224,16915585.116329104,305358.5163183457,889598.3366983229,297532.4977777018,860547.4492658142,,,,
2008-08-26,1172135.4088781688,18700269.369916588,1096047.9974211538,16942505.555188064,307136.5538404534,895191.7278866452,299595.78593197896,866264.292577178,,,,
2008-08-27,1179110.1755683254,18777089.664990835,1101610.4384548834,16992016.194543462,308436.47729255573,888036.0608956162,300624.6851591719,858774.675453038,,,,
2008-08-28,1195517.6718337792,19056267.09859154,1119145.1597947194,17257331.65640921,312853.51474599756,901029.5571228345,304552.24002182466,871085.3234000467,,,,
2008-08-29,1181186.4354244014,18890271.65724044,1105333.3397873542,17098504.21009272,309904.72985356126,893085.0664519484,301825.0436635327,863498.2828497136,,,,
2008-09-02,1194526.9779888268,19008448.146587733,1113286.7996818852,17161646.8806171,313259.730876595,902696.3593573296,305047.09425593313,872668.8302568796,,,,
2008-09-03,1199364.7280275084,18993055.912821874,1113606.2992381493,17140232.18435226,315638.5020952765,904548.4410503148,306967.0082490535,873985.230578094,,,,
2008-09-04,1170535.3214834195,18584626.108918287,1086844.382935938,16783665.705102887,306660.9972868054,894010.5104100273,298952.3301334678,864719.7791606807,,,,
2008-09-05,1170356.4889027346,18615423.037629683,1086659.772765731,16797659.044208825,307394.83389513235,899051.2169976344,299872.12525341567,869969.8892588299,,,,
2008-09-08,1206618.8743350117,19127815.5603765,1117085.051844246,17274713.25812442,315527.63421380694,926181.9007269961,307860.0029882509,896237.3712013336,,,,
2008-09-09,1190343.0833513672,18938624.27878731,1101617.559400455,17062874.177528117,307685.32035593403,909473.0126410605,299961.7535166918,879890.4150490889,,,,
2008-09-10,1191286.2740073458,18939401.729766544,1103447.6521423075,17052197.683201615,308369.64169779234,913406.5826091962,300648.4883433189,883871.5394200827,,,,
2008-09-11,1205777.035055525,19122970.813360445,1117256.665004599,17236767.38316734,310983.2002553774,923933.6621668026,302649.8012394049,893622.896066637,,,,
2008-09-12,1204681.2053163815,19126499.631506782,1117912.645921417,17221836.043523274,308397.65847638255,912465.5133540604,299901.2021306805,882247.6216913188,,,,
2008-09-15,1178914.5398243153,18695416.063143793,1092955.3498840088,16868943.76355369,303437.38319623267,903523.2101368413,295243.8762502623,874064.1899637704,,,,
2008-09-16,1185346.3264488017,18843153.597452413,1101225.8352079932,16961267.864918,305776.9989354749,905360.7402142313,296695.300567308,875183.0730073042,,,,
2008-09-17,1144727.4496285708,18351679.467218872,1067698.7406126864,16558639.70235298,294155.9762846602,870768.0141532924,285650.8719517949,842021.8263257934,,,,
2008-09-18,1188019.6460497773,18909018.649313375,1108306.7621156343,17019591.533861898,301588.70458977827,890020.0425385379,291566.06726414146,859633.7530247471,,,,
2008-09-19,1195822.0806692045,19108484.549120225,1115190.3033862468,17181594.837565914,301502.0553256195,888104.3657570694,291840.1074343524,857523.5318491084,,,,
2008-09-22,1159994.0803852652,18783923.030924093,1085025.422285192,16912150.681805734,292988.9257343659,866019.8557898876,283606.31533684314,836171.3620460262,,,,
2008-09-23,1151004.0605501551,18621442.930189677,1075417.952292411,16722157.92471932,290646.6742786528,862579.368434541,281875.972556396,833267.4780831411,,,,
2008-09-24,1143139.2655617595,18549613.435555775,1068356.3853059562,16692223.30839024,288921.87015785207,858848.3779255659,280727.13643214275,830029.6564859599,,,,
2008-09-25,1169212.2809835963,18906529.948829778,1091858.5256241132,16997530.42124965,293735.8600077139,875112.0765301021,284050.8134748092,845110.7098735073,,,,
2008-09-26,1182969.235254081,19018755.42761375,1102195.530231087,17057529.635820795,296276.41071813024,883458.8184987854,285675.5268152687,852937.3460751387,,,,
2008-09-29,1117257.218902595,17849761.190896835,1040611.7480325901,16090748.490911687,283838.923401468,853767.8180944014,273831.9277919112,824892.7482925887,,,,
2008-09-30,1150095.4533992303,18515912.18476074,1071674.4643202121,16653420.305343533,288319.6350564151,862075.3843085131,277791.8288249307,831949.5069765502,,,,
2008-10-01,1146788.0275814086,18547948.401410706,1068144.8840800931,16714291.553618744,287037.748321063,856589.2634951178,276415.82521143206,826697.6665508541,,,,
2008-10-02,1115898.3638250614,17995743.12767491,1040434.1292278516,16264918.734490355,278428.2348571222,835121.2995798531,268771.63082992064,806823.9156495461,,,,
2008-10-03,1102628.7462815947,17834054.415809903,1030177.2232109524,16131472.487838563,274725.27808428544,828312.9530828893,265235.62512424693,800430.6055908204,,,,
2008-10-06,1062675.0451853673,17191057.625028316,995223.5080837079,15538464.943166168,267719.5518410266,825901.0610915147,258995.66206336068,799047.9877466622,,,,
2008-10-07,1018311.7542759699,16440419.830841301,952747.4821698582,14868271.967080364,253991.98086982267,785437.5102382539,245943.33102624587,760031.4009222186,,,,
2008-10-08,993525.1166304089,16065167.651022661,928827.1518038232,14487306.625429435,250897.554825115,793392.3609869926,243880.78482071796,768927.4072068197,,,,
2008-10-09,935252.3024975485,15266492.770105632,873484.6391392422,13721804.953826055,235203.22237577394,741104.0971192872,227990.38130259188,717229.1752335125,,,,
2008-10-10,923291.7265342019,15314926.473130625,862777.3688392014,13762398.37129536,235624.75699368253,742384.9252386037,227724.90680320372,717671.4212140506,,,,
2008-10-13,1008769.4013356786,16815879.45602742,946586.9958243048,15133980.862090707,253171.92424186238,803616.7247318934,246344.14775827763,778762.5998996727,,,,
2008-10-14,1001278.426299658,16747798.344335584,938394.1625175767,15005062.821032615,251108.1430821597,781354.9046843908,244306.75798710808,756608.9504208446,,,,
2008-10-15,923151.839213034,15330703.023729747,862949.788601993,13783315.49871081,232305.5415027605,747442.8501759528,227388.63169163594,726172.1869169112,,,,
2008-10-16,958165.1704792168,15939688.800333407,900702.0929692107,14369312.294961605,244127.48081754724,775504.0912408632,237962.26856111153,751814.2979233247,,,,
2008-10-17,957704.2483889417,15987807.092913963,895957.2801391638,14365374.896297222,241956.3001563159,763226.3235243106,235093.11365242238,738865.6365427441,,,,
2008-10-20,1002143.2834984515,17019695.468699094,936799.7681619613,15259633.123769626,248451.82294115337,790913.2905024929,240749.957428592,765195.3533746684,,,,
2008-10-21,979164.1829508316,16640602.223063681,919394.696679562,15017246.803000435,245825.85135671112,789912.461203717,239737.69307393927,765731.1307267656,,,,
2008-10-22,930354.8789811973,15653913.45887313,874541.3653526291,14203004.264063502,236194.47303792599,760675.1458267457,231347.24371676156,738963.5360181667,,,,
2008-10-23,928163.9103591929,15774814.004572328,875690.9772080353,14420668.48580893,233458.67541390343,761136.4871342737,229592.88867548766,740304.249983392,,,,
2008-10-24,895555.4165621209,15191704.096731571,844166.720998583,13880657.601088915,226071.85246578648,742125.9546719601,223064.671083894,722818.0602490327,,,,
2008-10-27,875293.704681639,14945270.626450786,824664.035827274,13676903.8057397,221296.83159459804,734220.5422279726,218717.3592144198,715848.8231334448,,,,
2008-10-28,965736.788450116,16354733.88755834,905302.2468881458,14877583.611243973,244313.85945400439,795170.7645727264,240220.7400876126,773099.8334727027,,,,
2008-10-29,951007.7001487445,16192626.521981044,890844.1111037352,14718668.611682814,246717.28900651055,801438.4442807842,241629.5085768157,778659.9693629578,,,,
2008-10-30,977292.4552457003,16777775.634629164,912755.254254792,15192434.695789535,254134.10081684304,818483.2944432934,246798.27543068383,793537.6078697493,,,,
2008-10-31,999496.1895075234,17102016.94997263,930980.0369339345,15461969.245004872,262707.3665824044,830871.0260582435,254783.08719348678,804844.4148962958,,,,
2008-11-03,987988.3778807095,16993719.860205725,925522.9654381835,15360563.454445269,257375.92345466264,833670.9713580752,250433.49621073218,808014.5151618178,,,,
2008-11-04,1008873.4331314035,17466705.74797572,942657.9173785015,15768222.052082699,262439.39939510165,846973.9464970801,255826.8758261897,820735.4476121299,,,,
2008-11-05,963318.5130523603,16610612.870272648,902375.7969359229,15064665.019201117,250390.2234515,817778.2174952135,244891.18626539284,793273.6839389013,,,,
2008-11-06,929732.0831899752,15979019.107149087,870122.701943338,14539905.547133308,243149.32519481456,815499.2086889711,238277.64361374345,792382.1782446252,,,,
2008-11-07,946466.1861766684,16326433.942477116,887901.2444881877,14890617.003008272,245066.4727706696,824907.4840853643,241768.99961640098,802516.0385435516,,,,
2008-11-10,937749.2793642842,16024797.945676759,881661.4758384405,14666361.972156163,241596.217653655,822498.8734928906,239016.0413791382,800964.1635268322,,,,
2008-11-11,921364.2204484254,15812074.873009915,863605.9619148616,14489195.656789621,236209.13967204423,816353.5799002755,234099.73270699164,795890.8034790811,,,,
2008-11-12,880644.6571855622,15089690.194664644,825458.1018387655,13905694.733669857,224706.29961994282,794281.1573639779,222774.44077068407,774840.3964031162,,,,
2008-11-13,937098.2769926114,15789108.286596257,877930.6824080455,14563944.190967789,239156.14885483737,824551.9213407877,237470.25052914146,803762.11573143,,,,
2008-11-14,898414.5603654818,15397263.374829797,843883.6478345711,14251334.190861048,226239.81988478298,792136.0934966301,225103.51910833668,773027.7280237498,,,,
2008-11-17,882171.2024275935,15075160.626266073,826845.3411479604,13960652.907053892,223497.277020477,779577.3423181319,221904.43090846227,760437.0659287963,,,,
2008-11-18,879546.573330284,15232658.118271993,823516.3871758026,14153685.31922636,224158.61721593144,781680.2381034965,223126.39912282134,762978.5430257259,,,,
2008-11-19,848681.5087294136,14795619.976242272,794966.9125702963,13772470.011991806,211985.97102248514,751325.5481826434,211208.79981671236,734045.6672715951,,,,
2008-11-20,811490.8219571599,14190160.619371435,761224.6355363271,13183559.71918894,202411.3399880617,709803.452519208,201563.31278495016,693031.5900393531,,,,
2008-11-21,862160.7893942063,15008621.578406297,809626.8257730942,13922366.730963327,211750.08197400795,738295.7890624407,210140.69802488133,719889.3746973048,,,,
2008-11-24,891648.0048198188,15603742.449550591,831546.326818874,14434859.388734782,224598.77368659055,790121.9111171599,222304.89574749998,769799.4714411721,,,,
2008-11-25,892836.871100686,15776353.03960778,831413.3777327517,14605829.38191663,225953.24455370294,817426.2919237416,224343.38123001953,797377.9621363393,,,,
2008-11-26,921106.7522091707,16215544.646703789,853528.6659123495,14971607.009040194,233971.63832831683,833897.4160585456,230919.3963821007,811731.4880800757,,,,
2008-11-28,932830.1687092436,16376358.941496193,867229.416139092,15127619.527034523,235840.007078105,841819.5487988351,232877.293571577,819693.2225888686,,,,
2008-12-01,863568.9288499295,15375378.054236814,801688.2902868768,14256702.646524074,216669.63616142134,791668.3671285124,214836.1886979824,772248.3068362494,,,,
2008-12-02,890033.8640685593,15953664.901785862,824135.3820173672,14737380.15788627,223396.528861164,799687.0399397818,220501.30801435886,778954.7734724475,,,,
2008-12-03,913130.9384594511,16273360.033164067,844498.3172715165,14974236.31205135,230747.96385365602,828307.4044526839,227323.36799198572,806410.9864572984,,,,
2008-12-04,905598.2547086163,15986779.909574367,835057.2413378822,14679145.541878566,229215.0221547616,823419.2962496841,225327.43846552834,801138.663717789,,,,
2008-12-05,937755.9896047546,16507730.06205587,861813.7375836835,15128025.287061218,238439.54527827638,850502.3922864798,234263.67244751213,827509.292111429,,,,
2008-12-08,954410.5875757003,16851056.54482486,876543.7410370385,15311490.64611803,240284.1072535341,845267.7716020017,234460.48642700084,820830.731328589,,,,
2008-12-09,927102.3361898384,16491029.168537123,850895.2018668714,14984181.382841058,235929.52399755537,843383.1616137361,231133.74508267606,819736.8707088777,,,,
2008-12-10,927672.8292032289,16654463.257556511,850231.4202424411,15200157.248004355,239225.42286495314,857418.4738265183,235281.8854024382,834153.1442645894,,,,
2008-12-11,904544.2091855542,16381106.724826703,830903.6556398663,14951459.918002678,233985.29497454083,852314.8134201921,230781.17687676937,829819.2412238595,,,,
2008-12-12,907480.6831142897,16524682.063717948,831680.6648367536,15080021.653623596,236675.73588357674,862006.1761177263,232964.5491509362,839036.5272294201,,,,
2008-12-15,908207.2267352412,16551711.306883825,831646.7314652186,15066474.745961735,234146.12702831684,856831.8036432449,231077.47039168936,834471.900395002,,,,
2008-12-16,940568.5659504557,17018800.05493005,864138.3704879328,15536308.89098729,244631.20010381402,882609.3108164378,241268.10089852664,859659.7107669424,,,,
2008-12-17,937073.3774711689,16946979.587373156,861874.1918787634,15484248.497622395,245607.9712552509,888761.7118458183,241760.98953263462,865294.4299307916,,,,
2008-12-18,937829.1321739003,16886172.751158547,861612.2028659004,15381916.497722106,247690.7432689601,892170.5576715241,243147.45642515988,867784.6632244181,,,,
2008-12-19,935946.5769840458,16923074.085034072,858688.2412714408,15408708.325992173,244010.17148241514,893838.0766880303,239628.03103529193,869728.8610954959,,,,
2008-12-22,926359.1307407358,16941371.46110972,850576.3739517368,15444079.295329113,239926.6334646177,882009.9724987465,236578.48981059995,859000.3019954853,,,,
2008-12-23,918776.6972890397,16895205.38201836,841650.4654157945,15378571.999641739,237469.42898091325,871026.4067523818,234415.84583757017,848498.771151692,,,,
2008-12-24,925838.0885407913,16983316.791867033,848002.7398816079,15449843.297165578,239576.50467459875,874004.5973884278,236014.4423538543,850818.3180012879,,,,
2008-12-26,927178.2888597839,17031554.905249007,850314.5653437523,15491412.917491635,241138.05495792147,883046.0716661173,237431.21553222617,859593.0550129215,,,,
2008-12-29,915346.7821183397,16832278.278930068,839247.3443302481,15322365.545508843,239280.70947761036,873991.5784001941,235960.3563439939,850785.6284686644,,,,
2008-12-30,933922.9354172512,17234237.62759424,859039.6819000436,15691789.803437576,245043.84081461467,884741.3233411834,241680.64332226815,861065.070323299,,,,
2008-12-31,946922.7448363021,17397686.156677183,872395.7965368625,15826114.036626788,249046.97750716505,897219.2740504302,245389.53784475868,872953.7915848679,,,,
2009-01-02,975854.614144957,17764255.9301881,898240.5650656349,16140201.79121957,254839.4960212783,907893.5913882185,250593.44214539725,882484.647936904,,,,
2009-01-05,972640.7286855568,17670083.258205432,893200.774089708,16056292.150955463,253218.5394361607,908514.4463121961,248580.53455612296,882607.0139458813,,,,
2009-01-06,967519.2125492515,17664136.1738267,887906.4796462492,16057816.219481371,252234.21640911564,887902.0331358063,247669.20140656183,862291.6309154422,,,,
2009-01-07,950826.5933653694,17344655.91345736,871905.3535551759,15780914.91879606,248288.75674894315,902294.4688323326,244316.9508580285,877564.6978443245,,,,
2009-01-08,947691.2375400622,17235509.066148292,869259.6055088656,15690872.053717868,250019.26074970697,906155.178915704,245691.1204180316,881013.4012268473,,,,
2009-01-09,933434.681200417,16983549.614521474,857630.5464287597,15475597.0151987,243444.54221259485,890137.9878309678,239791.84993972108,866327.5909207352,,,,
2009-01-12,924535.8380344639,16858097.114717837,850406.6909818475,15366825.573738573,240212.81544413138,885586.5964633987,236294.60890987178,861900.2919424126,,,,
2009-01-13,921863.9875900545,16792280.877335172,847831.8501389138,15288590.267499285,240431.7640811228,892329.441888508,236897.9884129832,868580.1363343116,,,,
2009-01-14,898721.6404415175,16344428.845608074,826749.7503882647,14906994.689179229,235284.3219428958,879617.4244438981,232588.09967570734,857024.8194319463,,,,
2009-01-15,906045.9515774997,16507540.071505435,829851.849837819,15043750.74671466,241847.59497059986,913041.0447314171,238971.65700291414,890000.3882403228,,,,
2009-01-16,914016.9377851696,16732006.338859456,836958.5818584568,15259494.454504864,243923.68832273912,917552.2282890906,241109.2719247691,894247.9725416764,,,,
2009-01-20,880463.9208940053,16126879.553091478,807522.2846442867,14747439.669364007,235231.14956287254,900226.542351184,233211.12847857832,878338.9272682786,,,,
2009-01-21,896882.4671624586,16442064.40490719,824299.0976108108,15009210.012623964,240597.51674237804,915047.0325981372,237987.0608429269,892015.2239614503,,,,
2009-01-22,891933.0925718328,16315879.8111946,820677.0919238601,14920155.6987189,241502.90312758414,916156.727355673,238906.01749604198,893104.5111888902,,,,
2009-01-23,885903.6725870025,16391121.160353057,813816.2300689337,14954420.122983903,240378.80884150838,911222.6267294653,237474.26995044656,887965.7157383895,,,,
2009-01-26,893126.5065729112,16368979.71700077,817965.5889489269,14963985.4500104,243758.81820859647,919420.3200848735,241120.7682709071,896105.3045087759,,,,
2009-01-27,903881.168138708,16679507.81338228,831521.9056874169,15208812.539777929,244776.0220346311,925670.1843094528,242298.16157790605,902445.6389496733,,,,
2009-01-28,923417.8349227097,17007528.253061447,849509.7390533328,15482823.737752035,251073.10110608648,939467.6535093313,247945.06064036573,915257.7600922023,,,,
2009-01-29,902572.8048451244,16798831.738443296,832925.8068398315,15351351.027620234,245487.67272735568,929423.058100692,242935.213150447,906101.4721435008,,,,
2009-01-30,890217.797284429,16614860.772766227,819844.0726526639,15156495.509323675,239409.52881740135,919203.0197611301,236728.93831912364,896323.9328937846,,,,
2009-02-02,889484.9602695679,16537986.09841021,815426.0243532455,15018238.77766947,239545.5226061606,919210.2496734131,236676.01996161503,896277.9132127642,,,,
2009-02-03,912274.2081761374,17003625.414893694,835888.3631479206,15467886.704778356,245359.0021531402,935989.7285423873,241938.54533964093,911993.8764251827,,,,
2009-02-04,897891.2492466875,16616051.28073155,822454.7339107883,15134031.163558027,242000.82322781548,919349.4129112872,238488.91556999425,895579.278880655,,,,
2009-02-05,913067.0213977896,16739717.5149436,835492.4455734823,15232905.835432453,245829.5505175481,862722.0291429965,241476.02774150317,838046.2681633122,,,,
2009-02-06,930034.9858623459,17106697.604088053,848091.1867904179,15528583.110838007,252693.31052049776,872876.0667852402,247753.7921043739,847445.9773489123,,,,
2009-02-09,923429.1504359606,17143276.39021248,845902.207824452,15608198.693105666,250534.07391197616,871787.4791016467,245961.4586958627,846774.8815768195,,,,
2009-02-10,885259.2935780797,16579541.273796786,809505.0582309488,15084503.59368963,241690.7330558635,856390.776173858,237914.2043444972,832672.8039456595,,,,
2009-02-11,889366.4099173704,16653953.271106305,813933.0538540876,15173650.232666211,241884.0646446328,850307.9706465241,238367.8623492894,826863.4751466154,,,,
2009-02-12,894802.3902097412,16713706.315403003,818057.9548434754,15160955.300197976,243723.062364147,857185.8945519319,239910.29152869288,833454.6101017613,,,,
2009-02-13,883678.7608885491,16557178.956339162,809201.8020531723,15009205.867647372,239836.58701111565,841171.4277803956,236140.46862749895,818018.20210351,,,,
2009-02-17,868420.3383340469,16272991.756123519,795947.4348364673,14732564.114022672,233254.9020245889,836104.2226551146,229950.90812266123,813421.0050163798,,,,
2009-02-18,872658.2607531305,16295490.36776466,800800.4897115811,14774534.39252365,234192.5031118536,835448.2618276299,230378.50420487634,812387.4472284564,,,,
2009-02-19,864439.7267150348,16120912.125407519,792908.4716223918,14652300.482848138,241149.6458255695,847194.412194258,237796.8315174742,824302.3354734362,,,,
2009-02-20,855707.6100231169,15967457.36363601,786353.8008625071,14521515.02895309,240388.90446042307,853732.4919024602,236879.1356947407,831008.242500942,,,,
2009-02-23,835169.2801860872,15675039.94064533,768479.4585156214,14255136.054896072,233470.08848850746,839762.8103158759,230253.59445952275,817580.309898475,,,,
2009-02-24,862953.4618437035,16183323.69620447,790511.3294888106,14706988.798217986,239550.6022246852,862141.6884095019,236091.35683718004,839433.754599269,,,,
2009-02-25,848088.2892740875,15942061.685922034,776182.9235211377,14480005.280243361,238308.89639786587,860892.4432835391,234980.21035853575,838327.8749383147,,,,
2009-02-26,821563.8263283477,15405670.326795593,749493.2579063318,13997163.314653773,233278.82114565352,853149.1590331056,230368.79427319407,831054.2222839054,,,,
2009-02-27,805450.7439790828,14997391.54119843,731785.9059264351,13596401.389735349,233900.52300333884,860882.4948471943,230295.8387151855,838076.9897589524,,,,
2009-03-02,775077.4806649832,14560746.144647576,703077.5578977192,13164245.470985083,227522.6122350521,847252.2974759868,224088.84264540678,825145.1265359897,,,,
2009-03-03,772558.3777776273,14611614.076869298,703962.3727931136,13204049.377469584,229228.83155621632,846475.6002544756,225859.51908260028,824681.4933641742,,,,
2009-03-04,788095.2593521978,14875670.915589985,719912.07581579,13463817.22261303,235317.6398549574,863020.4141284017,231470.35436731583,840176.5915443662,,,,
2009-03-05,756948.2131096143,14218418.762011161,691193.6262371175,12885096.847467726,230340.17456730723,856155.6537797748,226944.01277525746,834374.2034809706,,,,
2009-03-06,759318.7034889987,14369698.290943973,692712.1687407066,13019809.244251175,228616.73176110792,852825.7635820598,225308.92980978588,831247.9928050215,,,,
2009-03-09,746135.5502365011,14044528.247769056,679180.2888008635,12716620.066837564,225837.8866157963,852839.3731660502,222867.42832442376,831711.7419677406,,,,
2009-03-10,778593.7297668898,14725881.740240818,708739.1756784299,13319017.514889933,238058.26881212796,876710.9866526986,234187.04949213756,853836.1175892776,,,,
2009-03-11,777894.825183742,14540680.642641801,709099.6566327467,13184645.861146986,239653.00656025155,869531.8782233853,235302.07555076745,846209.4856823351,,,,
2009-03-12,808071.5999074128,15295625.436822476,736223.9148961583,13836965.887181737,247606.0657004279,884050.0922614759,242573.50837852448,859974.5214195729,,,,
2009-03-13,823338.6024807218,15811428.778537845,749481.5247218449,14345079.609033065,249582.78807747198,890494.6316273367,244381.36952285853,865983.9344227397,,,,
2009-03-16,814094.3528606723,15654846.443130026,742157.9418600545,14212885.817612186,245928.0954021099,881217.3325264413,240653.71699556676,856834.5540217428,,,,
2009-03-17,835859.7956178598,15991496.336479502,758614.17042967,14492027.488105617,252845.96965750246,900255.0687334425,247074.03135771217,874956.9005950222,,,,
2009-03-18,852483.9286024045,16273718.953351755,771720.1138490518,14736914.018659988,255558.8659827208,904830.7506025508,249393.5880471963,879072.4955800375,,,,
2009-03-19,841481.497465192,16034184.254615717,760104.0199210558,14488286.592329543,254271.76256843266,902598.0900127344,247487.58695176814,876503.4221647723,,,,
2009-03-20,832691.4239165481,15934806.169172732,751255.397679233,14385552.150214523,250784.01339105156,895536.897472485,244827.25646190243,869786.4963608239,,,,
2009-03-23,876073.7194637267,16652264.01630927,793002.7996174352,15047736.648771746,257151.8408284542,910548.1932233651,250374.039181897,883760.8880554452,,,,
2009-03-24,860524.1441846592,16439526.54686509,778596.8215114726,14853669.633525725,255069.6306386922,903038.8168336289,249293.32215782584,876920.6187238266,,,,
2009-03-25,865813.1397544415,16559977.955133652,783933.4025036165,14964256.182786232,258204.57571566108,920567.8914957808,252554.04454210206,894282.9456153025,,,,
2009-03-26,886588.8525360484,16786861.692459792,802617.7473008739,15170554.211041162,266314.8486820558,935854.852571436,259631.0682426113,908620.3274014337,,,,
2009-03-27,872761.4326037654,16610282.46934745,791150.7024064264,15018557.653947217,263179.5567116467,933222.3646607337,257126.58237930652,906452.8468947374,,,,
