Date,1990_base,1990_cc_h0,1990_cc_h5,1990_cc_all_h5,1995_base,1995_cc_h0,1995_cc_h5,1995_cc_all_h5,2000_base,2000_cc_h0,2000_cc_h5,2000_cc_all_h5,2005_base,2005_cc_h0,2005_cc_h5,2005_cc_all_h5,2010_base,2010_cc_h0,2010_cc_h5,2010_cc_all_h5,2015_base,2015_cc_h0,2015_cc_h5,2015_cc_all_h5,2020_base,2020_cc_h0,2020_cc_h5,2020_cc_all_h5
2014-08-29,25645741.034871224,131950893.50167021,91026094.8078022,302363375.9267791,10049432.962887945,18241107.107975643,14707418.462938197,40962186.75633903,9568953.25814616,23607076.098280173,18058685.225861695,30794953.756208044,2846244.213310729,4884301.2439118065,4069606.369083722,5305303.316486156,2239863.647953541,2428440.7244987166,2311092.574711188,2474111.5072637415,,,,,,,,
2014-09-05,25862839.769458443,132350453.66806398,91240979.78833929,304587606.72117835,10134181.634520294,18386476.164486863,14815619.490036488,41225831.857988976,9725063.628172347,24070694.896073252,18392990.53503436,31344996.683879334,2877671.651734772,4930023.43242001,4107560.1051689372,5355174.633662071,2264187.1547116004,2453234.4238713384,2335214.3861920433,2491687.130694504,,,,,,,,
2014-09-12,25710920.557146188,131602605.88129641,90720513.23955204,303425614.1656446,10034318.509076718,18205176.807820253,14672581.404803617,40973633.03458314,9596467.948619803,24004085.70108106,18318509.659359813,31350934.90019411,2843643.1059072358,4909864.753092203,4089109.7710638535,5339345.250701141,2249025.050947326,2443002.359770198,2325244.8106661867,2490982.664304562,,,,,,,,
2014-09-19,25891564.06571457,132467153.81378913,91317208.40858768,306131457.80998415,10109737.487256426,18360695.558832414,14790386.021059835,41469754.86336114,9616073.620887555,24255605.645833526,18493362.717313476,31762882.30406979,2867460.273936877,4977028.999616519,4142286.2929422976,5413734.727323089,2262177.3585174647,2467201.0173324826,2347679.9002374257,2519323.413395653,,,,,,,,
2014-09-26,26045074.31848244,132115055.74944499,91135431.53898285,305268337.6680739,10133537.630282637,18387083.252139878,14820204.575516019,41758967.53050874,9569954.5032636,24075184.836730197,18347854.121971767,31473406.068631805,2857398.225058614,4968679.69636162,4135493.763956768,5402845.700498953,2264775.0305889747,2470993.744745734,2351723.329671065,2519455.313971264,,,,,,,,
2014-10-03,26128236.7304096,132181050.19394326,91116445.70607387,306076369.17394996,10105178.115952058,18311738.30391682,14764753.432944074,41604412.9799482,9651419.15641222,24364154.410096124,18565585.51048254,31861292.374305137,2879632.190061833,4988076.450220782,4153152.7575426977,5424189.737789108,2282588.514249308,2485508.8213606174,2364089.1012888066,2543265.8285778495,,,,,,,,
2014-10-10,25084622.19634278,126792077.38319835,87440498.45547792,292815387.9965284,9722794.174418606,17564158.27894091,14162704.51880426,39756908.555347465,9499324.943020172,24063102.284240287,18348391.138249755,31602375.345203985,2832196.0480806315,4938283.538546062,4114137.0530734635,5384946.941046589,2218758.938456195,2424313.2369545773,2304352.0976973767,2497544.8556222464,,,,,,,,
2014-10-17,25440387.33147728,128635619.8060562,88759276.53846993,296823316.2710214,9844868.398477424,17763696.529946655,14310279.513024263,40078417.77594758,9558177.159693586,24305754.230030663,18528027.159640316,31941418.64025032,2853295.5913457973,5038577.201524524,4192334.1717946804,5506938.21097509,2234230.770917349,2441168.651613175,2323973.6593062766,2515945.009025081,,,,,,,,
2014-10-24,26155294.19516836,132125159.72843663,91204857.10574427,303637928.96098745,10169015.746034237,18318815.598422002,14759356.519795714,41445923.911450535,10059272.27245794,25180497.91299999,19147382.927187745,32898014.586507466,2959733.3967289524,5205720.309758472,4328832.617886766,5675384.4220388075,2326317.989039965,2539328.7346547763,2416585.3186743455,2609041.044497923,,,,,,,,
2014-10-31,26855303.98973231,136249774.3252393,94016035.90112208,308077543.6524012,10408280.832213867,18759608.37395635,15101729.49964884,42565526.13987087,10247032.180584855,25714092.252442427,19542131.31819407,33460285.130500782,3020065.018259879,5322886.699901258,4424099.405071243,5787557.67412986,2379457.9975542086,2594989.54967442,2468273.3692883747,2662126.9786295113,,,,,,,,
2014-11-07,27215579.66175385,136984117.05756426,94558290.65016177,310057456.1993552,10519049.980942762,18835370.58859279,15179708.486061886,42607921.414473474,10429219.192594802,26065646.802503105,19808267.684921972,33836005.67092567,3039378.0077285417,5342103.685817795,4449822.169208617,5809704.844086758,2398425.182262612,2610796.5813266183,2483601.5788053735,2668145.0502970163,,,,,,,,
2014-11-14,27269787.417116188,136858890.71433708,94452708.50390197,309976184.9343536,10639337.230311789,19093227.675838582,15384148.789056443,43221514.43721078,10485968.100227958,26279033.94974483,19941921.75623455,34001842.15689988,3049377.9977774243,5380651.06487871,4478729.034327329,5842071.21745348,2423069.6919257957,2637192.4060946046,2507093.8980641803,2684225.4703727905,,,,,,,,
2014-11-21,27715777.48905792,138136937.27287933,95295295.964611,313148295.2554949,10806220.814277845,19497571.90256468,15702141.137639502,44164605.30442899,10778006.65586015,27194969.6628782,20566441.096875582,34484312.058996566,3132134.234639184,5464622.716064887,4542157.881827747,5895432.336589583,2468220.002342712,2671344.415490628,2539447.1388040558,2712716.145696666,,,,,,,,
2014-11-28,27758410.171824303,139030614.11043954,95951683.1762821,314739404.3403754,10916567.360455526,19731697.58227882,15881414.71742855,44387747.19605615,10953349.725279871,27599462.521740925,20869766.806953333,34883194.414031476,3196866.027834819,5536907.579024789,4599228.350553346,5974176.542218742,2485130.415107051,2674326.212441383,2540422.0232544886,2722268.1696151653,,,,,,,,
2014-12-05,27923438.34135449,140115900.07456297,96674299.71622063,317774604.0250099,10955957.59597834,19810169.564502224,15941970.238941016,44592571.39091031,11089281.80570002,27873036.12861971,21073441.177196115,35229063.56770027,3216521.506821127,5597196.479086174,4647773.3147125,6035629.147704323,2475547.444726647,2671263.030332259,2539011.064274114,2722072.984276766,,,,,,,,
2014-12-12,27065990.396896187,135616007.01150182,93614107.3770608,307162575.2027564,10668781.108308263,19274174.13811436,15506539.113501608,43206266.775673404,11083691.40768403,27656430.600406118,20919702.88057423,34942985.19341626,3170246.1248860373,5512340.072159715,4578649.951899105,5947458.063019596,2426270.3283325685,2615566.0077984217,2486034.5551420986,2666848.2005785313,,,,,,,,
2014-12-19,28118450.467468448,140812879.7597546,97103272.61176866,319268226.9899306,11161111.026504058,20071964.715785198,16155638.788365914,44812169.14971918,11265538.907663375,28142087.37861041,21246452.111567818,35515795.41069161,3254143.4949414087,5663101.1542695435,4697967.747555513,6084641.714013277,2498260.193619686,2694314.1766764857,2561636.9477794543,2740405.336935763,,,,,,,,
2014-12-26,28197524.01408668,141907609.65268853,97810649.0519444,321967331.0834607,11181542.801687803,20125438.992775187,16196836.35437195,45115054.145190485,11390594.776812935,28421458.572586566,21476328.914238956,35910481.42226336,3288979.5060162754,5717128.26908508,4742001.930397078,6137550.308256826,2525306.3925383594,2725187.254689115,2589559.603323481,2775253.306825141,,,,,,,,
2015-01-02,27337577.588770147,137865432.18092307,94969665.40312281,314609563.79612845,10841355.376346944,19595655.953147646,15765222.668371562,43982899.15998282,11258821.27932661,28261164.758547753,21356118.100465473,35707308.20611232,3235077.1307998486,5613664.911523965,4659845.425930191,6035146.392003386,2466655.9992183526,2665758.3708900786,2531918.5734072137,2729120.909855757,,,,,,,,
2015-01-09,27783154.064354964,139347556.09576678,96015027.87370375,317182095.64307547,11027131.891466208,19936198.527284835,16030150.114938136,44614472.78663468,11273560.222146094,28368428.001944236,21404957.516297746,35935650.463859424,3284849.192666519,5726989.908883164,4749505.206476163,6160438.909881558,2488924.041584341,2685105.8466290804,2551321.7406952996,2752076.0972149307,999999.9999999997,1000000.0,1000000.0,1000000.0,,,,
2015-01-16,27392516.020470627,137866242.4869217,94924480.91972171,313862403.8013717,10964731.786385808,19877192.23557285,15957097.277491882,44537312.927045055,11077853.133087816,27798165.295009874,20954893.62713813,35280466.52310683,3251140.781397073,5720187.638937024,4736477.474339681,6171574.679419302,2453614.0357162,2659521.806503902,2526438.4308755556,2727732.843400781,995197.750898964,995197.7508989638,994947.1028404569,994668.4269682455,,,,
2015-01-23,27549414.62538346,137330212.1416884,94635194.4241801,312995275.0974886,11125140.7187146,20096511.365503274,16129726.226354558,44769982.79965104,11442154.773505284,29045451.4051408,21871084.71594848,36516229.5780546,3308274.9872422265,5847808.045468424,4839778.2432036875,6315560.408027649,2533079.268314189,2750595.348618153,2612286.057584299,2805178.604028759,1001829.030980368,1001922.1960186113,1001579.1237585675,1002136.4825364633,,,,
2015-01-30,27013246.607160624,135334310.5709775,93210936.45299491,309318121.3444801,10688658.40285253,19402083.03602664,15556757.037760364,43319279.88637706,11234560.581135336,28596301.303715527,21535956.795796942,35988443.060405396,3188550.58341233,5685817.210396595,4708336.495785013,6149309.803192587,2459631.512470713,2685219.4983501835,2547292.9781758585,2741172.5008970057,994700.732497604,995296.968352426,994988.0705825402,994208.3014047802,,,,
2015-02-06,27532864.00952412,140526061.09739506,96737001.69630493,316630745.6403711,10840599.867860587,19563274.53718112,15695287.072966626,43355567.3366926,11633231.45526317,29563005.759683143,22230282.988264274,37034526.370179124,3259922.0904281484,5792263.773214343,4798991.451908325,6257933.623864839,2490639.0734024798,2716618.670736162,2577424.242370987,2787210.8659665803,1001920.689970967,1002803.866578392,1002481.2919845183,1002645.0712989095,,,,
2015-02-13,27750649.41757172,140550447.3179238,96713870.16822976,314061091.0161308,11012071.3163151,19950923.297605556,15993118.518893773,44291315.70764509,11798010.80149261,30091159.94395365,22617380.49494304,37509429.57974107,3315906.7237800225,5902107.664224366,4882044.030899983,6367831.786764623,2556753.681123009,2787594.4844857557,2644387.135903627,2835196.282077155,1012358.0200987834,1013066.4399592002,1012555.7117435749,1010289.1709373485,,,,
2015-02-20,28121708.06232997,142011007.7552822,97761364.53252894,316842026.8970087,11177908.73417719,20171482.559741057,16157780.733584322,44365232.400554426,11927218.457200084,30428701.49998414,22854008.70774572,37859293.974070944,3369302.108591468,5993441.015300549,4947068.864664256,6455941.047982661,2592490.942294943,2824764.7427212466,2680286.0439172694,2858149.6766326693,1022051.2739997904,1022578.987257115,1021942.3931402407,1015959.2597771611,,,,
2015-02-27,28609606.58835783,143636231.1308161,98867007.68741822,319566205.76668966,11287475.713052014,20313741.224036757,16279040.159716789,44779986.59295504,12186640.007449867,30946214.375930715,23221565.11203399,38373722.522062875,3424309.4270567,6021916.993293355,4970053.5256782,6468559.659499601,2620400.366515609,2838129.370387014,2689638.4335620482,2872739.6726958463,1027164.3180929152,1024601.7819862954,1023769.341297524,1018568.6579216938,,,,
2015-03-06,28152244.279690474,141895691.8966435,97657239.04388234,317354769.3896553,11096644.861333776,19977359.759414874,15997373.625859959,44088371.37889229,12059542.630463194,30786550.757804994,23098926.670352984,38253444.45283021,3381169.823541201,5980566.016602554,4935979.576157106,6443624.037356584,2582121.895443737,2808225.93318192,2659855.312767877,2846977.0769799505,1020949.6123966264,1019288.4905544975,1018456.3225256085,1015180.6979683186,,,,
2015-03-13,28262253.429750077,142931415.94850162,98378265.63981482,318749225.0432781,11110757.5011025,19876977.28124938,15913466.584385889,43010695.66972473,12241657.55384866,31353185.350474935,23510223.14782064,38614709.877955794,3403471.4565098863,6045273.845793487,4989078.265356656,6523716.599427531,2577420.276310201,2803332.1300475197,2657357.559590653,2848518.1561852596,1020480.9105893262,1018084.5907488682,1017124.7401570971,1014876.025833339,,,,
2015-03-20,28578874.49350493,144509965.74524152,99517481.23317736,322947315.7365757,11269021.124101551,20131402.776629232,16133134.507685332,43634799.54083573,12443622.120882137,31869767.309788663,23919374.886650864,39263636.59770966,3439180.235527794,6108246.027421133,5039931.372333963,6595113.363885901,2610525.907781,2841525.796910301,2692687.052336315,2889652.890773858,1030544.4448287678,1026895.2854563101,1025706.3463530744,1023052.3863001171,,,,
2015-03-27,28292254.10620977,142401330.6700814,98011317.39937928,319129404.3935911,11183275.159430483,20098213.873041414,16077993.970867833,43653937.24313027,12397781.275761615,31562782.44688123,23678184.7986051,38970735.5728597,3397306.005911065,6074944.270831823,5009292.302396205,6574785.385056835,2581224.393517147,2815789.376704305,2667612.322105537,2865241.6865529553,1020322.6748459572,1017217.5054369164,1015971.6918242072,1013997.6979472425,,,,
2015-04-03,28165842.13133516,142474469.0615375,98032577.1118822,320615313.8141762,11070385.927079286,19917049.330370106,15940269.064134339,43514423.94109141,12385818.913253428,31529773.820622865,23662560.868007895,39006396.71306183,3372260.1066016136,6040522.077349118,4980161.2790116845,6533777.3875062065,2548678.9712798293,2780965.971009521,2634914.5608474556,2842435.973435603,1019472.1806754618,1017138.6709141645,1015855.1698303105,1015083.7813655243,,,,
2015-04-10,28220511.39760955,143278551.82827783,98534064.06275982,323291055.36754566,11159616.568678625,20127663.864714418,16102479.99890058,44034048.035625465,12457443.624938585,31790596.027359676,23859647.341339268,39396326.72442708,3376473.6129687475,6074257.222344391,5005196.120905856,6579256.101059512,2560280.156716026,2796536.1456263005,2649461.646825364,2862595.6170360674,1023041.2425681724,1020823.2592136384,1019536.0563527262,1019409.5432052498,,,,
2015-04-17,28148539.46657378,143351247.4127708,98523816.97160007,322387844.6496346,11140439.275845047,20190308.281049624,16140889.698951835,44319231.25712299,12185927.748291643,31072240.629523035,23311446.715210263,38412944.05973585,3316745.3465592763,6003144.169127905,4941730.4635422155,6510746.474839992,2533839.2308634515,2771319.280380867,2625771.3880655495,2840426.195648112,1018740.9235334082,1017860.7637691065,1016527.4005803631,1017093.5567301146,,,,
2015-04-24,28300631.864673994,144679283.36700377,99386690.98035258,325418736.1097094,11236799.206127714,20276411.844503902,16226489.010405403,44506035.875149064,12525034.560647732,31644633.85336867,23794555.212421164,39045098.84086322,3349588.9149438143,6021556.727161587,4961730.159759123,6503591.168558563,2578419.7370452983,2813747.912283865,2662009.907205301,2882961.3992299377,1026504.384732104,1025634.198068384,1024239.4331455181,1024189.3742062134,,,,
2015-05-01,28337510.967206407,145521897.65322822,99921132.7250236,327099409.49741465,11264610.33556821,20383251.812887434,16319503.74110382,44772074.58511831,12230448.048597446,30847962.832379267,23217043.362287153,38249260.659616046,3320525.2862264984,5978771.8911134815,4925142.815339287,6456223.986734418,2558803.758635487,2790882.1702019637,2641183.828676253,2867006.646387977,1023767.8605881522,1024898.2226259961,1023359.7279905176,1022888.2985542162,,,,
2015-05-08,28468529.88632797,145668817.9319005,100076633.56876543,328678590.6955149,11264274.66885966,20390589.376285024,16325331.774132535,45011639.096422635,12337309.78998503,31241253.833262365,23496569.363089617,38737827.57441069,3350289.12367255,6025330.011365444,4963002.400845896,6501729.922857453,2564938.18858338,2798022.005501651,2648610.7550012423,2876385.186708542,1021974.0166565588,1023855.3990469855,1022307.4673427895,1022913.9237498866,,,,
2015-05-15,28889224.048819777,147403271.3076603,101241769.27343342,332010878.38232523,11476544.404510252,20769395.167537745,16616412.765066916,45642231.7599917,12392604.3239441,31294004.61900736,23545792.375620827,38861045.93840098,3383850.122092748,6115778.304131162,5033060.6511047445,6600529.460658622,2588411.4314279994,2829573.242437155,2679063.1157524483,2900560.6462048376,1027925.92335392,1029989.7780594273,1028426.4414440292,1029058.0639095823,,,,
2015-05-22,28829923.698684443,147892800.33478543,101566233.18835372,333879221.8414039,11416397.534804076,20723396.924811985,16569583.444799663,45813046.237350054,12353283.008109191,31096200.99665547,23417416.37930001,38647265.65914321,3342599.9129553195,6073808.63000161,4994545.067558641,6574879.352356874,2577074.8111906634,2826351.0388960196,2675036.6625021347,2903303.3213218716,1025897.6163775132,1028898.4231278347,1027269.2662975662,1028867.9069024189,,,,
2015-05-29,28436711.66013057,146861002.99345887,100849377.89220259,331906902.4812952,11341801.422297308,20672421.35305852,16514215.930366077,45853143.16231436,12181773.941689955,30659702.819094595,23068029.87056995,38149436.43789788,3313472.9086271008,6054470.565398,4974585.239683827,6558524.484630453,2546016.7084567323,2800602.5233774134,2650552.9332716437,2881169.714155459,1020771.2434476374,1024478.2501810389,1022798.4355051628,1025487.487303209,,,,
2015-06-05,28072373.66350796,145482574.48524925,99925275.20080042,330539984.1224394,11116812.38724495,20160620.847125933,16122991.92481037,44570803.29066812,12210273.625045683,30968726.38926174,23301267.77241116,38550409.14917193,3288241.2364266114,6004984.2020940455,4938527.007648089,6511751.7727227295,2524532.7067318102,2780786.127660499,2631312.26147506,2871496.7560929675,1018009.5092691062,1021744.5451789568,1019944.5765350575,1023126.6001461104,,,,
2015-06-12,28117643.464808967,145818851.73787296,100172058.49310932,332397692.1144934,11181734.334051466,20273461.810680587,16206120.904475527,44672407.80838061,12296539.7143878,31280321.983375076,23529873.467193633,38951276.9187237,3288293.6140023684,6040155.228858874,4964261.478227293,6561753.844591152,2522714.4761674106,2780464.481128146,2630979.2477830523,2871682.2394770305,1019814.2439870602,1023274.9382630555,1021400.5164571216,1024837.1822586275,,,,
2015-06-19,28836207.062137984,148759234.00185958,102216832.75426397,337695387.8023965,11343940.18535539,20574788.008478984,16436800.389229627,45276830.00262735,12544460.494782694,31709461.427218787,23856710.049104843,39385159.57887549,3358787.633691995,6124275.914424142,5034422.406813917,6649320.065872609,2570862.451716571,2818875.8596579735,2667298.077998399,2902930.3049045876,1027401.6986595535,1028498.8943754854,1026372.842534822,1028602.3411363038,,,,
2015-06-26,28247766.3776521,146503341.2755311,100664983.10290933,334218095.2206949,11150294.917874929,20217608.11721318,16144305.37798515,44542299.3426928,12508031.4378818,31797130.714512426,23981541.37214625,39616741.66769306,3329805.6179962144,6136081.885989558,5041906.896150283,6688258.610259771,2539483.315062161,2796106.5123071996,2645565.8019997813,2892701.4755197885,1022673.4311622812,1024647.5970954628,1022388.0798292923,1027660.8924859306,,,,
2015-07-03,28477623.80723741,147748770.69829154,101524307.26670505,334913028.4518081,11160172.642584398,20188443.60563499,16120536.87236337,44259481.59349883,12432923.530107554,31501489.223578047,23756123.147747688,39165967.60525917,3308169.298944689,6116353.602116923,5021790.343310422,6657956.975457054,2538579.1242913804,2797530.3770325384,2645857.9238561927,2889637.6550458493,1016356.9897044232,1018485.148622328,1016263.02282484,1021767.2782760733,,,,
2015-07-10,29000512.29493609,149870512.4545891,103011316.30093545,338232360.2515365,11298487.596983347,20365842.500066683,16261460.420874188,44564710.18873399,12691311.95922906,32007799.79007512,24137790.090905398,39872608.13963145,3368216.917427408,6205718.865652729,5094993.168791988,6746482.8731877925,2575307.422416605,2835254.8473426015,2680083.858136887,2929538.701910092,1020003.9782131326,1022324.2721196734,1019913.8544952783,1026941.0412807565,,,,
2015-07-17,29057503.635421783,150798432.95853242,103729628.61006048,342089244.13338435,11316828.817007588,20409506.66994241,16300847.107333887,44455279.590414755,12804834.24341377,32430838.32425846,24474596.05504544,40684594.34433234,3401137.791134002,6300074.271547128,5171993.326930599,6867466.193037166,2660213.646086291,2971423.235701266,2798510.6567826066,3009147.7159007327,1025471.8051187566,1029624.7174663389,1026995.096156174,1036796.1652514122,,,,
2015-07-24,28428131.02016321,147482651.3223707,101500007.41513495,334007291.87931424,11034729.052433489,19942620.112218402,15932734.388987865,43769766.53718897,12733627.988087004,31874710.991554096,24124357.79106936,40035482.90769686,3352075.658635973,6207548.518527258,5097631.961335207,6763201.585687882,2585774.896473615,2889349.666683069,2723503.517842818,2946917.741840147,1014519.2849648504,1019274.5677941267,1016548.3520139348,1028073.6097745333,,,,
2015-07-31,29000253.562352125,150225643.15978292,103434645.2818287,339817261.85195744,11278050.308072127,20368437.099659964,16272940.357869029,44762226.38910247,12966358.354348516,32248832.41680272,24389815.460898574,40527320.84184559,3440721.393393158,6348972.6544050155,5208625.606444973,6907560.767729197,2637181.226832149,2936879.061721496,2769484.1562953047,2993169.415785686,1027402.4643722542,1031672.2983213938,1028845.9509113417,1039943.2853895662,,,,
2015-08-07,28975599.45406172,148288670.44853514,102227774.2024923,334024616.2293861,11345172.813448545,20513925.322516836,16386479.232175184,45188181.97990271,13016489.074843766,32215851.27204807,24374731.801753175,40457576.08422055,3456894.0767284483,6382131.164565389,5234696.423246705,6939049.079218964,2638776.1893729856,2945623.560397809,2776633.9425095497,3000773.54174356,1031042.1007605598,1036550.1245134865,1033572.8883709422,1039002.8293110002,,,,
2015-08-14,29073296.45306426,148061972.9925012,102077283.92697668,333131377.30667996,11399720.157543534,20495372.245594136,16368491.371250933,45142729.27282758,13291706.515138729,32524370.1187349,24590957.89085473,40796811.36103691,3500749.874432686,6444044.022617851,5284555.667040153,6999989.703331027,2657702.9196335147,2970882.457867253,2799068.0786355776,3032838.1081901155,1027493.319330491,1033613.2685218203,1030587.0954570824,1037229.6145474287,,,,
