Date,2000_defensive,spy_2000_defensive,2000_growth,spy_2000_growth,2005,spy_2005,2010,spy_2010,2015,spy_2015,2020,spy_2020
2016-07-25,6306266.273616419,2139213.236499724,15097588.010190852,2139213.236499724,4680514.204841763,2307107.324822063,3653940.038134895,2166708.743673677,1248784.4064460981,1085676.4762219628,,
2016-07-29,6290676.306038548,2135660.1566349776,15065193.539613182,2135660.1566349776,4678887.637796551,2303275.3849098706,3655947.3093839525,2163109.995742165,1245949.7614748578,1083873.245407252,,
2016-08-01,6290676.306038548,2135660.1566349776,15065193.539613182,2135660.1566349776,4678887.637796551,2303275.3849098706,3670723.8244791063,2163109.995742165,1250991.3662111182,1083873.245407252,,
2016-08-05,6354517.964992791,2157765.6556531917,15137867.870247414,2157765.6556531917,4702314.993539626,2327115.812705286,3694791.614779049,2185499.618800222,1260626.9288755825,1095092.052335771,,
2016-08-08,6354517.964992791,2157765.6556531917,15137867.870247414,2157765.6556531917,4702314.993539626,2327115.812705286,3692369.5649437252,2185499.618800222,1259959.8966812082,1095092.052335771,,
2016-08-12,6352849.456725565,2159838.5654742783,14997478.018456839,2159838.5654742783,4651044.740329335,2329351.412855063,3670852.4311023857,2187599.1719245017,1251826.2421548879,1096144.0790302982,,
2016-08-15,6352849.456725565,2159838.5654742783,14997478.018456839,2159838.5654742783,4651044.740329335,2329351.412855063,3668682.5915038767,2187599.1719245017,1250858.1442109775,1096144.0790302982,,
2016-08-19,6342241.68534886,2148390.8918188033,14961607.772296133,2148390.8918188033,4629863.287922183,2317005.27957013,3661245.65171272,2176004.3602522328,1250757.445054115,1090334.2468063957,,
2016-08-22,6342241.68534886,2148390.8918188033,14961607.772296133,2148390.8918188033,4629863.287922183,2317005.27957013,3663511.084835729,2176004.3602522328,1251034.8240431852,1090334.2468063957,,
2016-08-26,6281396.587649425,2145331.0251896726,14787125.200621815,2145331.0251896726,4597786.611951696,2313705.2622588137,3638750.8671960444,2172905.1648720372,1237590.09079557,1088781.3276476401,,
2016-08-29,6281396.587649425,2145331.0251896726,14787125.200621815,2145331.0251896726,4597786.611951696,2313705.2622588137,3648098.7142293947,2172905.1648720372,1240445.8231900528,1088781.3276476401,,
2016-09-02,6234564.758164556,2156384.128256655,14594045.066025374,2156384.128256655,4572747.044249347,2325625.8574630455,3623106.334292329,2184100.334503253,1227055.4956141675,1094390.9105467785,,
2016-09-05,6234564.758164556,2156384.128256655,14594045.066025374,2156384.128256655,4572747.044249347,2325625.8574630455,3619729.4666086305,2184100.334503253,1225627.884907316,1094390.9105467785,,
2016-09-09,6131403.046732591,2124508.4109208724,14366601.45443547,2124508.4109208724,4523792.182357689,2291248.405185464,3613130.07214987,2151814.915600686,1219045.2394489462,1078213.6001769227,,
2016-09-12,6131403.046732591,2124508.4109208724,14366601.45443547,2124508.4109208724,4523792.182357689,2291248.405185464,3620961.218902972,2151814.915600686,1221763.1160707793,1078213.6001769227,,
2016-09-16,6250298.256595436,2154085.11817451,14648918.854302611,2154085.11817451,4613850.952002135,2323146.411791218,3671193.486162119,2181771.775030179,1235594.7439691194,1093224.1352472457,,
2016-09-19,6250298.256595436,2154085.11817451,14648918.854302611,2154085.11817451,4613850.952002135,2323146.411791218,3682774.941047176,2181771.775030179,1239739.7060481086,1093224.1352472457,,
2016-09-23,6166910.989108936,2129289.397285471,14436423.056881933,2129289.397285471,4558160.26480678,2296404.6226552506,3630060.2612613784,2156657.3524287743,1223572.8152895186,1080640.0083257784,,
2016-09-26,6166910.989108936,2129289.397285471,14436423.056881933,2129289.397285471,4558160.26480678,2296404.6226552506,3628433.034792534,2156657.3524287743,1222537.5791483538,1080640.0083257784,,
2016-09-30,6142889.10123387,2140200.016528831,14441074.62239827,2140200.016528831,4564327.223913015,2308171.55133034,3638231.5555632696,2167708.2068784987,1228259.1577603996,1086177.278968752,,
2016-10-03,6142889.10123387,2140200.016528831,14441074.62239827,2140200.016528831,4564327.223913015,2308171.55133034,3639887.7786245435,2167708.2068784987,1228542.0940941903,1086177.278968752,,
2016-10-07,6114752.121571868,2112725.3876209664,14463429.780437803,2112725.3876209664,4557327.2332439795,2278540.6026625875,3638765.7917848253,2139880.4440037403,1222939.1274459865,1072233.5739704587,,
2016-10-10,6114752.121571868,2112725.3876209664,14463429.780437803,2112725.3876209664,4557327.2332439795,2278540.6026625875,3634516.87310267,2139880.4440037403,1221957.6177523988,1072233.5739704587,,
2016-10-14,6056259.746145313,2121354.321118056,14274036.726469953,2121354.321118056,4506290.648868614,2287846.7696855213,3635674.3482216746,2148620.285987569,1229343.8302541692,1076612.8616229615,,
2016-10-17,6056259.746145313,2121354.321118056,14274036.726469953,2121354.321118056,4506290.648868614,2287846.7696855213,3645060.332119436,2148620.285987569,1232986.6082302774,1076612.8616229615,,
2016-10-21,6043391.961509201,2114312.862479687,13931369.952963086,2114312.862479687,4424525.692937728,2280252.6689550146,3596684.3722555838,2141488.3228248246,1221378.2041412236,1073039.2365763646,,
2016-10-24,6043391.961509201,2114312.862479687,13931369.952963086,2114312.862479687,4424525.692937728,2280252.6689550146,3606227.5475373967,2141488.3228248246,1223750.984809004,1073039.2365763646,,
2016-10-28,6024805.112452914,2070770.2656059342,13814449.731349908,2070770.2656059342,4430464.849205361,2233292.6733476655,3573709.2423452544,2097386.068893847,1206991.7633784404,1050940.8443577376,,
2016-10-31,6024805.112452914,2070770.2656059342,13814449.731349908,2070770.2656059342,4430464.849205361,2233292.6733476655,3548481.2221443546,2097386.068893847,1197834.7851425726,1050940.8443577376,,
2016-11-04,6025052.507703907,2151506.620592183,14136215.022019306,2151506.620592183,4488355.1347949235,2320365.5433122264,3604535.899769972,2179160.1357780253,1223438.3898759075,1091915.5166760047,,
2016-11-07,6025052.507703907,2151506.620592183,14136215.022019306,2151506.620592183,4488355.1347949235,2320365.5433122264,3611725.7705249856,2179160.1357780253,1224993.803833909,1091915.5166760047,,
2016-11-11,6046306.161166322,2172037.372835176,14474681.293845339,2172037.372835176,4559988.27261135,2342507.6318500764,3676496.9015681185,2199954.771693741,1249168.9789966294,1102335.1206542556,,
2016-11-14,6046306.161166322,2172037.372835176,14474681.293845339,2172037.372835176,4559988.27261135,2342507.6318500764,3674963.242739071,2199954.771693741,1248926.1581007584,1102335.1206542556,,
2016-11-18,6021508.5836961,2188997.5440986105,14866218.930645263,2188997.5440986105,4630781.83537912,2360798.905802799,3718240.5122117116,2217132.9336196715,1263126.7679693573,1110942.6117912938,,
2016-11-21,6021508.5836961,2188997.5440986105,14866218.930645263,2188997.5440986105,4630781.83537912,2360798.905802799,3719507.9416626454,2217132.9336196715,1263668.628761054,1110942.6117912938,,
2016-11-25,5925474.966949725,2177790.2897981317,14624044.524435781,2177790.2897981317,4553205.796409348,2348712.060954136,3687160.4500354775,2205781.6314347833,1254993.1363168312,1105254.7952849895,,
2016-11-28,5925474.966949725,2177790.2897981317,14624044.524435781,2177790.2897981317,4553205.796409348,2348712.060954136,3656585.721577554,2205781.6314347833,1245457.9137076088,1105254.7952849895,,
2016-12-02,6012435.167735062,2233135.3556549153,14868135.318505054,2233135.3556549153,4625235.512545302,2408400.830943177,3695198.5736762346,2261838.052583009,1263570.024199412,1133343.082628416,,
2016-12-05,6012435.167735062,2233135.3556549153,14868135.318505054,2233135.3556549153,4625235.512545302,2408400.830943177,3725510.095089434,2261838.052583009,1274574.63560104,1133343.082628416,,
2016-12-09,6120081.9633067,2249600.192335484,14855153.848853063,2249600.192335484,4663691.121745066,2426157.8944558795,3752872.2440487314,2278514.513344499,1283896.4551984894,1141699.1855002262,,
2016-12-12,6120081.9633067,2249600.192335484,14855153.848853063,2249600.192335484,4663691.121745066,2426157.8944558795,3747709.1212600777,2278514.513344499,1282450.7384506385,1141699.1855002262,,
2016-12-16,6135625.133224123,2248591.845276003,14818440.631663207,2248591.845276003,4667984.933779409,2425070.4082496427,3757003.3153829384,2277493.205906251,1284948.911302027,1141187.437225829,,
2016-12-19,6135625.133224123,2248591.845276003,14818440.631663207,2248591.845276003,4667984.933779409,2425070.4082496427,3759358.8673998965,2277493.205906251,1285473.9369026795,1141187.437225829,,
2016-12-23,6127908.128226756,2238316.0391971935,14709624.702945106,2238316.0391971935,4646542.2754866695,2413988.1154382625,3742687.301259247,2267085.3239338673,1278915.3373380126,1135972.3419077785,,
2016-12-26,6127908.128226756,2238316.0391971935,14709624.702945106,2238316.0391971935,4646542.2754866695,2413988.1154382625,3734853.0625319597,2267085.3239338673,1275911.2667391025,1135972.3419077785,,
2016-12-30,6170048.218438639,2258768.478370876,14746164.043624695,2258768.478370876,4643149.299380411,2436045.7445810623,3748193.8265495696,2287800.6402150905,1282268.5875622155,1146352.2010603703,,
2017-01-02,6170048.218438639,2258768.478370876,14746164.043624695,2258768.478370876,4643149.299380411,2436045.7445810623,3782143.9385222225,2287800.6402150905,1293650.0435147046,1146352.2010603703,,
2017-01-06,6148633.362531027,2260066.035772102,14786433.63742829,2260066.035772102,4666288.424568576,2437445.1395238703,3789168.673963248,2289114.8752425695,1298950.3152671484,1147010.727065643,,
2017-01-09,6148633.362531027,2260066.035772102,14786433.63742829,2260066.035772102,4666288.424568576,2437445.1395238703,3789595.652438156,2289114.8752425695,1299320.962988069,1147010.727065643,,
2017-01-13,6190229.890961064,2253880.0104122795,14645090.937761856,2253880.0104122795,4620669.047620217,2430773.6099280016,3762068.1194166173,2282849.3403220554,1292056.6248128184,1143871.2447083532,,
2017-01-16,6190229.890961064,2253880.0104122795,14645090.937761856,2253880.0104122795,4620669.047620217,2430773.6099280016,3767068.453478627,2282849.3403220554,1293320.2760557753,1143871.2447083532,,
2017-01-20,6244394.819204637,2288001.350591082,14461108.93497799,2288001.350591082,4556480.950012251,2467572.930592299,3762299.963098833,2317409.2452674108,1296402.8227208464,1161188.23571104,,
2017-01-23,6244394.819204637,2288001.350591082,14461108.93497799,2288001.350591082,4556480.950012251,2467572.930592299,3772098.720420777,2317409.2452674108,1300135.023382472,1161188.23571104,,
2017-01-27,6272219.42350339,2272437.732933872,14326940.443388702,2272437.732933872,4558260.651535817,2450787.8174090832,3779488.244483562,2301645.5869814097,1300518.2118336202,1153289.5123453438,,
2017-01-30,6272219.42350339,2272437.732933872,14326940.443388702,2272437.732933872,4558260.651535817,2450787.8174090832,3772620.4938759767,2301645.5869814097,1297399.421103271,1153289.5123453438,,
2017-02-03,6350992.936593265,2300671.804157222,14826936.078727037,2300671.804157222,4671487.584183635,2481237.812490229,3846503.9451787784,2330242.55335454,1318420.5359016615,1167618.6434633445,,
2017-02-06,6350992.936593265,2300671.804157222,14826936.078727037,2300671.804157222,4671487.584183635,2481237.812490229,3851095.115845451,2330242.55335454,1320479.4787066185,1167618.6434633445,,
2017-02-10,6437995.054085385,2341776.7962618326,14844036.976151027,2341776.7962618326,4684951.523482261,2525568.8902683714,3872873.660086731,2371875.8717550123,1330829.787304744,1188479.9219099407,,
2017-02-13,6437995.054085385,2341776.7962618326,14844036.976151027,2341776.7962618326,4684951.523482261,2525568.8902683714,3887012.015682621,2371875.8717550123,1335462.1174359217,1188479.9219099407,,
2017-02-17,6493048.154042618,2358936.020608889,14861889.506315814,2358936.020608889,4707849.999393949,2544074.839794064,3900487.8229249436,2389255.6452124063,1340011.3649138345,1197188.4348837554,,
2017-02-20,6493048.154042618,2358936.020608889,14861889.506315814,2358936.020608889,4707849.999393949,2544074.839794064,3908254.192367853,2389255.6452124063,1342274.5142058693,1197188.4348837554,,
2017-02-24,6548126.699752882,2377194.9867261117,15032345.868980173,2377194.9867261117,4758418.9432360595,2563766.843262428,3951728.084665839,2407749.2955234717,1355107.443936381,1206455.0800481425,,
2017-02-27,6548126.699752882,2377194.9867261117,15032345.868980173,2377194.9867261117,4758418.9432360595,2563766.843262428,3955208.036419231,2407749.2955234717,1356155.7621385795,1206455.0800481425,,
2017-03-03,6517789.105638828,2363127.272437998,14808060.16583071,2363127.272437998,4722541.502345462,2548595.0379819428,3937549.816801932,2393500.7675920385,1343937.6401428254,1199315.5456547379,,
2017-03-06,6517789.105638828,2363127.272437998,14808060.16583071,2363127.272437998,4722541.502345462,2548595.0379819428,3941972.4114061953,2393500.7675920385,1345884.6479953504,1199315.5456547379,,
2017-03-10,6541608.302525934,2379289.8171354476,14939550.65242033,2379289.8171354476,4752631.781352973,2566026.084416689,3976536.476275069,2409871.050983366,1355362.9475299756,1207518.2317051562,,
2017-03-13,6541608.302525934,2379289.8171354476,14939550.65242033,2379289.8171354476,4752631.781352973,2566026.084416689,3985078.017691232,2409871.050983366,1358343.5722540927,1207518.2317051562,,
2017-03-17,6524610.852114474,2345050.0350685217,14830726.128980674,2345050.0350685217,4734436.153603507,2529099.0260668765,3949676.0736549296,2375191.1818052577,1350546.270676992,1190141.1300180648,,
2017-03-20,6524610.852114474,2345050.0350685217,14830726.128980674,2345050.0350685217,4734436.153603507,2529099.0260668765,3935547.32394115,2375191.1818052577,1344558.361344861,1190141.1300180648,,
2017-03-24,6513270.5818221625,2367696.477635476,14933008.253050467,2367696.477635476,4753435.637893866,2553522.8528438983,3953215.554021643,2398128.7012099195,1351736.3050425993,1201634.4723111796,,
2017-03-27,6513270.5818221625,2367696.477635476,14933008.253050467,2367696.477635476,4753435.637893866,2553522.8528438983,3956338.913129503,2398128.7012099195,1353270.3075198957,1201634.4723111796,,
2017-03-31,6482946.39250167,2359178.914869009,14509489.136498397,2359178.914869009,4643812.266737393,2544336.7973760013,3896422.623611455,2389501.661415098,1340454.2582355773,1197311.7066455053,,
2017-04-03,6482946.39250167,2359178.914869009,14509489.136498397,2359178.914869009,4643812.266737393,2544336.7973760013,3894689.042704916,2389501.661415098,1339657.5123342657,1197311.7066455053,,
2017-04-07,6484756.943840639,2329819.8224874297,14416781.511229534,2329819.8224874297,4628022.0535883,2512673.4849357232,3879347.759107902,2359765.213881903,1332736.7684270137,1182411.6137430968,,
2017-04-10,6484756.943840639,2329819.8224874297,14416781.511229534,2329819.8224874297,4628022.0535883,2512673.4849357232,3876567.2058882522,2359765.213881903,1331873.9344967653,1182411.6137430968,,
2017-04-14,6540540.651291671,2358176.75507234,14748463.267825687,2358176.75507234,4698568.975404807,2543255.9840339334,3922457.9277243433,2388486.620765128,1347617.6376825431,1196803.0984814875,,
2017-04-17,6540540.651291671,2358176.75507234,14748463.267825687,2358176.75507234,4698568.975404807,2543255.9840339334,3942477.9289826043,2388486.620765128,1354288.3063981798,1196803.0984814875,,
2017-04-21,6566864.236023987,2390842.320700858,14815826.467816252,2390842.320700858,4732426.055226289,2578485.2750859656,3963523.302582602,2421572.039954177,1369399.8398592933,1213381.266370629,,
2017-04-24,6566864.236023987,2390842.320700858,14815826.467816252,2390842.320700858,4732426.055226289,2578485.2750859656,3984067.7027991754,2421572.039954177,1378647.720424023,1213381.266370629,,
2017-04-28,6582815.968413743,2392446.412779703,14729367.077655343,2392446.412779703,4723641.76069378,2580215.262785017,3978617.761288422,2423196.749578066,1376272.1271045322,1214195.3624158395,,
2017-05-01,6582815.968413743,2392446.412779703,14729367.077655343,2392446.412779703,4723641.76069378,2580215.262785017,3990479.9205087856,2423196.749578066,1380997.8382755865,1214195.3624158395,,
2017-05-05,6565865.083830603,2398659.1317590876,14748332.615187565,2398659.1317590876,4734754.872891754,2586915.581023442,4010133.9554464216,2429489.321213723,1377885.140947061,1217348.3921064802,,
2017-05-08,6565865.083830603,2398659.1317590876,14748332.615187565,2398659.1317590876,4734754.872891754,2586915.581023442,4012323.8584020087,2429489.321213723,1378791.2305982648,1217348.3921064802,,
2017-05-12,6574337.408488577,2372505.571851136,14280462.318591861,2372505.571851136,4630752.540994169,2558709.3841823377,3944709.201343678,2402999.6071619005,1358624.2068233937,1204075.1455329014,,
2017-05-15,6574337.408488577,2372505.571851136,14280462.318591861,2372505.571851136,4630752.540994169,2558709.3841823377,3945541.558124443,2402999.6071619005,1358821.4723676557,1204075.1455329014,,
2017-05-19,6723539.108257818,2422507.6711010193,14287010.000448933,2422507.6711010193,4649771.359194749,2612635.849981812,3981832.727353688,2453644.388055287,1372890.119065094,1229451.8129875863,,
2017-05-22,6723539.108257818,2422507.6711010193,14287010.000448933,2422507.6711010193,4649771.359194749,2612635.849981812,4008751.760567337,2453644.388055287,1382541.1912990378,1229451.8129875863,,
2017-05-26,6820373.80978433,2438539.9297215333,14493433.935766654,2438539.9297215333,4719837.034476306,2629926.3849624908,4037462.4533879347,2469882.7107905857,1392911.8683275492,1237588.3772851592,,
2017-05-29,6820373.80978433,2438539.9297215333,14493433.935766654,2438539.9297215333,4719837.034476306,2629926.3849624908,4052697.8232992967,2469882.7107905857,1397347.682198993,1237588.3772851592,,
2017-06-02,6775756.67699846,2442747.6219918304,14076601.578926854,2442747.6219918304,4613137.059876656,2634464.313903732,4014078.2066272283,2474144.4849219285,1385105.9645176518,1239723.8317780069,,
2017-06-05,6775756.67699846,2442747.6219918304,14076601.578926854,2442747.6219918304,4613137.059876656,2634464.313903732,3997116.836955674,2474144.4849219285,1378921.4690807867,1239723.8317780069,,
2017-06-09,6855308.014132408,2442648.625786832,14144422.465492623,2442648.625786832,4629198.331479892,2634357.5480770334,3972998.959740548,2474044.2163094776,1370585.7629751766,1239673.5900119368,,
2017-06-12,6855308.014132408,2442648.625786832,14144422.465492623,2442648.625786832,4629198.331479892,2634357.5480770334,3966189.8390299985,2474044.2163094776,1368059.3592680132,1239673.5900119368,,
2017-06-16,6852733.20524511,2445195.3031604094,13567813.11883982,2445195.3031604094,4512709.147108673,2637104.098968871,3928064.7185855825,2476623.626364772,1346228.6786191715,1240966.0594440838,,
2017-06-19,6852733.20524511,2445195.3031604094,13567813.11883982,2445195.3031604094,4512709.147108673,2637104.098968871,3944463.9622844663,2476623.626364772,1352328.411161236,1240966.0594440838,,
2017-06-23,6738193.935369329,2430192.605071876,13504871.280895399,2430192.605071876,4484933.0024599405,2620923.9285858637,3924464.8291070005,2461428.097198961,1344315.9765436803,1233352.0095136373,,
2017-06-26,6738193.935369329,2430192.605071876,13504871.280895399,2430192.605071876,4484933.0024599405,2620923.9285858637,3898889.2897855677,2461428.097198961,1334083.6686667528,1233352.0095136373,,
2017-06-30,6703095.397580934,2422136.788890151,12984855.210067315,2422136.788890151,4324716.453703057,2612235.8594382135,3832972.132682134,2453268.7388607836,1317512.3588927225,1229263.5857997031,,
2017-07-03,6703095.397580934,2422136.788890151,12984855.210067315,2422136.788890151,4324716.453703057,2612235.8594382135,3838583.154511836,2453268.7388607836,1319674.1519810348,1229263.5857997031,,
2017-07-07,6686717.659241837,2461104.8771983013,13041473.313435353,2461104.8771983013,4350519.694837969,2654262.3205857477,3864413.1823786893,2492737.6876410698,1329680.6530580851,1249040.3598387062,,
2017-07-10,6686717.659241837,2461104.8771983013,13041473.313435353,2461104.8771983013,4350519.694837969,2654262.3205857477,3895560.577374022,2492737.6876410698,1340405.4770929352,1249040.3598387062,,
2017-07-14,6781232.841303168,2488089.8284492996,13101306.634139817,2488089.8284492996,4385753.1185915265,2683365.1597178634,3936151.542622405,2520069.478986385,1346093.087455881,1262735.547529832,,
2017-07-17,6781232.841303168,2488089.8284492996,13101306.634139817,2488089.8284492996,4385753.1185915265,2683365.1597178634,3954917.2944471636,2520069.478986385,1352340.8454650866,1262735.547529832,,
2017-07-21,6838139.497403587,2489096.5844983435,13334099.575946867,2489096.5844983435,4444829.252575933,2684450.9300447428,3966788.695975519,2521089.1749647898,1355744.4919309379,1263246.4883472747,,
2017-07-24,6838139.497403587,2489096.5844983435,13334099.575946867,2489096.5844983435,4444829.252575933,2684450.9300447428,3953617.7557478626,2521089.1749647898,1350149.2939326183,1263246.4883472747,,
2017-07-28,6811891.940236696,2486680.5467595756,13324882.226473212,2486680.5467595756,4445398.233713027,2681845.2719134954,3988676.23945905,2518642.0836677114,1358605.3070763238,1262020.320102852,,
2017-07-31,6811891.940236696,2486680.5467595756,13324882.226473212,2486680.5467595756,4445398.233713027,2681845.2719134954,3996801.092457149,2518642.0836677114,1360256.8103048946,1262020.320102852,,
2017-08-04,6797009.750509537,2454459.403379925,13077254.91436048,2454459.403379925,4415273.592652437,2647095.2831620374,3969281.1348639247,2486006.7989281286,1345221.0112772516,1245667.7018563885,,
2017-08-07,6797009.750509537,2454459.403379925,13077254.91436048,2454459.403379925,4415273.592652437,2647095.2831620374,3959653.720533679,2486006.7989281286,1341665.050356571,1245667.7018563885,,
2017-08-11,6852316.0577448765,2447712.2816724875,13033694.68113287,2447712.2816724875,4425436.008044493,2639818.620112699,3966653.5023451424,2479172.9558363315,1342319.9961219733,1242243.4563464099,,
2017-08-14,6852316.0577448765,2447712.2816724875,13033694.68113287,2447712.2816724875,4425436.008044493,2639818.620112699,3981356.368779305,2479172.9558363315,1346303.7706987183,1242243.4563464099,,
2017-08-18,6779134.07405451,2456774.853903257,13117731.626604687,2456774.853903257,4447619.76925797,2649592.459587228,4001263.8522123224,2488352.010152913,1348656.482854736,1246842.8208777865,,
2017-08-21,6779134.07405451,2456774.853903257,13117731.626604687,2456774.853903257,4447619.76925797,2649592.459587228,4009397.5494887005,2488352.010152913,1351180.8075410146,1246842.8208777865,,
2017-08-25,6784119.668119038,2492017.326103664,13263181.584144372,2492017.326103664,4497089.77245449,2687600.9032388935,4047426.4926518947,2524047.457134273,1367610.3344551602,1264728.799881214,,
2017-08-28,6784119.668119038,2492017.326103664,13263181.584144372,2492017.326103664,4497089.77245449,2687600.9032388935,4055407.0376783707,2524047.457134273,1371015.3898950554,1264728.799881214,,
2017-09-01,6821155.620416941,2485774.0243680924,13414939.699287185,2485774.0243680924,4549060.5295854425,2680867.6019861493,4067053.8230836466,2517723.909659412,1376536.688075763,1261560.2490735555,,
2017-09-04,6821155.620416941,2485774.0243680924,13414939.699287185,2485774.0243680924,4549060.5295854425,2680867.6019861493,4077279.355467423,2517723.909659412,1378803.02126183,1261560.2490735555,,
2017-09-08,6817748.654026358,2518197.0492943646,13755971.051381383,2518197.0492943646,4619470.525380559,2715835.3167627687,4117767.4767386145,2550563.670747957,1395769.439051871,1278015.3246358256,,
2017-09-11,6817748.654026358,2518197.0492943646,13755971.051381383,2518197.0492943646,4619470.525380559,2715835.3167627687,4131154.1355379266,2550563.670747957,1399169.8537453136,1278015.3246358256,,
2017-09-15,6771564.7189591015,2523610.9042552016,13614877.595422607,2523610.9042552016,4566607.689459136,2721674.0729103833,4091464.396788642,2556047.1104913554,1388720.968926573,1280762.9212177708,,
2017-09-18,6771564.7189591015,2523610.9042552016,13614877.595422607,2523610.9042552016,4566607.689459136,2721674.0729103833,4094958.7312920834,2556047.1104913554,1390134.2195343522,1280762.9212177708,,
2017-09-22,6770965.866470513,2533325.083649583,14007002.665197695,2533325.083649583,4652008.011500234,2732150.6603085073,4133202.297289667,2565886.1471391753,1402215.117935827,1285692.9842308143,,
2017-09-25,6770965.866470513,2533325.083649583,14007002.665197695,2533325.083649583,4652008.011500234,2732150.6603085073,4137108.9101206507,2565886.1471391753,1404938.9815221173,1285692.9842308143,,
2017-09-29,6854311.741942466,2576938.568877273,14134872.041753309,2576938.568877273,4702911.884081946,2779187.1078739036,4166319.6468879497,2610060.2005587113,1418962.341703371,1307827.353142645,,
2017-10-02,6854311.741942466,2576938.568877273,14134872.041753309,2576938.568877273,4702911.884081946,2779187.1078739036,4182647.345215112,2610060.2005587113,1424633.9208854174,1307827.353142645,,
2017-10-06,6921762.5245725075,2576736.3337727766,13931563.962849261,2576736.3337727766,4676103.81607718,2778969.000542218,4154592.812725566,2609855.3661075616,1408855.8008903295,1307724.7163919595,,
2017-10-09,6921762.5245725075,2576736.3337727766,13931563.962849261,2576736.3337727766,4676103.81607718,2778969.000542218,4174593.766144723,2609855.3661075616,1415252.6736716023,1307724.7163919595,,
2017-10-13,6953934.09229964,2588373.33767031,14005308.082298392,2588373.33767031,4739127.462919333,2791519.323470713,4232709.925724106,2621641.941501143,1431020.9109493895,1313630.6359934704,,
2017-10-16,6953934.09229964,2588373.33767031,14005308.082298392,2588373.33767031,4739127.462919333,2791519.323470713,4223063.918896,2621641.941501143,1428147.7501508158,1313630.6359934704,,
2017-10-20,6837123.563024055,2586652.3947137794,14131605.11322098,2586652.3947137794,4749602.030019245,2789663.3139655036,4266659.26262128,2619898.8791043437,1446844.86450338,1312757.2367208095,,
2017-10-23,6837123.563024055,2586652.3947137794,14131605.11322098,2586652.3947137794,4749602.030019245,2789663.3139655036,4288791.130795778,2619898.8791043437,1454628.3034635978,1312757.2367208095,,
2017-10-27,6890444.470467489,2606587.401937409,14103018.312761812,2606587.401937409,4803217.596125213,2811162.9010105385,4328210.371730972,2640090.112834418,1467460.886192076,1322874.4929282472,,
2017-10-30,6890444.470467489,2606587.401937409,14103018.312761812,2606587.401937409,4803217.596125213,2811162.9010105385,4339426.392301198,2640090.112834418,1471537.8320772299,1322874.4929282472,,
2017-11-03,6925624.791074146,2612457.1697780495,14092779.944765072,2612457.1697780495,4802466.918162338,2817493.3519207556,4358585.190135375,2646035.3253483707,1483768.4390920056,1325853.4707864316,,
2017-11-06,6925624.791074146,2612457.1697780495,14092779.944765072,2612457.1697780495,4802466.918162338,2817493.3519207556,4359672.035603678,2646035.3253483707,1483778.3350484085,1325853.4707864316,,
2017-11-10,6993079.179669627,2617010.288092215,14304684.633647872,2617010.288092215,4869474.0045955,2822403.8173358724,4378488.162184492,2650646.9653167287,1491268.4079272882,1328164.233155887,,
2017-11-13,6993079.179669627,2617010.288092215,14304684.633647872,2617010.288092215,4869474.0045955,2822403.8173358724,4369055.045648201,2650646.9653167287,1488110.7565004383,1328164.233155887,,
2017-11-17,6998585.886915942,2628546.5279953755,14693969.735920511,2628546.5279953755,4952735.386705536,2834845.4679050487,4428091.639238669,2662331.481586923,1508394.5281685772,1334019.0138169343,,
2017-11-20,6998585.886915942,2628546.5279953755,14693969.735920511,2628546.5279953755,4952735.386705536,2834845.4679050487,4449996.318603738,2662331.481586923,1515678.8088964068,1334019.0138169343,,
2017-11-24,7160101.049910837,2681671.780734013,15430169.509435033,2681671.780734013,5141485.825218725,2892140.2048836215,4574851.645437408,2716139.5581520353,1559443.6524840002,1360980.7192736836,,
2017-11-27,7160101.049910837,2681671.780734013,15430169.509435033,2681671.780734013,5141485.825218725,2892140.2048836215,4555354.692596591,2716139.5581520353,1552283.152507765,1360980.7192736836,,
2017-12-01,7146414.981673391,2672160.543559877,15574970.703977251,2672160.543559877,5137970.823303393,2881882.4874302302,4545332.769324439,2706506.072159739,1549442.9258881195,1356153.6518810831,,
2017-12-04,7146414.981673391,2672160.543559877,15574970.703977251,2672160.543559877,5137970.823303393,2881882.4874302302,4557524.160377333,2706506.072159739,1554238.7557143006,1356153.6518810831,,
2017-12-08,7150535.767779143,2688248.6643246403,15545648.757021397,2688248.6643246403,5132767.202934611,2899233.26884169,4580197.922960023,2722800.9750406356,1566719.804556028,1364318.56688951,,
2017-12-11,7150535.767779143,2688248.6643246403,15545648.757021397,2688248.6643246403,5132767.202934611,2899233.26884169,4598901.502130741,2722800.9750406356,1573177.4335500002,1364318.56688951,,
2017-12-15,7215158.609477802,2721517.930024709,15913199.151559414,2721517.930024709,5214303.045032895,2935113.640783326,4647202.208933394,2756497.8537145406,1588504.8112548229,1381203.119834238,,
2017-12-18,7215158.609477802,2721517.930024709,15913199.151559414,2721517.930024709,5214303.045032895,2935113.640783326,4635795.488595806,2756497.8537145406,1585127.137324297,1381203.119834238,,
2017-12-22,7227382.945962251,2724466.956260029,15968769.803723631,2724466.956260029,5232644.0236541275,2938294.1184993912,4629934.416027767,2759484.7840590095,1583361.7410091197,1382699.786158483,,
2017-12-25,7227382.945962251,2724466.956260029,15968769.803723631,2724466.956260029,5232644.0236541275,2938294.1184993912,4632251.019444515,2759484.7840590095,1583231.0684376177,1382699.786158483,,
