Date,1990_none,1990_cc_always,1990_wheel,1995_none,1995_cc_always,1995_wheel,2000_none,2000_cc_always,2000_wheel,2005_none,2005_cc_always,2005_wheel,2010_none,2010_cc_always,2010_wheel,2015_none,2015_cc_always,2015_wheel,2020_none,2020_cc_always,2020_wheel
2017-03-08,35174680.00666847,1174098988.876761,746618119.6813035,14142598.346095126,257817009.72899717,153495677.30998194,14528585.02334196,76192858.72371984,59059325.56963052,4436924.2265234385,13345312.67537746,11865695.073289283,3383163.726923043,4637521.382261293,3349604.865534883,1160059.4186968105,1303735.3468356626,1242020.0157797842,,,
2017-03-09,35114997.97456563,1171009004.4192293,744634685.8075649,14131776.291881928,257893852.73818946,153540510.82873836,14495512.604501894,76216357.36534613,59079594.093166225,4439900.480570038,13344756.316970196,11866243.869078264,3381486.7562399767,4637505.525301282,3350895.7068442865,1160419.1483650368,1304026.2047307729,1242449.3347811226,,,
2017-03-10,35194112.179531194,1173965573.2087932,746520291.4192373,14192971.525840564,258903254.07488918,154157591.35316336,14516044.982897256,76361524.27698852,59192152.48753855,4461929.300979946,13428884.544794086,11941163.124326522,3397384.6755161895,4657112.729286237,3363641.642001063,1165076.169757562,1310547.7670634033,1247223.965641656,,,
2017-03-13,35265766.92704445,1178560955.8308885,749443773.8097088,14173112.741777815,257535735.62003675,153363335.4415797,14591259.79087875,76511762.3328587,59310614.10948898,4461775.446483486,13444237.79810483,11955328.71003686,3400924.8714628005,4664588.320005519,3368614.0857888144,1166884.758557099,1312577.9197681637,1248714.6077503809,,,
2017-03-14,35252945.79736645,1173895059.2411423,746448849.3863106,14169611.16741707,257091232.93614268,153090194.36268985,14599580.152370894,76253199.49275792,59107623.97186325,4457181.589747761,13404070.268010942,11918974.024643274,3393565.5775993867,4658946.810607248,3364586.3181574526,1162700.7066733534,1307573.8400977983,1244727.5841796715,,,
2017-03-15,35480096.61913519,1180854082.3411698,750887672.0183017,14262423.764074046,257772064.20904586,153514752.34096673,14604668.713070776,76567892.51126933,59352705.37207209,4497563.766508886,13508583.308688771,12011552.782217406,3420270.7199152317,4680089.888860946,3377718.196026832,1172285.335812779,1315486.5179150521,1251099.3010684506,,,
2017-03-16,35410609.18971368,1181644245.0513375,751376650.5759561,14314253.044649241,258078536.64132383,153699272.96957192,14610852.12203572,76818539.31071445,59547330.942584485,4482834.9256468,13506554.10772953,12009453.415966852,3409226.7501619747,4678116.582790576,3375923.5520213814,1171490.1908436492,1317697.1230561046,1253396.9111879892,,,
2017-03-17,35493465.567365795,1182207252.8436983,751719964.3535112,14301613.142905535,258321786.07427308,153825453.13485712,14696400.34168014,76998571.84907451,59686598.36165648,4483966.133791013,13485949.035145395,11990924.5240801,3415169.4560004924,4683109.097451334,3380322.9408401945,1170917.6302491603,1316630.969179973,1251969.6812278442,,,
2017-03-20,35445222.55324196,1183356822.0879145,752437159.6980412,14259524.80069929,258932537.1072281,154174070.2198721,14611576.87231199,76751103.78194539,59503483.217370786,4446234.111865337,13438698.453806508,11950304.72871224,3403125.166821627,4681414.411217596,3380517.5840300177,1169296.51262958,1318615.50789186,1254095.5499589841,,,
2017-03-21,35151792.2161348,1173562901.3144166,746193723.0736282,14166194.25545518,257506348.5307345,153329914.00203663,14508625.373054354,76156219.47649787,59046016.94630375,4420394.006081725,13388271.023463523,11905330.831547167,3373201.2862006538,4653226.926298682,3360166.967873358,1155024.1222839074,1306880.0117678822,1244119.4669543272,,,
2017-03-22,34905161.248118676,1173736654.269851,746384032.370654,14124799.49385146,258467343.6034343,153857244.39527133,14509648.268766817,76381114.56818633,59214771.74234321,4435796.913910829,13395926.60684376,11911010.519073742,3372539.236421254,4656507.73646996,3367013.338423521,1162960.4211232876,1313051.258114208,1249579.5999827904,,,
2017-03-23,35030787.908962846,1174691071.1270535,746957257.1225002,14120351.923646294,258042033.06509465,153595108.7191897,14502916.129187996,76340187.59038234,59186939.80171667,4417113.8903960725,13330669.600239955,11852514.22501451,3361597.625636609,4639895.151771367,3354213.860389355,1158933.951353954,1309607.4306559404,1246656.060898534,,,
2017-03-24,35087048.56214456,1175110650.3695498,747196179.8737423,14118814.92185377,257838847.0679561,153477563.64936462,14538083.231712438,76576790.36061785,59365934.07024995,4417853.621924571,13327635.327900855,11849404.961484034,3364172.5817087432,4642060.651993105,3354942.4448154997,1161231.5483968542,1312332.3029729603,1249055.1019513374,,,
2017-03-27,34955111.32244968,1175145468.474989,747208633.4942298,14099229.66375558,258857285.75553766,154075880.09478435,14493482.037244113,77128496.62949471,59794377.160082,4399387.82171108,13330840.545039684,11852228.451840233,3357808.4234346086,4651228.605015832,3362774.4618756115,1162151.616326038,1317720.0041766206,1253664.4386960024,,,
2017-03-28,35173969.62852656,1185180903.7166612,753597602.1847308,14159907.479334777,260234222.93339357,154903317.71154475,14543298.824298846,77545946.12529823,60118099.69275425,4421477.042345299,13410862.543091837,11923317.79754245,3379649.900230792,4678031.372432394,3380055.0369094536,1166986.8898982971,1323633.849900118,1258757.0323082693,,,
2017-03-29,35104604.56334681,1184057151.48712,752873010.5483946,14103142.09849226,259734670.88653418,154590471.11555976,14646883.030149167,78195186.64207765,60616769.41190705,4419380.779970321,13368277.51861499,11883454.179043606,3383785.3937341995,4688692.084629552,3388455.730662486,1171398.7003286828,1327460.756958402,1262362.1178364903,,,
2017-03-30,35100864.22665906,1185648114.5527225,753884507.2462507,14144813.730595492,260484217.08181688,155048863.82552084,14651696.329826547,78405125.13502313,60777098.78151377,4434494.391305859,13415767.946694711,11925385.15072165,3392499.1383699765,4699277.301363993,3394913.4879446984,1171784.238607607,1328085.0470244053,1262574.525863195,,,
2017-03-31,35060776.37413951,1184675791.4969487,753273717.564951,14132516.446761975,261027191.34853834,155350568.39051753,14586618.076719604,78092951.63621818,60543667.38633934,4416025.758298248,13357162.973937158,11873643.418956466,3382339.452592488,4688143.432497114,3388271.3901059367,1169301.6776897742,1325801.2930620715,1260456.6228369607,,,
2017-04-03,34978954.65878633,1184823086.9008925,753359212.3513968,14138568.990169685,261889729.4972418,155884633.46918654,14368629.875862423,77581289.9693972,60147014.63920448,4403111.35703657,13413414.02525447,11925199.344254142,3378949.245129668,4697934.940646173,3395453.4632802657,1165204.771139864,1326230.3298837126,1260374.4507878928,,,
2017-04-04,34887090.89327972,1184924005.540331,753431651.9534903,14120112.46843501,262367234.95910916,156155610.32396072,14233885.707764812,77398923.9102456,60013304.123181626,4369235.858975546,13376627.678116532,11894949.275140371,3365976.203850409,4694381.7690687,3394860.697662237,1164748.6871267639,1328884.1146738713,1263413.3167564706,,,
2017-04-05,34880211.955835536,1183741795.6279345,752680577.0763782,14127876.576257963,262147188.58245155,156028030.6913978,14188409.723047055,77071477.62555638,59769648.82179765,4353888.928958179,13362161.173410144,11883888.694917431,3356377.887743803,4677957.337738204,3383702.4702367573,1161617.6876379366,1324921.96165064,1259793.4712700944,,,
2017-04-06,34900706.172792,1185301496.244813,753657227.2865478,14115921.71270807,261989363.64893773,155940423.93366256,14261576.494096711,77850872.91958728,60373603.6514324,4372898.5534720365,13393862.504588056,11910364.111035002,3360559.006309158,4686624.952544531,3389006.451484549,1165499.6135162548,1329469.9022151527,1263823.994916146,,,
2017-04-07,34891213.2477827,1183589240.2965858,752567133.7339822,14135988.907568738,261972500.1413201,155943226.0777168,14214834.734348753,77673307.61498664,60237966.64593136,4367981.525222087,13410102.061825762,11926223.336152088,3358611.045240008,4685207.801017347,3388075.589976412,1165374.1896964398,1329128.3181687763,1263507.295863754,,,
2017-04-10,34910217.82761115,1184836579.5134544,753359041.3659264,14117366.044004843,261328123.39907593,155556423.18357158,14264485.681882642,77954034.29425798,60450583.86886551,4374220.322443097,13398201.179944929,11915928.72833026,3359401.269311639,4683946.802520059,3387457.9327475894,1168133.9338168239,1332297.9197371355,1265997.3787376578,,,
2017-04-11,34967395.76222402,1186339211.9839344,754315983.6728272,14137298.703582894,261063655.95989648,155395093.84338832,14276429.8411519,77827726.44097191,60348799.966317676,4381329.923508869,13389688.986377083,11907024.457728846,3361021.7272626893,4677710.222643556,3382081.4307173975,1161687.8375074342,1326595.0908431932,1260633.8658110916,,,
2017-04-12,34856115.390358865,1181446622.0520155,751168531.8154294,14111332.179947814,260833875.83636975,155261566.705567,14222024.443190094,77848325.42793931,60362474.07637932,4361507.350085654,13362515.609050443,11882412.704684399,3346393.1160826525,4668531.071486992,3377304.4248471432,1145746.1016157947,1314731.215949728,1250500.220031371,,,
2017-04-13,34668607.71426531,1177402070.2638445,748586533.1208522,14041669.45125986,259795629.04199967,154648757.4074393,14151270.065429533,77660748.5874411,60219377.58098677,4336887.865230185,13317050.435466966,11841759.533630423,3330737.4625004027,4658540.768112738,3371009.593059282,1139861.7481619404,1310501.2128050737,1246631.2214171896,,,
2017-04-17,34965385.85046523,1187820641.281251,755197905.5672177,14164439.496414501,261900096.2003678,155919357.07968974,14229167.735393003,78339984.45212057,60747154.4825109,4364466.204825193,13445418.335011465,11957656.801774565,3357740.9346245034,4702781.177747261,3402103.716287905,1148421.0676987963,1323383.8395585052,1257099.8254061013,,,
2017-04-18,34765860.07884977,1179938992.0566835,750058391.6701629,14134171.990697237,261291592.04764283,155587360.91205296,14182331.005024472,76568049.8017638,59345506.66833857,4368433.713702122,13488067.044551365,11994711.02650374,3358121.14013606,4706370.593504682,3404775.5690020006,1143204.1545443297,1320502.2029544958,1254844.4710382894,,,
2017-04-19,34663491.68119793,1176693159.9543655,747986473.6976752,14113085.940370798,261223439.06271914,155549912.725907,14256995.080490459,76815332.05659245,59532398.00565982,4372909.329502732,13496264.437573303,12001864.136109486,3365414.425834396,4713548.377708928,3409112.5114046405,1150493.9137040717,1324606.7660232992,1257767.6984771418,,,
2017-04-20,35102363.3188508,1192911845.309972,758316921.312032,14256832.28954133,262965883.49061167,156615940.10648015,14408747.768282114,77778250.07588246,60272645.56102038,4412193.326119386,13638827.136648534,12127401.587896343,3388280.191536483,4741878.694383093,3426580.230865403,1161505.2873990552,1335401.9414909426,1267141.711747245,,,
2017-04-21,35019823.403723076,1190305831.6090639,756657582.9429502,14252819.797671862,263568052.6888403,156964276.10785705,14423871.598522276,77492938.77060267,60044771.26881875,4415088.201160209,13636578.204597296,12124792.161709346,3386902.277194641,4740396.911650175,3426217.30723051,1159457.8658783077,1334062.6732641743,1266253.6633103467,,,
2017-04-24,35210690.71025704,1202830407.0529487,764610578.2770696,14338298.118915757,266407842.34982836,158668164.17643315,14557221.636502745,78641717.02716972,60936907.56595407,4436138.13346832,13816218.239037257,12285854.748130871,3403374.0336266244,4785603.955362581,3457973.65826092,1173428.4556053216,1356807.802538581,1284717.9459821165,,,
2017-04-25,35537685.0409459,1212128171.220875,770525812.1210088,14452502.437850337,267616174.57724887,159370091.4757175,14501406.93055416,78740627.65328051,61019945.0177311,4454929.569108455,13858025.249876859,12323387.665798506,3431953.223425261,4809697.1857374655,3476186.0365639483,1179035.5819539325,1361716.9225214159,1288594.5679325217,,,
2017-04-26,35561882.834700555,1212837932.6934555,770988343.6637756,14469161.883602105,267903773.43153346,159544432.6458916,14545953.074000781,79007777.61997044,61223681.258073084,4464911.757518696,13870727.025474193,12334244.960308505,3431956.8763642083,4813497.703535322,3478794.3523678295,1193891.0059758835,1367103.7442436041,1292068.3919727511,,,
2017-04-27,35651020.44256406,1213429598.0856333,771335624.0350126,14524915.42043171,268884411.8250974,160130153.78144506,14485448.382475125,79414677.16477874,61541541.5703478,4480375.826086216,13906325.350007273,12365965.985542018,3446047.7395044663,4829206.207015449,3490132.9244420347,1198905.7805082523,1369912.0365916104,1293829.1051316392,,,
2017-04-28,35520904.01864464,1208849248.027893,768413167.1869099,14458604.559821866,266214872.40295854,158570749.08531034,14311102.955963532,78941392.40745497,61178800.37574727,4478012.865085422,13902269.829891054,12362834.09791046,3459175.7502642125,4845006.161532174,3504401.144699686,1191880.9119177698,1366776.9453114874,1291844.4236072581,,,
2017-05-01,35379368.95488735,1209437765.1281943,768781820.6128979,14445903.51010434,267014371.9828722,159032533.18590483,14143336.067918215,78725158.48498528,61018111.98858702,4451471.110229458,13898504.18371723,12360608.827771103,3459113.7616541283,4857863.846971986,3515488.2811318454,1193174.0856539651,1373256.9050719975,1297532.3965410977,,,
2017-05-02,35414273.01857434,1206550332.3916278,766937787.3898206,14486160.38546233,268575844.9616041,159948268.29197705,14244164.7617539,79171898.30600162,61361978.70738321,4469160.500874691,13919741.465116909,12377464.54734815,3468394.4627420898,4864094.662533886,3518341.4048621897,1200136.840566787,1376084.509467096,1299805.0119157017,,,
2017-05-03,35191629.18355683,1200022699.1459794,762777419.3337605,14412900.08199649,269377529.18456286,160404252.7813553,14291265.847889232,79349414.81195971,61499170.70273544,4469521.125757004,13913482.438385107,12371067.85460659,3459490.225911984,4857832.947870388,3513456.100528498,1202635.6960512341,1378844.964853845,1302373.0220118833,,,
2017-05-04,35212422.314109534,1195111700.5909724,759631566.2946944,14467616.111021914,269527586.35063034,160495792.3921835,14393509.423871832,79638021.18024044,61727636.23134323,4478831.308600265,13945985.325297069,12400561.918643106,3468563.376521273,4874279.045293886,3525484.759853898,1209437.7381452795,1383751.3340336785,1306250.5714116956,,,
2017-05-05,35323866.82126366,1201197257.4324062,763526392.7331772,14494490.90188875,269957978.64127403,160745371.57740515,14416984.66817598,79683208.99883601,61760562.18371184,4487880.2781723635,13970129.205679798,12422782.517950058,3473439.078379703,4875992.043690004,3527322.6717953784,1216659.3095914419,1389831.7605050406,1311811.8129772055,,,
2017-05-08,35288139.99579958,1200908572.523543,763313117.098423,14480431.705983404,270065204.44379854,160820836.6670586,14424767.975965789,80053527.67447215,62048665.37320428,4478185.92350583,13998644.37356735,12448349.149411265,3473876.1316395495,4889476.944903644,3536244.018811864,1219362.5487721427,1396767.903902077,1318579.549678414,,,
2017-05-09,35386649.422480844,1204154905.7421103,765363582.8714166,14472305.781694168,269269478.8331684,160347331.94971976,14478656.754423464,80316988.67136593,62248113.23986894,4485370.843174947,13980998.125855362,12431019.794083476,3479821.237446559,4893953.695146876,3538664.007157422,1221473.970394314,1398428.1785525647,1319950.5203639155,,,
2017-05-10,35279787.43368149,1197523899.3504906,761143673.4513861,14444021.642844746,268085955.1897795,159647654.19070384,14514842.257330192,80143960.62389667,62104737.457260415,4506484.913023372,13981629.59425171,12429913.394747531,3484474.164209448,4890447.494883834,3535375.3540415466,1215998.7401311283,1392469.8764084575,1315559.088553551,,,
2017-05-11,35116970.0476661,1192666540.6233113,758060070.3960959,14383629.447932279,267203036.84218794,159122069.36341333,14414912.421337945,79818385.42486972,61855305.378114946,4481083.977041048,13939837.912461555,12394118.440044086,3479209.1050096345,4884828.983286778,3532784.9498592224,1211200.3022444344,1390658.6309370745,1314098.4369020415,,,
2017-05-12,35075210.06830576,1189846540.4494197,756244194.7360241,14334810.455964081,266650615.37881324,158782538.62226072,14263339.60444673,79705512.06810103,61772556.62489042,4441023.936783644,13883392.508023752,12346923.331971293,3467198.8868930982,4877229.568748833,3530258.9003926693,1212271.156068259,1392900.0943911863,1316011.7880573147,,,
2017-05-15,35170193.44444077,1193717432.138792,758716268.3584659,14356096.890226865,267207801.5445369,159106384.34411004,14262349.255544206,80047097.47752757,62042635.50002119,4437998.947151656,13900823.464853834,12363962.704117062,3467672.028847508,4890370.315845711,3541991.719206922,1215597.7788020356,1398325.9935842503,1320006.4659842688,,,
2017-05-16,35046056.28956167,1188956855.8966403,755690212.9609936,14295501.834434154,267008828.88603446,158935160.36450097,14062436.491023997,79343091.94345397,61500484.490893744,4393976.591113327,13779115.71324509,12260949.796897741,3442114.2644039546,4869204.02335622,3534188.196236308,1215221.3270163059,1398344.475084459,1319665.1046688112,,,
2017-05-17,34583124.67926768,1171913837.4970574,744834852.7488929,14137650.284081751,263481564.92405874,156863961.96407375,13934530.922289943,78340242.76624072,60718980.324245974,4374954.341632117,13703763.189747373,12191452.0356502,3398052.8286370756,4810899.027419079,3490279.380948686,1197541.3867810855,1379286.6698883397,1303955.9365395715,,,
2017-05-18,34638800.1567401,1174973734.1117616,746790064.5210626,14209518.929412521,264380898.09441072,157420898.6279804,13978875.053767825,78856546.45495285,61125528.06537626,4390818.739479696,13780237.040494205,12260731.792671299,3422917.8937820634,4840891.118137595,3511774.017900957,1203952.8191703346,1385540.0255965327,1309720.5208133,,,
2017-05-19,34856885.23641157,1186792779.5404618,754330204.085726,14283236.508453688,266409287.14535382,158634232.65135145,14090273.895388093,79966533.5166529,61980273.131014474,4426655.871813688,13920438.291877203,12385993.733969389,3446453.3277018038,4880970.516781059,3539896.310203706,1214112.4346617404,1400587.6044766584,1322510.3871914826,,,
2017-05-22,34963144.98002,1193278597.3626435,758482056.8809799,14375097.924110288,268930542.2814947,160136291.6818778,14067731.098601485,80328726.8011292,62255039.23340998,4462965.409276014,14045685.053150099,12496377.813074606,3473875.693204487,4919679.297586463,3567185.159189492,1224850.1450417258,1413086.8678231603,1332507.507955601,,,
2017-05-23,34959538.29248437,1192263808.6202893,757819534.3490419,14379768.8433002,269289334.1662028,160357681.19869193,13747115.76594054,79181674.4920297,61338913.13773997,4452685.103225555,14032875.605186362,12486996.699920483,3481152.3445646353,4931424.374345448,3576386.3074075137,1221048.8942110187,1411515.1469659808,1330770.2340754801,,,
2017-05-24,35064083.98987647,1198235673.4119868,761626638.8019669,14427350.668635022,270889275.4010024,161293986.39140046,13754940.601078866,79153622.70358339,61319477.729384854,4441340.105455772,14014266.624662166,12471490.289796483,3482545.654295746,4938902.237598073,3583232.953359075,1223223.6831843199,1414831.230633494,1332830.6810340236,,,
2017-05-25,35212407.02152186,1196810518.1507666,760692209.0538777,14530418.204465427,271777910.23507947,161840128.8344571,13942626.034991775,79854267.12454715,61861704.645022556,4490221.427447454,14137131.123167938,12578939.838296425,3514515.639492199,4966622.0050971955,3601451.5191554483,1232188.743743916,1421886.4879644706,1338880.1380096069,,,
2017-05-26,35202530.10878083,1198201530.8278787,761572519.6249275,14517188.378556808,271753039.73644936,161820673.42101982,14025477.022996543,79950059.71134019,61930006.47609099,4489889.177672856,14140875.435723877,12581732.379307777,3520466.7607649607,4975645.082282833,3607541.8363952544,1232328.4741087777,1423923.7002638082,1340418.3093287507,,,
2017-05-30,35210584.29803274,1197750349.485222,761272624.5209159,14504494.527648546,271652874.99617004,161758903.03764457,14013607.584846493,80184795.15361834,62111799.6711237,4480438.321349966,14109418.284283064,12555257.595479874,3523627.2663013516,4981486.982938761,3613183.6947798776,1231505.1932799416,1425827.5362436753,1341766.295612551,,,
2017-05-31,35245130.94749386,1198424313.8539822,761708367.7343142,14480977.942351433,271537865.65707326,161674108.91324866,13979535.803157952,80229448.66706352,62144773.64472375,4483785.895757545,14090055.964886265,12537172.623501146,3522264.9410170037,4979405.289151365,3611161.3201309554,1233727.7624711322,1428920.086537721,1344051.711196152,,,
2017-06-01,35530973.338921525,1206384710.5250225,766774062.2543366,14639125.068935445,272991500.62879694,162557575.58000037,14151793.663838472,81471215.98190762,63116468.47547907,4539437.15987031,14252089.912006143,12681264.57578064,3552243.9338379065,5009774.004200969,3631415.457977538,1250726.451242502,1441761.4122429457,1354967.396894136,,,
2017-06-02,35582280.07757495,1206482117.8541806,766817261.1362492,14675542.406998804,273678041.9466485,162959396.95654002,14188449.536673961,81698093.33736545,63290804.55091424,4543961.379019171,14256008.472122692,12686254.578807086,3566427.995919131,5025705.261432056,3643466.3961800737,1258109.429629937,1447728.8830806664,1359664.446545857,,,
2017-06-05,35569747.08873857,1206710645.3109248,766971997.9802986,14688768.00765861,274116391.20505863,163221373.1907774,14079944.60243267,81352301.66573957,63025947.29319077,4537035.9717537,14256441.965454403,12687204.610580465,3564971.7788187503,5036985.590800107,3652245.499132933,1256304.9793755005,1448729.2994455365,1360252.1283055476,,,
2017-06-06,35333715.58752929,1199226130.729321,762196433.1725131,14644249.26968333,273043132.83259356,162600589.1243465,13871362.985264366,80012912.803287,61991558.61884133,4506268.79420689,14215701.25293086,12653398.562159622,3538112.386435355,5006809.090650335,3633562.6631124243,1245996.2360678148,1439522.5790541854,1352667.3855944942,,,
2017-06-07,35449967.85099785,1199347348.1675875,762253600.2502018,14707016.888327463,273563100.9491054,162917919.96064448,13873201.376283966,79670782.11037327,61727970.40488813,4517078.7301788805,14220306.68253268,12657103.93433524,3553853.8845681646,5020788.890438591,3642828.860393146,1245044.895875665,1438322.3219130037,1351300.2217430908,,,
2017-06-08,35401786.72887423,1201772147.1351476,763817045.8710657,14656804.688885866,273884763.4772135,163089772.2882493,13728154.789098004,79488443.0519025,61592906.389171466,4483958.851639326,14167335.473784816,12612798.214068526,3537806.1542957257,5015797.594857388,3640982.812710971,1243571.935566278,1439621.7401128346,1352730.8122582021,,,
2017-06-09,35615090.70832407,1211157231.2056856,769829799.6050047,14628702.507197414,272275898.30880785,162139917.94042352,13841189.511179775,80040988.11988705,62022647.902784586,4492265.992156928,14173883.257780375,12616457.45779616,3512016.4885517973,4973884.564711933,3604782.5499197617,1231528.4119888179,1428576.4744201475,1342710.2531745848,,,
2017-06-12,35723731.711654484,1216099649.351426,773003220.968913,14596026.601927787,272211356.23780376,162085577.9922792,13860769.932075646,80162938.7027892,62119984.29389408,4480962.495097402,14127793.350473091,12574960.580395525,3494618.8456292795,4955980.3961728,3591158.9534515804,1224273.1638752564,1422644.356062253,1337953.3995935572,,,
2017-06-13,35839760.22645808,1218124724.5241826,774261743.6405901,14674566.999372693,273519175.32721955,162878730.1150751,13872950.325684417,80405084.35260728,62307314.24156548,4505066.934909976,14233066.864494886,12668976.716161996,3515986.388978227,4990754.183427345,3616286.260294798,1230065.812416106,1430715.3863942453,1344608.796284561,,,
2017-06-14,35966994.5454669,1215866307.3836086,772792112.5890439,14708873.227905748,273034257.7678226,162612777.1896367,13845169.140029613,80469691.48626925,62365951.10644493,4503824.06940015,14256279.40705874,12691406.610029193,3506189.3670768104,4981238.03202583,3609055.117030821,1223131.640469568,1424759.1641306784,1339580.76008972,,,
2017-06-15,35859416.56199362,1215632879.4503,772665087.847891,14633636.324739486,272432239.21770096,162240604.26255184,13781577.017224649,79481550.50586578,61608074.43649369,4489249.61821802,14225779.906609256,12665167.398430992,3488415.3037355146,4959754.71450908,3594391.562391515,1215453.2196856227,1417096.2775983447,1333151.887730621,,,
2017-06-16,35741900.73526037,1216936208.848756,773529659.0975052,14614889.607287383,272690732.0272181,162394795.62652984,13581287.192545403,77961188.4328104,60433642.11147694,4479084.122164213,14244581.378012946,12682306.136902174,3473927.3973208317,4931076.393454085,3575209.7629721984,1210975.432154342,1413314.3130438656,1328707.0464557041,,,
2017-06-19,36021935.192288995,1221147185.0037348,776180834.2529458,14729471.870126162,274136280.48558855,163264435.28765488,13663845.401030237,78443591.18826543,60811731.23615865,4510717.9381825635,14341682.079719475,12769231.92432882,3508994.5697528995,4981858.666175831,3612140.91649987,1229910.100167814,1432862.9201063681,1345114.14877318,,,
