Date,1990_none,1990_ideal_d30,1995_none,1995_ideal_d30,2000_none,2000_ideal_d30,2005_none,2005_ideal_d30,2010_none,2010_ideal_d30,2015_none,2015_ideal_d30,2020_none,2020_ideal_d30
2015-08-21,29142212.671595275,147702072.7242545,10953196.854827974,22836312.64956157,12652731.449000672,36140410.96408697,3352901.036675561,6278816.905932507,2539331.487977472,2800220.559528525,992584.7047992286,1001146.8751252136,,
2015-08-28,29452380.97407823,149648501.18776962,11127840.162305042,23212831.4667884,12819550.036170328,36571075.03119371,3341130.8831578717,6299509.800820934,2567467.8066555653,2840330.98943611,1005507.3008144919,1015850.5079724132,,
2015-09-04,28620145.572786063,146128200.11244592,10848570.721151888,22757548.157965455,12480160.529230604,34886585.50387886,3258198.542261457,6138586.587847616,2491453.108764886,2756814.8014830523,974040.0585142771,985550.6723794667,,
2015-09-11,29128844.177667502,149359414.26060188,11171123.462906566,23521448.65861312,12768442.204300215,35388216.146304384,3338760.3257543924,6342082.43569586,2564120.1710413634,2844025.0331490147,990754.9030533213,1002702.9299012265,,
2015-09-18,29143614.262296468,148727898.8221253,11172752.343839794,23622878.832241878,12727838.968669437,35390139.168674275,3340198.7953970344,6396221.85064412,2571865.070581777,2859441.2542273877,989651.2966523848,1001122.0561932805,,
2015-09-25,29278138.406537384,147101870.62866762,11135428.237628331,23387663.66047846,12956963.773061862,36094945.003253564,3306229.091897207,6335634.933409891,2564028.367439717,2848578.261609954,980845.1767489563,993229.5437463099,,
2015-10-02,29693586.143551044,149276367.7694905,11372741.864018725,24024747.403586533,12903694.885991741,35738310.767175004,3337942.4286817494,6435330.952368873,2589787.3493776233,2885627.663850875,992279.3677413453,1004335.7154510467,,
2015-10-09,30585730.424962606,154110592.49178556,11687563.143568324,24655797.211899728,13015378.917407453,35553595.30704598,3409769.680646973,6566383.687409723,2647007.7466900283,2946523.666728823,1014250.1777377878,1027329.9850036503,,
2015-10-16,30684461.86657871,154015012.142155,11717265.415054357,24783108.83835268,13102170.909842754,35749086.23017817,3434705.037788756,6629434.144727857,2661349.0183040123,2962113.190530518,1009345.7583365988,1021013.5444424625,,
2015-10-23,31292822.256998025,156949578.12027478,11911093.524924368,24991962.64663472,13238739.206267389,35864801.73857696,3436231.376965951,6599602.694667892,2709744.756351976,3005388.2936527506,1040131.8137424336,1056668.4776953661,,
2015-10-30,31235299.001056574,156735784.34043127,11893593.408298925,24960019.339167442,13528057.018293407,36592576.55340987,3456354.0688203406,6651840.254390653,2712527.906816648,3014862.226251387,1052992.5557696645,1068642.1196361121,,
2015-11-06,31643437.518270887,158996290.86821234,12004521.354720498,25040166.18382482,13567295.225466238,36977146.4790003,3452572.9888755633,6588026.314906298,2736120.4405838223,3033138.6361452765,1062262.177687231,1075800.969945643,,
2015-11-13,30415704.778079666,154810709.6264618,11483730.978359427,24059016.539008636,12775235.794589698,34970033.54812091,3258887.1899673543,6285023.038198959,2595358.2521198867,2900544.8682367303,1013657.1077100639,1029305.2805685161,,
2015-11-20,31906654.25971664,160989628.04746124,12001842.586463036,25089263.706771564,13501727.946202397,37035343.00718546,3437491.4451129953,6508266.510023825,2724228.394981636,3025665.515142855,1040167.5108355989,1054357.7467893795,,
2015-11-27,31966792.092049923,159615365.83469263,12045660.131989162,25199488.10217017,13690769.914274432,38225058.00097502,3485274.266938416,6571132.372878677,2735905.281828537,3032458.51596031,1051219.2610347767,1059142.704523621,,
2015-12-04,31932800.095395684,159127583.6246585,12157096.546126463,25522488.640161086,13571377.857259218,38345868.537719354,3524972.538771884,6651377.867773722,2753852.325439667,3046106.0203481824,1056808.5827973264,1063940.907342036,,
2015-12-11,30859271.846345026,152990942.70869285,11820941.998426441,24890864.339372303,13264911.028370235,37644312.37944427,3450892.937456293,6540409.715093573,2681489.8871756806,2968839.8995638182,1029906.8632427702,1035521.5393672991,,
2015-12-18,30868217.655004956,152847487.9119346,11798848.928657334,24887498.508351266,13185573.975504879,37554302.77966967,3426125.2875720956,6567474.449413082,2661321.066737593,2962050.1447223965,1022671.8109081292,1030560.1492046677,,
2015-12-25,31398828.003768533,155468751.38511053,12024601.805819325,25408570.2462974,13407154.629546732,38247673.26742621,3510109.815599088,6748948.100861437,2719549.359459501,3021851.3950125608,1044057.5729897453,1052868.023280627,,
2016-01-01,31148961.609681822,154505588.01273203,11924179.892685415,25210874.211806536,13353930.240264481,38248653.96488347,3492162.2272497728,6723867.466854382,2704520.0101296417,3010877.844316773,1039030.266873495,1048381.5731200736,,
2016-01-08,29463955.257245313,146266395.72048384,11295872.066513633,23832442.76378948,12717282.746034326,36979363.4297377,3316464.489034527,6401786.422151356,2560878.8283733474,2855017.518392773,985716.7178645536,993967.6225994516,,
2016-01-15,28808510.12444647,142815070.37810808,11048381.62528294,23272502.203993358,12594256.241540065,36300334.16433541,3292398.75813395,6373996.532213643,2539380.2342577814,2832862.332325846,973052.0737645013,984628.15990825,,
2016-01-22,29231253.568060104,143233821.74048588,11280647.769451665,23825174.80360126,12932933.580529988,37189578.056610644,3362374.6350830393,6559862.385149611,2612907.59061476,2922389.1675982755,994188.3114715401,1007328.9027352338,,
2016-01-29,29838735.94160584,144953223.56214294,11567645.247496344,24357885.650581755,13507129.109821947,38423546.148930974,3446460.3518028064,6687221.444292031,2672054.530834874,2984001.553070163,1000834.0133342225,1013251.258639597,,
2016-02-05,29046381.63498988,142987106.18242967,11197322.877434049,23583982.62634349,12816807.931134494,36648415.69896925,3313911.476343002,6487156.29118291,2565206.21160345,2874972.050865344,964929.0164892848,978640.7829003774,,
2016-02-12,28908258.50216704,141775991.30807698,11168149.270443706,23526076.269099917,13009990.700139295,36806541.82895322,3339660.967676873,6522890.386998795,2584417.895443789,2894709.6334705846,963511.7592458844,977569.1544410733,,
2016-02-19,29882753.918749467,146412833.7948863,11519405.950291105,24208094.532345414,13390563.071285052,38170341.99348658,3446145.71146876,6768879.499454848,2657021.5926612196,2977560.85067782,1004435.881818048,1016811.4633026249,,
2016-02-26,30453317.16011644,147962092.0814257,11732619.35284458,24713979.867724515,13754896.495570486,38995792.091855496,3539794.209180991,6946170.104632034,2722916.873112249,3041404.059974542,1018595.841448262,1029530.637664101,,
2016-03-04,30721241.783999532,151406728.38598692,11862430.884040337,25029798.126988493,13814615.20513698,38855662.97432344,3583769.3384108045,7045514.590618439,2750682.327955243,3079678.7709943275,1033480.8858742908,1043579.5057377319,,
2016-03-11,30980148.46676142,152788235.7653628,12080175.237985948,25583606.4889961,13958184.524230525,39379248.38664475,3630833.80757115,7160255.958481076,2778455.8888696847,3114198.595206774,1049828.6617056215,1055021.2475204205,,
2016-03-18,31716906.596943248,156247278.0420777,12362919.435746713,26125712.041310057,14078410.59512084,39533314.10584518,3701630.3713046685,7284582.394097722,2839431.348124624,3180046.1750083906,1064687.9797721477,1073944.2372757317,,
2016-03-25,31441722.58535407,154981507.6300281,12316957.178022416,26084725.760291327,14066373.203249961,39449863.67445478,3678685.925738121,7285816.91308519,2820887.821128034,3168258.169826818,1058063.753303017,1068642.7386060553,,
2016-04-01,32031095.37855587,157592500.54026422,12518854.702284226,26501879.228738967,14341921.982148936,40536713.05634953,3749338.8099037535,7412783.902484087,2867633.112004373,3217742.754485056,1085695.6819086655,1091782.8100049882,,
2016-04-08,31653873.54005572,155699187.68258643,12287795.775031243,26007626.287057526,14009778.91843509,39591428.07651509,3672170.90783876,7273189.5152997095,2816291.068647963,3169822.492826462,1070260.4638315649,1076434.133021358,,
2016-04-15,32028828.975701112,158298763.04451963,12408311.597875513,26246202.688712806,14076113.228747882,40156372.289152905,3718415.9149090643,7368111.863472212,2849734.7818330894,3214039.4460934303,1083233.8775847536,1088957.6711354293,,
2016-04-22,32271706.529321708,161402422.639807,12486819.209885105,26552530.818439737,13981356.790737046,39986088.930266194,3738148.0977392453,7464304.3631949,2843778.7801020476,3199966.428015218,1085567.9359733753,1091843.814205225,,
2016-04-29,31997044.78446437,159992009.84615353,12319204.7366643,26163060.347376075,13789297.011684865,39212543.38530349,3712088.1957490016,7428622.89936238,2788774.452541837,3133132.5242654616,1076608.055140091,1078759.5813893753,,
2016-05-06,32178157.219091777,161071549.7971056,12409596.852012064,26337350.985658646,13948437.374183487,39639106.42866249,3743941.764829542,7486130.988506808,2807304.0697484347,3157143.050273286,1076814.4549243553,1078577.5440827764,,
2016-05-13,31647215.41019239,157548542.84011447,12250560.039457181,25974702.948497094,13636809.319977965,38716875.08455272,3675218.6701924256,7389057.464214558,2754717.528108471,3103153.1838224516,1067718.4439644977,1071342.9050121673,,
2016-05-20,31274155.07308825,155428760.2272505,12213706.581765467,25957089.811036624,13545614.923255367,38588802.52075548,3705887.712315185,7480739.521928414,2770701.464906506,3121519.6022611796,1074173.2227257816,1079659.0795349437,,
2016-05-27,31685425.98535256,157672743.11329985,12434201.483299822,26503583.195467595,13862020.655133277,40610259.8874547,3768633.8612952027,7621716.8916064715,2827480.372899932,3188578.751404456,1110728.6783720602,1107778.1781095087,,
2016-06-03,31456031.976743437,156788155.50593343,12396652.96716366,26567649.52582665,13770689.406203717,40816970.68965319,3775110.0209560627,7666416.009806475,2817196.8291029213,3179114.446025743,1112341.6019375597,1106363.20045213,,
2016-06-10,31534536.481240384,156214464.44174471,12454626.669585202,26704572.07406538,13816948.809924977,40730740.998265944,3789682.751555476,7698115.610776006,2837555.728301862,3200867.2728144163,1109439.7802421,1103932.6997019637,,
2016-06-17,31199709.421632454,155526522.7416327,12378157.905015193,26568420.062519025,13728171.11111028,40476604.44304965,3765411.3152287453,7663042.681557561,2799512.9028587653,3160371.199127656,1096675.449772523,1094115.5030960767,,
2016-06-24,30658755.154493615,152440524.26323187,12252680.176394261,26323592.28766019,13819858.004580045,40510190.85886462,3755166.452271255,7626383.090656112,2775573.0066606537,3126195.2285486725,1081002.7271624636,1074575.7929664687,,
2016-07-01,31723694.92269325,156683178.42041934,12657569.812391218,27151168.60555934,14284345.880816616,41857611.946568534,3866159.648897662,7877661.8927570935,2864402.6699607945,3238023.345122904,1098305.7784739083,1100962.7726023803,,
2016-07-08,32411700.20409932,159400067.68516943,12853931.813828876,27569761.262067,14776752.639522705,42738463.414904736,4042598.799725159,8082619.956418747,2983813.547625919,3355245.812959285,1113929.8900211742,1116973.440102402,,
2016-07-15,32846082.570512593,161134384.09535316,13006074.551025143,27886340.68016477,14699913.890023837,42826578.91770166,4043835.36041232,8093942.469615183,3005705.354326042,3387381.9190972988,1117421.6057585534,1121908.495832373,,
2016-07-22,32752297.96907764,160331767.32447785,13022279.47712003,27905748.20802175,14785859.028471287,43198220.89898057,4116761.796947741,8212215.8096271185,3043186.166170899,3418601.4375881394,1128545.3939017584,1131581.1698726248,,
2016-07-29,32398885.363029674,158921805.44880316,12895469.089459624,27698963.118202146,15040662.665782057,43525606.707287274,4159994.693400209,8252362.583361898,3060607.855479949,3442499.7181604756,1140132.5741889176,1144075.0090917584,,
2016-08-05,32423508.227440715,159142370.73211944,12945177.392631184,27813454.6917991,15041436.379250128,43722250.71882509,4151764.868096547,8245815.572490353,3081204.8381677787,3472798.317124759,1148946.65180751,1154800.5329434182,,
2016-08-12,32671460.692218985,160317616.94623023,12988849.283435095,27840769.68545738,15037559.86014623,43637559.0833013,4177184.7092288504,8270823.591877979,3094814.7767450064,3484938.0922530526,1136652.8660613014,1144504.359186013,,
2016-08-19,32672008.95216815,159376659.8842046,13009415.884577435,27876865.208252113,14963627.030787349,43310773.36542921,4151273.958512635,8219971.261238455,3097231.46841089,3481893.1585734473,1141622.6877678705,1149859.076686692,,
2016-08-26,32495819.25175685,158432613.31330124,12872863.98960339,27518138.326757867,14614791.4779372,41374010.74053291,4097905.949800256,8081626.7613786,3067774.7969955183,3456273.718660564,1110823.933415518,1121183.4616348653,,
2016-09-02,32537059.694671176,158541339.59114122,12931445.583665922,27722855.99998954,14567096.078722326,41098257.01528837,4104860.4653660287,8110045.309848123,3073419.3290696386,3470397.7511469414,1110381.4019828488,1125253.1024630466,,
2016-09-09,31438698.69235532,154622455.15319073,12563195.564484388,27075234.327393834,14113089.29130702,40035118.252886705,3956012.4128135717,7853298.338659687,2976157.523465066,3369846.672831337,1067787.2390433603,1082256.6429694104,,
2016-09-16,31425118.124584515,154966429.97632927,12714851.550936315,27673465.06863803,14083279.455775872,39862741.305488914,4004728.9940323606,7996794.100525738,3037877.2817536583,3443715.646200114,1081773.5313914963,1100150.8340038487,,
2016-09-23,31692491.38331279,156487487.2373473,12784425.401408197,27836517.3734706,14343879.92919494,40216212.30259297,4073722.9468758474,8127629.057092546,3080189.950471388,3492971.4322041497,1090289.8559104078,1109566.786075784,,
2016-09-30,31637235.792756174,156963784.66569883,12756842.379517425,27871591.958839472,14324876.120611766,40097642.6790069,4088180.143803278,8155864.243066955,3077490.8649245524,3482391.3929144363,1090486.176022489,1108780.3756032332,,
2016-10-07,31228764.205391105,154918100.59524083,12616270.027331818,27616483.319160346,14155324.759370318,39721840.84614308,4046993.4187239297,8065218.94640919,3052991.975769928,3460520.9174760934,1094809.6653025537,1115170.107999997,,
2016-10-14,30703565.703081924,151927429.07206476,12449225.616464054,27222080.070357237,14186665.549241373,39598265.31601495,4008139.8072360354,7977077.203998934,3030665.7451703553,3440326.105862799,1073406.030480818,1096045.1736470566,,
2016-10-21,30878993.725669954,155045458.64168614,12590724.899936328,27492697.7242353,14060751.781667907,39285316.34780553,4069966.7926856214,8205578.352237098,3060170.2249069987,3486516.1786742145,1075550.7047525898,1101477.3391909013,,
2016-10-28,30807092.89036829,154991982.85197222,12500159.779960817,27177255.791168682,13776987.771001657,38235902.294416785,4020442.39306118,8113258.735937112,3029788.2285272204,3458088.9357408346,1060636.2761279773,1087624.9538821133,,
2016-11-04,30379210.735411905,152952104.14818802,12311118.325894881,26726748.785320386,13517901.890226444,37419617.02818941,3973963.3301119357,7983859.648778615,2987597.435666424,3399464.9372815257,1041403.1944585867,1069002.7807893548,,
2016-11-11,31914950.761092875,161648511.94993666,12860715.021287266,27823834.820187517,13905218.748288514,39177992.040417515,4118122.7063129526,8299200.466434603,3056023.4660725254,3489025.0112719536,1078621.4303237041,1111448.2595105965,,
2016-11-18,31836266.853974015,161904218.57563362,12948724.488511113,28065251.049980212,14214434.461062362,40060486.683309205,4191341.749107372,8395322.469895614,3113201.0451485734,3533810.2700386704,1087348.9142250386,1121305.0747311523,,
2016-11-25,32132537.339240167,163949152.03674263,13139794.726105858,28461116.11769749,14646248.567042707,41586616.41726691,4263663.470946959,8490396.68307145,3157835.606265786,3579051.654232941,1105713.9480599198,1134863.5422985384,,
2016-12-02,31872083.74562174,163418800.52028495,13123898.586442625,28578831.316118877,14430614.978987247,41308986.21889996,4232235.639078722,8465971.739016289,3128155.36521004,3564376.141496181,1085437.3363803742,1118795.7538531702,,
2016-12-09,32828244.70631365,169671601.45221043,13469953.821414568,29213932.739690594,14663938.873653907,41923450.34210961,4302203.133509369,8602350.239505371,3200373.2237874293,3645406.7492210055,1118742.5014406827,1152998.0391918633,,
2016-12-16,32771923.509309184,169020294.77860963,13552563.862784546,29520442.26566052,14665212.678643681,41457429.654735774,4333927.63999653,8671542.51576238,3223087.095917609,3666786.0686487462,1107458.7667801082,1145756.873832249,,
2016-12-23,32924945.436507173,170270351.21325672,13590558.050510744,29616047.504419442,14540432.754750116,40568756.14300597,4304568.198923048,8647595.678495528,3219937.570286549,3665816.3975129775,1104923.3267819737,1144131.4200194392,,
2016-12-30,32544759.125490963,168340372.5098893,13402659.820990123,29218209.131333515,14315627.77744214,40083588.03850756,4238477.048146641,8532799.529812701,3173324.790892459,3616269.599624971,1092973.7468710095,1131346.348105736,,
2017-01-06,33159382.815166324,172264499.09938824,13567655.629418721,29562900.56055228,14493767.990152277,40667482.73152427,4266107.139568206,8628438.308448147,3213706.209763049,3671186.546238678,1111996.7670510325,1152260.9041886653,,
2017-01-13,33223298.226027116,172830746.6888647,13584971.26733689,29627225.298429865,14484301.384262733,40694336.42212001,4305020.802548327,8681862.794875504,3243658.287786351,3701391.811264108,1118035.1536989342,1160401.3842499494,,
2017-01-20,33377561.421468947,173917240.59853896,13578203.329555783,29595339.46881691,14361227.28776639,40386896.77400283,4256024.030283607,8597663.867119668,3234027.292786072,3696491.1105496795,1113893.8249299945,1161050.8879406536,,
2017-01-27,33715704.92317511,176285339.80542088,13787987.706417374,30121560.319839835,14051768.198974606,39492232.89588813,4245280.127552017,8645303.489710331,3242005.4832343734,3710827.31698763,1112534.2324020043,1161288.2708867495,,
2017-02-03,33718478.699095465,177197748.42021242,13678562.207762105,29880564.031234197,14077065.79125857,40009480.77730719,4251165.116592011,8644009.790688297,3241323.988197665,3705725.0145025398,1109772.9644830846,1158533.2728573536,,
2017-02-10,34324086.70574266,179003869.4353224,13735562.628207952,29801588.492853165,14527373.10187253,41121184.8888568,4307676.6929453425,8706353.545948332,3295647.3080778136,3768180.74643484,1134901.8118565157,1184570.9128330164,,
2017-02-17,34810348.121056795,180650623.41133466,13874544.321338706,30019660.80696675,14642929.98172302,41804663.04822464,4338422.597586568,8729930.707053263,3328857.396789364,3814865.0934439725,1148644.328393411,1198404.087545143,,
2017-02-24,35203347.63329902,181245620.8392318,14110233.463573892,30486617.258846566,14716218.002086625,41944761.30434167,4407918.460248249,8882750.28123296,3374067.520049016,3861607.46521344,1157334.2384080342,1208667.6214831143,,
2017-03-03,35261945.61862297,182452621.10619485,14150633.892547674,30686960.595755175,14635239.5871725,41629328.93855831,4435112.562152254,8999055.989574598,3386191.31383308,3881278.4766772636,1168659.9748378983,1221966.5451241133,,
2017-03-10,35194112.179531194,181885088.05363947,14192971.525840564,30813632.97177736,14516044.982897256,41222643.0181038,4461929.300979946,9074138.556708673,3397384.6755161895,3901189.6654584054,1165076.169757562,1220353.9344229957,,
2017-03-17,35493465.567365795,183157002.7407038,14301613.142905535,30888385.295046672,14696400.34168014,41719929.66309907,4483966.133791013,9151088.233001836,3415169.4560004924,3926617.233327881,1170917.6302491603,1227920.9901753962,,
2017-03-24,35087048.56214456,181804656.38700435,14118814.92185377,30520344.193785448,14538083.231712438,41243327.84251765,4417853.621924571,9011801.662884999,3364172.5817087432,3870767.4100431157,1161231.5483968542,1219805.0621445847,,
2017-03-31,35060776.37413951,183076156.84479082,14132516.446761975,30619056.515496027,14586618.076719604,41958017.31724298,4416025.758298248,9010790.456362812,3382339.452592488,3901761.208557249,1169301.6776897742,1229178.5076283102,,
2017-04-07,34891213.2477827,181909925.52107725,14135988.907568738,30704394.791071553,14214834.734348753,41424543.25270171,4367981.525222087,8991654.916350847,3358611.045240008,3884699.804768871,1165374.1896964398,1227137.6469735296,,
2017-04-14,34668607.71426531,180641027.7187692,14041669.45125986,30511859.22369337,14151270.065429533,41125233.879142195,4336887.865230185,8935464.36019485,3330737.4625004027,3856917.830498695,1139861.7481619404,1201229.4066556438,,
2017-04-21,35019823.403723076,183124035.9565874,14252819.797671862,31034895.72292642,14423871.598522276,41297070.24989998,4415088.201160209,9158752.358619057,3386902.277194641,3925868.7975944276,1159457.8658783077,1222670.2633473587,,
2017-04-28,35520904.01864464,185217286.00854272,14458604.559821866,31454792.796927456,14311102.955963532,42121742.33023245,4478012.865085422,9360371.833526157,3459175.7502642125,4014177.6248853565,1191880.9119177698,1253731.6479639048,,
2017-05-05,35323866.82126366,183004677.41558853,14494490.90188875,31544112.43444126,14416984.66817598,42333910.6992712,4487880.2781723635,9393431.062645305,3473439.078379703,4042945.689056611,1216659.3095914419,1278817.6317669854,,
2017-05-12,35075210.06830576,181101871.85073647,14334810.455964081,31109595.74651821,14263339.60444673,42021847.39182407,4441023.936783644,9318320.189692747,3467198.8868930982,4043617.695705784,1212271.156068259,1276737.557144881,,
2017-05-19,34856885.23641157,180497046.05601665,14283236.508453688,31029268.028962873,14090273.895388093,41650316.32493112,4426655.871813688,9331517.721540723,3446453.3277018038,4027066.64956014,1214112.4346617404,1279637.7532668838,,
2017-05-26,35202530.10878083,182335584.66597065,14517188.378556808,31618127.341666512,14025477.022996543,40952031.32252014,4489889.177672856,9505430.68829163,3520466.7607649607,4120360.8681377163,1232328.4741087777,1299878.3982090845,,
2017-06-02,35582280.07757495,183546730.58129147,14675542.406998804,31899809.471901584,14188449.536673961,41648745.44173642,4543961.379019171,9606260.305449823,3566427.995919131,4175319.715193392,1258109.429629937,1323962.455570958,,
2017-06-09,35615090.70832407,184299695.84946263,14628702.507197414,31846583.221322525,13841189.511179775,40638537.752275184,4492265.992156928,9561300.833145216,3512016.4885517973,4117801.504668191,1231528.4119888179,1302411.0597953442,,
2017-06-16,35741900.73526037,185279353.73917645,14614889.607287383,31873497.675153878,13581287.192545403,39599626.88894575,4479084.122164213,9584734.088002967,3473927.3973208317,4073695.8763709543,1210975.432154342,1285202.5482439594,,
2017-06-23,35559212.03386345,184647016.83927956,14744850.3732728,31997249.93368002,13238549.075940087,38715320.922849014,4405480.3879164485,9499890.084601736,3479020.9376218994,4090162.6587445396,1214986.2399504131,1290660.1059518922,,
2017-06-30,36240959.19887033,187003918.8985618,14831299.002985094,32056580.224099405,13365220.218745474,39454836.29524051,4427318.248940279,9561737.752652824,3478477.629333133,4076673.3049055594,1205504.7352901252,1282350.1963860742,,
2017-07-07,36124893.55440167,186574881.04109538,14834612.225799926,32172349.044955216,12634125.435304025,38169493.274833776,4407237.3972397465,9581525.655973045,3483905.2935939524,4088967.266426232,1211724.7422901562,1290128.3758860542,,
2017-07-14,36209542.223582014,188245548.06339744,14939006.99638639,32383314.827334195,12784208.296815753,38741842.30792561,4420959.495439406,9623381.97389101,3518487.480955347,4146076.816066526,1231726.7546251982,1312771.0531775788,,
2017-07-21,36246815.412944816,189695331.51608825,15044897.129422551,32635809.733444173,12821380.453292042,38978090.4399986,4404182.883312928,9633166.174695907,3534949.399081306,4167010.230468007,1239472.867501466,1320316.7836982326,,
2017-07-28,36373596.1774927,190869672.79092515,15138643.814490577,32835122.204815064,12959670.98007715,39596399.123146124,4400070.171926279,9614566.329235742,3540079.3099969747,4153221.39379399,1237295.7516536291,1317567.4877916384,,
2017-08-04,36564361.09160869,191242089.36245733,15273495.96933062,33294803.054182027,13000456.271015687,39595836.23278318,4437040.377897327,9711555.319045631,3544523.646319377,4171934.8817805597,1246233.9666720787,1329089.6649007734,,
2017-08-11,36108445.89447157,187346707.46429548,15113440.565333966,32966853.654436346,12816623.239956867,38902267.232238844,4424243.507759768,9629797.514301853,3533951.9835535088,4150931.0782753928,1228098.7442216743,1311388.9502937752,,
2017-08-18,35379824.93701169,186193567.38369524,14885989.412488306,32557588.804988984,12739902.840157382,38646449.40658399,4419289.672128188,9597702.139936855,3513678.7894982323,4129742.3026701952,1222968.6449313762,1308997.8965678285,,
2017-08-25,35352883.709034905,187640148.15076292,14955327.803164171,32781629.929641627,12937275.757771274,39964357.31796913,4452025.414337307,9731556.302011326,3532031.3978849645,4163455.381907005,1241356.9480299717,1329249.9649954536,,
2017-09-01,35611480.491829515,188782898.17621335,15171577.737327743,33309696.336450532,12994040.61808804,40480012.09812832,4496170.680448593,9887137.593827946,3578136.5394840776,4225083.820009606,1259148.7804628457,1349646.6290695167,,
2017-09-08,35761388.68953349,186992966.53257346,15208917.277951373,33308278.21066149,13050996.25370196,41054992.816841386,4518296.98205122,9924216.823244302,3572779.465190745,4217327.193734732,1263939.8186614576,1348422.2865290805,,
2017-09-15,36192871.74158052,189914521.28051105,15313674.01191426,33717394.33940043,13432862.32001929,41848595.89039936,4580584.06013627,10069606.526905904,3608936.329133133,4260450.149814296,1283485.7758621653,1372158.592940132,,
2017-09-22,36299140.08971219,191059032.58161467,15215414.597467957,33508687.222344678,13360416.672376998,41934675.19754069,4537370.0286823185,9973652.8072293,3575225.9087266405,4232445.510840455,1278425.594919869,1368892.1682799896,,
2017-09-29,36318466.70203285,191441674.4593014,15306323.383628601,33806652.402486235,13607394.17508786,42683739.482663974,4617880.122830883,10113385.76682331,3618505.2983087557,4281041.707672161,1289298.995348623,1380111.1954199574,,
2017-10-06,36891802.723935515,194042686.1803369,15552406.426363245,34394399.50585969,13707880.886969693,43040700.57860607,4683463.021216387,10237899.520391664,3673662.1384307905,4344331.431455761,1303286.2734623754,1394671.6035693686,,
2017-10-13,36945116.37458502,194309719.49545264,15550903.863723844,34247237.17186159,13574129.827306468,43420860.34472499,4644544.598276854,10169974.421931487,3674524.213526548,4359217.820786909,1313553.0129768297,1405435.3034303717,,
2017-10-20,37653517.35494519,197037370.94792208,16057472.06805743,35420165.15142882,13608325.506312907,43773332.014678895,4747518.725499427,10311193.78766942,3754051.7711795783,4441889.899599766,1326104.8669843243,1418208.0615276196,,
2017-10-27,38195761.20609685,199087886.521294,16520488.893002456,36623358.88574682,13665576.413117345,43587804.46484458,4813956.205035777,10426366.710137999,3836606.2246196587,4539453.660480946,1322144.1363435616,1422691.8347334547,,
2017-11-03,37926591.01964227,199516729.1333612,16590195.974926421,36983433.85986314,13635752.322209068,43619692.65328459,4845483.987800585,10540805.231314106,3885140.392347052,4586126.605523828,1335108.501744534,1435848.5952017843,,
2017-11-10,37977962.25611063,200008593.87604302,16526775.413221993,36784367.38821707,13715439.941894174,43731808.75154748,4860887.102350271,10609859.849919885,3890637.3126659202,4588530.791806496,1333235.1132039786,1428804.2795645467,,
2017-11-17,38355044.35415442,199911989.03900144,16545973.388446253,36653312.68419875,14105934.725030616,44078096.06808006,4976086.850640546,10754985.757206634,3943078.312269764,4613236.550334099,1346627.1273762053,1439704.134866404,,
2017-11-24,38760898.779245876,201632405.4778236,16668676.907131009,37001610.846934676,14066543.662401265,44662924.86213753,4998962.684515694,10885824.260930713,3981458.186627185,4662449.898331291,1366536.5832648417,1460066.3795860899,,
2017-12-01,39918896.29833906,208000634.35077286,17233769.66911777,38242083.89913597,14785970.519384492,46441599.573665485,5197124.4337226655,11176982.98181347,4058449.670068885,4711280.33208155,1379030.5004473745,1467235.6910662828,,
2017-12-08,40381882.462192856,210257320.7577467,17252650.301975958,38041989.14862133,15220587.296598343,47950584.50955864,5197326.743715666,11234690.594380878,4065526.6400065604,4745730.598798321,1388113.157599515,1476708.3347767876,,
2017-12-15,41174747.56553534,215255915.4800039,17430014.336692706,38462201.36395089,15123014.245102612,48188569.75530105,5197624.051687029,11292980.325417358,4112438.427956795,4809788.359019051,1393087.9695741374,1488123.1420975858,,
2017-12-22,41185725.942686796,214866129.50639063,17422737.646564413,38677337.54307797,15394003.888501434,49016868.93845458,5270062.133595581,11456006.528917413,4127469.0137826274,4824706.063928632,1404819.088661966,1500278.7018734189,,
2017-12-29,41202999.599692255,215032216.2342165,17412626.99411681,38633831.48137067,15348112.139567439,48647971.302288495,5272654.810662815,11452267.682606596,4105873.3538108193,4805520.917238048,1392159.98896116,1489652.3338301643,,
2018-01-05,42058641.93749846,219538951.13198936,17730570.462447125,39227335.94585229,15959105.37817527,50482903.03151977,5403812.751155792,11761056.1097149,4222481.424644244,4958873.435662845,1438148.2972590448,1536535.8371605056,,
2018-01-12,42373540.51042734,220898629.85937965,17769586.786574386,39151424.08571767,16309384.890473438,52235563.35376872,5480273.231242504,11856485.984348154,4272771.711329533,5012970.93510594,1463217.3716293848,1554668.949110528,,
2018-01-19,42795709.78347028,220152421.6883346,18262967.85029947,40460138.25865455,16609762.550177326,52859054.47815749,5613612.909692235,12099062.54998098,4357904.019401076,5109714.542704651,1494244.451522213,1581578.4211021897,,
2018-01-26,44146730.29904323,225001549.2947748,19037743.011346206,42244813.47762945,16792518.13895622,53594175.79612433,5741895.748667512,12259513.412333969,4441882.076011534,5204762.99708009,1511830.6038450166,1593601.5101163322,,
2018-02-02,42329042.790383466,218053490.57508603,18041877.243281614,39971756.09678627,15830192.095581414,50495157.109364495,5453858.407588553,11652309.901766758,4240647.214079692,5003563.200531237,1459178.9170350984,1547619.5011045951,,
