Date,1990_dow_pmcc_cc_nat,1990_dow_pmcc_cc_nat_conv,1990_claude_pmcc_cc_nat,1990_claude_pmcc_cc_nat_conv,2000_dow_pmcc_cc_nat,2000_dow_pmcc_cc_nat_conv,2000_claude_pmcc_cc_nat,2000_claude_pmcc_cc_nat_conv,2015_dow_pmcc_cc_nat,2015_dow_pmcc_cc_nat_conv,2015_claude_pmcc_cc_nat,2015_claude_pmcc_cc_nat_conv
2017-05-08,191560532491.85632,47329259.35738954,206904673796.1145,43518505.31849346,67294055.3583003,12635017.916270824,71384651.0861215,12804366.370696817,156545.54347440193,103919.55743616562,112150.75135974529,101612.26504466502
2017-05-09,190335919198.05283,47207622.8741478,205773274212.24887,43409635.743870415,67747588.53823471,12701674.04350541,71533838.53220284,12860144.809781078,157786.16492469702,104513.32828033676,113070.29228425767,102350.24110963858
2017-05-10,191624991911.8606,47190029.04452861,207283175566.48624,43405201.15027164,67911038.39733812,12721380.697349308,71582825.18096484,12881884.97460986,158076.47288864493,104422.39049336514,113498.95356432468,102423.58478178478
2017-05-11,192266113754.46396,47203103.103129484,206840702890.3091,43415665.00378029,67372600.88311663,12606018.309809597,71670215.6635877,12797322.70819007,156945.2878781839,103697.17770201813,112128.25736256342,101584.59430809328
2017-05-12,189418819415.2673,47001932.56327193,202507935124.75998,43212259.61832053,66180241.36307524,12491561.681863688,70472018.78979084,12678838.321583355,157534.4224431952,104450.42588353697,112728.7164593361,102134.29071376332
2017-05-15,191935074446.52014,47080795.718174666,207043943433.0503,43353962.1783956,66373710.61450384,12431698.848197853,71099135.73398682,12621276.97294442,160061.21178981947,104654.61210587888,113423.9984927248,102333.33779881244
2017-05-16,192160597258.66815,47023064.08581357,208641099982.32544,43347283.86934574,65571823.38361176,12261089.730307188,70494575.48549747,12467546.198965676,161886.42444225625,105210.89229678239,114664.82565531164,102878.19968586949
2017-05-17,188903588391.63193,46434964.87825066,205185178695.3428,42846813.27718614,65073385.44824628,12160541.948563447,69485318.58337174,12354933.249348529,160239.12771400355,103881.44263965436,112633.18152686446,101625.42878473316
2017-05-18,191263341266.09134,46631307.41931368,208775829663.57324,43082632.33216431,65907827.02709865,12208080.773213623,70110068.19592364,12388916.757407608,162403.59801387074,104921.46321817195,113927.06580300421,102516.05912190115
2017-05-19,191535983463.07193,46851912.74659168,209463913416.79514,43298933.49373062,66810119.71606603,12364217.29183817,70871757.29477721,12546187.773181668,164084.00439574744,106972.81933810416,115072.16378513433,104279.61405278246
2017-05-22,193710381119.37906,47140553.63550525,212071382563.9296,43571791.104756504,67349418.40882368,12410169.717451232,71633685.86554615,12597916.521880766,167679.99472708663,109045.42214972677,117632.19348764817,106258.77509344964
2017-05-23,194956021317.56598,47232284.803156294,212583165428.59903,43631222.17589367,65261838.19266826,12165224.40683938,69990807.37546101,12364819.223225819,167554.9369487224,108913.6080449846,117378.26172534723,106045.03688382934
2017-05-24,196420861747.03003,47489256.49072971,215300000491.99146,43846438.19276588,65032782.15936121,12130018.450208528,69932500.48064123,12335610.425547637,168540.15049982592,108432.76758146368,116689.38029452541,105291.1139307453
2017-05-25,197829441438.94296,47575248.55002829,215083171782.343,43909894.92148615,65721921.331761226,12279276.73253209,70826608.38561547,12490505.92317018,171413.80350872246,108583.46307346542,117930.38806965957,105518.47545875935
2017-05-26,197990246651.0644,47602622.98746934,214474658864.16763,43957897.13020599,65914985.058893315,12313140.955776613,71076293.47756803,12525667.190774096,171047.06535131185,108252.71606614522,117827.36686430077,105125.9242121062
2017-05-30,197828780642.82574,47561651.915678315,215178065600.71918,43974737.497304656,66424862.68788923,12317610.310175076,71563151.29600562,12515800.624202799,171290.23660335224,108097.36676183772,118414.59733542311,104953.12534225204
2017-05-31,198398884840.7558,47633487.60781489,216656556557.74844,44071472.39509557,66841879.902271755,12338034.30071429,72146986.62965485,12533595.988355573,171130.2300835171,108115.53172387787,118230.40114343281,104853.32533226266
2017-06-01,201663509184.78976,47994255.634047054,218374359254.7526,44311318.24306905,68529959.35360144,12517929.40807936,73773695.84147735,12701720.343148308,175284.9649256107,109946.23062871906,120749.9451683547,106679.49217029016
2017-06-02,203022225594.16068,48047124.30586999,219949289497.6675,44376999.89635483,69013804.50170231,12541916.309328876,74559717.05105959,12734904.758340877,177673.6566940783,110162.13490638997,121809.44024366833,106713.80375612917
2017-06-05,203333699812.24707,48022941.989786275,219173431010.48145,44300437.34356936,68396413.76969735,12460318.64213863,73874032.7009546,12644070.464075463,179184.92008095095,110399.23141138972,122457.79569141852,107032.76493530255
2017-06-06,201319181638.35898,47718665.63613229,216267703084.09225,44051470.15205546,66263833.389534324,12193044.275124172,72120067.33608365,12403187.778742878,178519.4749169449,109362.41609226621,121296.0409028815,106086.82379278328
2017-06-07,200295363978.35397,47692778.41944488,212414873484.06412,43951010.42952251,65414154.9144794,12151173.95121058,71413552.43741558,12364902.95571017,178550.47326126348,108617.74705514341,120557.69530106903,105307.01051186952
2017-06-08,198246828026.20612,47468297.17021124,214589947061.9458,43846172.28390496,65641222.253243,12078440.159421425,71582758.45794925,12289545.926623488,179484.41697388876,109182.21054423638,120778.315688224,105816.12070239778
2017-06-09,202579867557.15338,47952854.42112744,221086757512.29523,44237164.819922425,67058666.62980345,12210044.461754277,72517987.49116063,12382042.9351107,169585.84784581474,107712.1127633618,118249.02467107502,104576.02327929364
2017-06-12,203990464386.25064,48040275.12297725,223219536449.0578,44288378.028361775,67746730.65724128,12230735.044816548,73037101.0998046,12386838.931974221,168083.47432607735,107891.50064907808,118110.62799243949,105003.31197813872
2017-06-13,202758034358.38693,47987385.13360383,222058824221.8185,44273516.59530547,67788093.25554705,12255563.70284706,73479422.14694671,12421954.093863612,169592.54366606576,108220.32472792355,119344.52697376396,105345.51784170944
2017-06-14,203971425948.91266,48035140.92434265,221935370746.31064,44294106.80172955,68105084.43807913,12211336.835298166,73854552.37162255,12372324.822310373,163334.76865223385,107457.47280237864,118330.34897910878,104751.27821223007
2017-06-15,203737381263.39972,47979312.042885035,222615455047.3889,44279389.507818766,67187775.83066377,12066871.34600684,73754148.02694444,12279445.870122397,159785.3362571098,107058.39117928155,117285.09359651443,104329.64972301926
2017-06-16,201909538771.8883,47991149.150813535,223052721655.03702,44287956.80503247,63620306.70172206,11805168.249952674,71149394.30485706,12074386.308531897,160453.98021224097,106718.02861947133,116183.4762961787,103799.07705189475
2017-06-19,204434975775.5614,48237438.95417926,226849973883.95203,44518427.675057516,64147145.67871421,11884835.761081977,72204887.86024483,12179855.992523493,170453.66361248057,108228.48362924003,119077.49367811975,105122.9289902607
2017-06-20,205533423824.96478,48261991.30890313,227018954383.06003,44555305.77803264,62274965.254651666,11572839.695804697,70479219.67496389,11874909.803163504,161631.59657632315,106951.14143612675,117147.87240508354,104034.74503124079
2017-06-21,206070655229.49518,48433632.69800883,225512348744.03818,44670251.8049956,60855164.811577335,11469882.435797174,69193156.19481665,11772899.970024541,161599.95208232326,106471.26437243851,117421.8578749572,103723.7508103879
2017-06-22,205206619951.92194,48520009.44140909,225681253996.69235,44762613.12615721,59748515.10609427,11413796.090863312,68110618.62173726,11707612.512746254,158353.9135019595,106455.87652244707,117619.13135260004,104097.26988320096
2017-06-23,202159293687.05093,48549681.74932836,225967017924.16934,44794869.208680704,54416376.65546067,11395306.336814448,62617724.667669274,11654008.161625696,161785.1121227768,107056.70323541985,118870.08582987552,104588.53163619436
2017-06-26,202661058438.05658,48660606.211834975,226181824737.3167,44851628.81884218,55119004.127993196,11532128.426591668,63200559.858324334,11768063.155212957,156615.00354078348,106685.78710416408,118181.12839339182,104439.31744357983
2017-06-27,200706991788.50702,48408846.08448367,223485282900.71045,44640747.11814463,54878089.34630423,11555420.493203238,61902466.70575649,11753280.342188638,151907.13755770345,105160.58780062888,115542.55436799003,103087.2642369643
2017-06-28,200860079401.76816,48622932.26018623,223691358722.55637,44788953.06124762,55290766.16176248,11662723.771140551,62679654.83552835,11873096.736929428,156821.53784667156,106427.23137762753,117631.2706125698,104411.39802251029
2017-06-29,198573447027.67813,48235921.90638846,219957598855.3061,44407254.406201646,55910785.48399414,11598531.548990222,62169829.8307457,11793131.172087062,149669.47796721806,104761.12170162017,114838.97844043141,102909.82330709268
2017-06-30,199624634996.64294,48405876.482970804,221687599705.10992,44541694.90259396,56861917.13836925,11662454.289503524,63260251.15837439,11861192.819402788,149382.31530498495,105248.46285603286,115953.51336210285,103290.0236595443
2017-07-03,201761596205.3204,48630789.7110219,224663915262.59674,44746530.47111039,57564242.56292491,11728255.35899233,64216401.649246655,11922012.209074596,149685.53253047648,105007.94892499511,115070.79776729862,103013.4234986483
2017-07-05,199954657434.53638,48552650.479718484,223312494299.8286,44647509.40769341,54388612.64489448,11459742.333541384,61271089.308823496,11639769.216931593,152276.82724265335,105544.60917546846,117095.39071995289,103742.91563193144
2017-07-06,196551251381.4963,48025719.49585694,220101508646.71814,44243700.08615394,54079994.90414569,11308887.297461426,60629570.28047454,11492566.880190425,151311.17624960985,104534.5834014088,115349.13274623686,102540.05219567686
2017-07-07,197094488995.56216,48276923.870298654,221217492368.34277,44482277.98638361,53382211.58502499,11292080.154730229,60870583.46826739,11510849.482255587,155877.11514998123,105560.92687322247,117028.55050329978,103614.87498582156
2017-07-10,195530137628.78867,48221780.80207104,220459132235.71896,44453038.134548105,52236699.276785925,11118086.805974493,60056055.673477724,11367553.974693757,158188.83013421722,105875.81762624174,117494.2161465242,103907.7820188377
2017-07-11,193883849118.38596,48092121.876325555,218577834346.2616,44341755.931555405,52331348.859113276,11105103.010826664,59737862.271926835,11339154.853612607,160010.79079715177,105617.65169562989,117209.47581558475,103701.57254263172
2017-07-12,195984209597.24106,48233859.48244846,220779426489.65747,44551833.385072075,52954154.24198638,11143823.82577699,60693264.74190327,11376402.99174388,163200.41880685408,106799.64672442936,119020.05819900578,104846.27666859658
2017-07-13,196044167442.73932,48266927.59191405,220114218574.6815,44561246.65768322,55031585.45966995,11353640.25882699,60852118.67770545,11479204.585733797,163362.34405145817,107019.48299571272,119598.56668823457,105098.71820266353
2017-07-14,198179655202.9602,48498524.64175014,222681672312.44174,44740954.199573494,55270108.85734493,11408356.982683608,61595918.33039694,11541837.92612967,167566.77615992262,108011.11462999218,121138.55795497075,105993.87810123796
2017-07-17,197811840526.90695,48441116.40404332,222341058871.66208,44678802.69772227,56058030.215982005,11459077.836006552,62357992.41047796,11581979.218751375,167201.0266644749,107765.52280561808,121202.51145422923,105763.93538162844
2017-07-18,198739359178.67767,48489340.72014532,222655522047.79932,44678914.300828844,55744957.333862,11378694.158570275,62842010.48377116,11517375.07693245,167861.27041744013,107600.8988595839,120929.22233289063,105632.68772034763
2017-07-19,199145726914.7695,48340772.08626344,223547871485.0068,44719963.97295417,56482817.64859966,11443196.839990506,63476736.34110868,11570986.652965585,170945.2466822704,108423.05346810134,122221.94419382639,106398.32230013965
2017-07-20,200240600279.65646,48553138.71280812,225168995125.6929,44873272.88548309,56661119.65967626,11492975.5084826,63480476.40067326,11595055.822775899,167805.26442409263,105582.4501690511,119890.17954534301,103795.53104644261
2017-07-21,200674058280.841,48539330.75326217,224119198067.97205,44815883.4337825,56637343.38458401,11475640.53115952,63364797.354236886,11571346.709771583,166721.95745401032,105524.41413996431,119520.99349025564,103677.66507327551
2017-07-24,199642230972.4456,48391651.42181226,222838261970.9989,44700211.70976744,55810382.560376786,11309319.335002681,62553381.97504065,11429640.09395659,167129.6882611495,105004.25719577841,119047.42789407869,103166.24666291116
2017-07-25,200516786407.5091,48606294.9793904,217774358035.0438,44543526.92564223,56876806.81336548,11501053.601873185,62976843.907238044,11599956.811172059,167729.45636193914,105403.19931987276,119862.86457864975,103297.87149731304
2017-07-26,200106564167.06055,48470425.498118244,216039350628.02673,44375083.98445432,56886976.42150839,11506793.710218197,62839700.24978174,11610447.36389291,169205.97273508,105396.39535614091,118816.6402375213,102382.77576160844
2017-07-27,204122370503.57776,48945862.401783064,222110733526.7887,44863657.35376504,58217294.25844844,11679387.110508207,64093461.01887708,11771769.143383913,168552.46453381496,104649.41631023792,117200.31110596644,101393.09726389532
2017-07-28,205570885880.4557,49022362.557517834,222697441760.32568,44909914.66377599,58185120.45669371,11664472.66445122,64035670.10651192,11747597.48126749,163116.4253938136,104786.62760680156,117528.24961405908,101933.04964917067
2017-07-31,206993083150.74734,49087238.529893465,224627328404.8493,44979188.798957095,58892978.99632937,11742350.538719257,64833432.07740083,11819208.056538824,160296.07430327171,105038.91019834498,117843.09288252822,102229.10398451456
2017-08-01,206652072461.18314,49170131.26589907,225826081304.56027,45095806.54409505,59191185.39303808,11819023.827208156,65200076.59028515,11893194.338719802,161289.77072860213,105454.43070688726,118205.87285222995,102531.57303878879
2017-08-02,206184453233.19827,49079122.88257938,227136271406.7081,45075360.03459655,58269361.11339661,11693840.140409553,64341815.476559125,11764156.126127772,160823.2381089356,105449.63534581753,117600.34980119806,102168.28170005299
2017-08-03,207006013558.70438,49085722.96383522,228962599015.50732,45127723.78552493,57901578.15643354,11621016.672453221,63896890.215032466,11672459.698772399,160178.10907374945,105292.85178862553,117424.3253115895,101894.64283441305
2017-08-04,206671085103.4499,48983383.24495477,228922856657.438,45044410.56776852,58410660.557592936,11726939.880245706,64289766.974852934,11771114.187023861,159850.7116423432,105195.79226712217,117672.2984379473,101609.30763826598
2017-08-07,206594200727.9062,48921430.27453574,228051028242.85,44988516.87419367,59071008.76138962,11774196.706548957,64992640.462939516,11809740.13091902,163410.0098535229,105465.33150140491,117893.39907913061,101683.73041327845
2017-08-08,205284011004.10727,48743310.41258181,225799357148.1799,44813093.69148163,59725378.59619377,11821123.922850152,64978656.38182097,11836188.639565252,162474.1374503332,104969.00907961486,118138.10472199159,101313.56449936773
2017-08-09,204517238439.44067,48548382.90617341,225297601931.30795,44673870.39447685,58296735.90043784,11756287.447082859,64057453.857058376,11792146.744137647,163442.6287384277,105329.57452874373,118345.25643017895,101579.94925144858
2017-08-10,202879781013.481,48178231.66099455,224498288015.9729,44352956.141816005,56867317.10680479,11475535.68293877,63086176.04267778,11568667.312329281,161188.77089947113,103881.26440613528,115770.24519662834,100228.54976857493
2017-08-11,203898903952.0228,48311685.61728114,225006996608.09943,44438739.40290464,57643530.543929026,11536321.542050898,63801321.79508397,11631612.481007334,164344.8543535111,104617.26729580463,117515.09927047411,100845.23979810167
2017-08-14,205851804579.705,48645160.17639971,227647203475.92493,44758257.7582115,56978724.192644626,11595549.695317077,63640736.74184422,11671983.784846287,166663.23643322484,106236.82576515753,120301.65807076235,102280.28014433486
2017-08-15,207838166290.70093,48694363.51241848,227582422809.4787,44784006.03675453,56130565.949351944,11384687.876660308,63899532.207559615,11516092.494303372,166312.43695228043,106262.0899962522,119931.11987203576,102560.58261828231
2017-08-16,209075977681.40274,48875358.48400018,228711136313.30023,44935584.69564595,57277373.27313871,11581534.393049844,64222123.36695384,11649873.29428038,166916.25689496592,105956.99557682777,120364.14419409724,102232.99071055869
2017-08-17,206384890933.0087,48424585.573187985,225048071546.54648,44457719.59094201,57936403.85580253,11454254.158777215,63902194.23622689,11512606.093442237,165766.76241876732,104169.90667229585,117176.27327689578,100413.4811908721
2017-08-18,203706246889.06827,48197784.44501459,221530221835.77966,44277576.10071717,57124693.36218825,11609155.66516204,63342247.58660472,11687983.218805514,164892.30643336524,103770.39800499596,116294.28681531614,99920.91418899935
2017-08-21,204808759112.429,48335443.778764,222681876668.08698,44469154.570249476,57387828.65979946,11675364.154035538,63499809.0511821,11728953.977805499,163586.45881224403,103971.12525278913,116184.55201645018,100058.87254493026
2017-08-22,206798512332.7874,48850243.06095323,226193933011.2671,44903132.26591637,57685552.35969745,11796143.548204897,64523462.943749286,11862703.828332875,165770.5327115632,105146.36954870108,118670.43263283579,100971.38348074323
2017-08-23,205361304033.5852,48578085.8348201,222803389999.204,44653719.76517208,57778575.170978665,11735218.908004364,63794608.554285936,11793092.846272215,165663.87629854857,104863.23965560737,117696.19789333682,100669.26483145315
2017-08-24,204781537135.50116,48558397.51040732,221791976725.8121,44665943.3493941,57059295.389602266,11802450.96877502,64200199.04061387,11925803.079706369,165118.71533875924,105048.73190348702,117375.24675678136,100898.67670148573
2017-08-25,206435666459.264,48806536.97862024,223170774710.9621,44867363.92647131,59275133.8247903,11981470.07416479,66154764.81824841,12092846.072761029,164104.33901732747,104943.05301421428,117437.80517904312,100578.81385463399
2017-08-28,207150362827.04178,48907566.365359806,223948781635.19727,44974559.78688484,58506465.68564587,11953659.603522873,66316449.10024613,12098365.910768887,167093.90052109296,105502.66014547972,118455.01617896832,101151.7715468417
2017-08-29,208150032397.04535,48862759.04861254,224713691981.35504,44935219.91878591,59090129.44159997,11918287.008152924,66727282.998597786,12057460.250128957,169097.47966800892,105502.80343146724,118585.8963468393,100983.5913313327
2017-08-30,208392701900.1904,49056350.00916046,225138846785.3872,45091949.700594924,59572930.66514117,11925847.881238272,67234634.3722768,12081382.263949951,170843.25992308304,106005.45059001261,120356.07379938204,101801.62141519955
2017-08-31,211187316533.19556,49272777.944724694,228833506383.80624,45300399.89135213,59768294.33934501,11969130.254051125,67867776.97659615,12127069.082715437,171365.5413375361,105984.96329282298,121454.5696715132,102526.46104461962
2017-09-01,211933010930.64142,49362691.90782159,227685742439.54865,45316650.24539431,62042536.27033981,12150536.339143893,68749896.45185739,12233127.98541781,171443.66198973436,105825.31483390184,121055.57239874899,102457.99933546674
2017-09-05,212325086251.60065,49201138.15336361,227173461588.2375,45130587.31279097,63847772.33481801,12271972.043931305,69429692.31611292,12293378.203795422,173185.28887580903,103922.07495151763,119056.4924944732,100317.74116539418
2017-09-06,213453229236.94116,49315867.284698896,231969828487.63086,45326632.08370369,64677966.245869085,12378066.181896769,69948611.04837067,12377618.38861913,174754.50002754744,104613.92268668434,119554.37915729437,100771.63484981343
2017-09-07,213569831436.33774,49152654.4416643,234488254148.41095,45293210.32164194,65498674.89811641,12421793.664587455,70875469.48400061,12408017.129024394,177318.65181863712,104859.35904453948,120870.853035301,101313.46963713427
2017-09-08,212051568268.10446,49125555.6236714,234341084076.0509,45287160.697065786,64310101.147931404,12342217.940947758,70568249.23644103,12378206.778988212,176651.54625959563,103868.77305993278,120181.88939283876,100556.08647235818
2017-09-11,217344990044.3583,49613197.064835995,240993731707.19638,45778404.066749096,64976763.11218557,12438062.980633248,72361551.51537715,12496868.277747048,182134.885340426,105444.19119846165,122282.01178681086,101887.5199609258
2017-09-12,218512435579.5642,49602224.17708501,242283961720.2746,45781270.164102845,65349740.23325224,12564407.307974149,72100173.21105808,12585539.118834982,183684.17010340415,105972.14770291309,123015.06316184967,102303.7637112464
2017-09-13,219182837940.8465,49733840.14055777,242601906743.8135,45869402.66512965,67003729.83057854,12669188.909287693,72950160.52489963,12654151.889599223,181684.80307212382,105982.58119300264,122796.16787406703,102231.19257844753
2017-09-14,219884598755.99225,49882267.71970469,246603838872.83966,46088271.70471669,65625073.83224884,12566747.381457755,71833495.7367897,12545936.465372376,183327.33760603654,106381.20428235081,123112.95552769484,102572.16981248981
2017-09-15,222578834129.41425,50026310.32065528,248360596878.40842,46200143.658996046,66996001.6054636,12606092.59759029,72784605.75249243,12575658.917614348,185455.4082561292,107296.22435942973,124739.89476237413,103313.6368211777
2017-09-18,223892995595.7016,50068431.47656339,249938322968.22992,46229125.1568346,66973735.16375228,12583824.06506588,73170902.31495675,12573257.085443053,187396.7149448921,107437.88348176322,124507.41937717347,103288.7295147901
2017-09-19,224035907739.0785,50136013.4289073,249947558317.66336,46273897.92871454,66964603.096889615,12563474.22130055,73565091.40195408,12553865.624742353,188405.15682175642,107489.55133724092,124807.04762480217,103280.48033664144
2017-09-20,223153010769.73672,50302630.03148976,248128974396.73767,46337122.512235016,67561648.70931832,12586836.777369855,73893039.6499157,12581852.328863032,187042.83331037377,107129.661271635,124933.32275053617,103252.52570801236
2017-09-21,220793175151.5982,50194602.17956277,245539405175.3532,46226855.67386474,66684305.27368635,12562206.756764293,72331466.46267061,12554879.014168605,186341.7488203383,106935.22994856506,123982.89171446022,102997.03196449524
2017-09-22,219028308947.02386,50116304.27185975,243914717772.07397,46136843.98060463,67140539.49110022,12658597.372807901,72188258.2758703,12620249.528632354,187166.40536252214,107106.69157013638,124490.23707730594,103240.43304949786
2017-09-25,220556786663.5139,50090015.174865454,245710880732.9754,46105138.05139357,68140955.6945279,12760296.56612105,73747693.5772693,12753245.894387202,184982.20983522348,106512.89582516895,123684.51593116215,102561.53226329545
2017-09-26,219856126537.07895,49902248.87596609,243933846429.4427,45911230.542167164,68349779.61943728,12794682.16392317,73890102.71045464,12784715.351858366,184808.79435423182,106124.98394500854,123675.55847746172,102256.17957452679
2017-09-27,217831009235.85837,49920915.06741951,242179785283.93814,45902923.53066167,69183038.21964781,12876996.534691768,72963096.76722948,12822893.639704889,187771.68544290506,106790.79364779241,124987.99214659572,102850.44445204845
2017-09-28,218888692897.99966,50024750.1932037,241142501009.9008,45933385.95143746,69036942.52333839,12864907.072846524,72666102.6971713,12805707.245616954,189064.403873885,107054.55496952886,124871.77103986884,102843.9933198022
2017-09-29,218729586418.32593,49994743.26357514,240780382114.49524,45904207.094810545,69632697.61261776,12926058.59739606,73330414.64085563,12862541.702002378,192056.28949275002,107432.25331456201,125962.18540289105,103266.62005798031
2017-10-02,219197029732.07895,50246797.87481515,243928454851.10138,46165486.39613448,70662381.9099412,12983336.623350104,74924728.0370382,12929475.846794453,192487.50490305366,107694.87727321763,127073.57323809637,103821.25933933145
2017-10-03,220785030492.94293,50332155.32097179,245238547688.97342,46244336.64326265,70538680.78678714,12991912.135327164,75307010.06681997,12950251.084810367,190157.7769090719,107822.57265808948,126735.95442624495,103988.67319088732
2017-10-04,222084975691.8786,50406352.849042214,248119648495.54785,46342465.8395843,71538204.50829388,13090688.534984084,76631621.90113729,13048012.066121522,191338.13393055755,107879.14214144388,127216.68068676312,103964.96151494567
2017-10-05,222914935224.07944,50581008.49480507,248906618040.67673,46457861.11817967,71593248.39345604,13132137.495477932,76668597.42016718,13091574.399047604,191473.5398890103,108583.65111179445,129458.10822932319,104753.05014130753
2017-10-06,223386190172.62408,50567164.6681669,248653353705.8091,46441665.29484928,70446178.251041,13066958.464644033,76233789.06481147,13068386.04690806,193113.05892577718,108729.00422543977,128398.68174787247,104543.30360389012
