Date,1990_all,1995_all,2000_all,2005_all,2010_all,2015_all,2020_all
2001-05-18,10748834.103371218,3329008.0616311533,1507950.8573652487,,,,
2001-05-25,10635943.095090346,3330961.9558588234,1521274.3391669593,,,,
2001-06-01,10606101.127877394,3303429.093748843,1522593.6216308782,,,,
2001-06-08,10582358.50069664,3352542.0678266403,1525861.759928423,,,,
2001-06-15,10237038.040660415,3195676.695449553,1514584.1082690689,,,,
2001-06-22,10430973.033338437,3314009.7312738737,1545257.4313661722,,,,
2001-06-29,10376465.339320892,3382842.416588662,1518517.1728617847,,,,
2001-07-06,10140128.887185026,3275780.3718746607,1504944.370751742,,,,
2001-07-13,10474526.360590883,3435507.4728360544,1562141.5290466265,,,,
2001-07-20,10522251.076099167,3398401.0701679518,1584823.8617729766,,,,
2001-07-27,10688775.206209442,3409941.920120928,1557045.6695181062,,,,
2001-08-03,10600322.861599311,3414591.6784172207,1556431.223039012,,,,
2001-08-10,10525114.082835557,3343952.5080432296,1563913.1511738263,,,,
2001-08-17,10640540.547700495,3304334.138060632,1571189.3088088827,,,,
2001-08-24,10733699.396711767,3331555.7638472826,1589469.8266679558,,,,
2001-08-31,10583732.01521495,3176104.253538404,1567117.497356354,,,,
2001-09-07,10263833.973831434,3044668.675981327,1482155.3099757205,,,,
2001-09-14,9628772.75693207,2917718.204948844,1430541.4532408514,,,,
2001-09-21,9291879.426594289,2763134.8168975613,1396774.8508425045,,,,
2001-09-28,9669745.273448927,2876354.655326033,1500835.259760839,,,,
2001-10-05,9866613.428003436,3018343.872914499,1533078.1041430233,,,,
2001-10-12,10207280.490024233,3110341.4668876017,1561596.5716147951,,,,
2001-10-19,10168540.159303568,3119972.3809158746,1582642.7297179159,,,,
2001-10-26,10012369.272692874,3078958.052842076,1583637.6740994577,,,,
2001-11-02,10182352.700907594,3166456.963382156,1597953.6276569127,,,,
2001-11-09,10322541.304054383,3280379.1444585677,1601396.0410253785,,,,
2001-11-16,10781419.034240093,3392841.145836882,1651934.2486668676,,,,
2001-11-23,10869700.978363488,3402187.1282085064,1681897.6274672973,,,,
2001-11-30,10819782.119992644,3366126.422456963,1679205.3235287757,,,,
2001-12-07,10991687.065645523,3478972.1180784996,1718651.2593130851,,,,
2001-12-14,11075988.848962305,3503517.800918477,1707665.4649576037,,,,
2001-12-21,11328464.138618711,3520362.882618714,1741054.0508528382,,,,
2001-12-28,11368671.124787666,3519131.0478192414,1759881.4622080827,,,,
2002-01-04,11586655.059223065,3637568.217088718,1689184.1977678156,,,,
2002-01-11,11415737.143761648,3638385.417958613,1677482.3141877977,,,,
2002-01-18,11532867.016015744,3663736.6506153042,1681835.3166471194,,,,
2002-01-25,11656464.481808651,3696488.2348837685,1746260.9353687505,,,,
2002-02-01,11570400.97507221,3679332.3084283485,1791244.5360763788,,,,
2002-02-08,11752778.944565449,3689950.551118795,1777686.5587145102,,,,
2002-02-15,11879735.646084761,3687150.99458211,1835213.4520444074,,,,
2002-02-22,11943740.6723397,3688794.5314209224,1843377.5544402972,,,,
2002-03-01,12214088.833982985,3764545.418192676,1824042.4098578943,,,,
2002-03-08,12264796.742419168,3806317.7361999,1837636.9677323592,,,,
2002-03-15,12408428.198424583,3778488.6588658844,1890625.005539804,,,,
2002-03-22,12188188.024110729,3711199.377080173,1893249.5660686733,,,,
2002-03-29,12239790.934586534,3748635.1808467605,1904243.6434393195,,,,
2002-04-05,12413498.099119343,3727059.8878178056,1888343.5965196542,,,,
2002-04-12,12447924.537171142,3683135.4773764894,1924052.8930980926,,,,
2002-04-19,12505721.88668953,3748413.7030835743,1933374.4125875784,,,,
2002-04-26,12208498.589467619,3590730.5929560903,1955858.5243696014,,,,
2002-05-03,12125147.36635369,3485526.605541388,1948028.0143530346,,,,
2002-05-10,12306875.198192058,3559353.8995043524,1927081.6248563789,,,,
2002-05-17,12506207.310420085,3736748.357941952,1949100.20880145,,,,
2002-05-24,12439836.275980458,3646150.4508470017,1970206.9320520277,,,,
2002-05-31,12072012.198354598,3507399.103197354,1995431.926024112,,,,
2002-06-07,12005378.784166964,3432379.257522316,1999755.867642884,,,,
2002-06-14,11880314.467881098,3470546.590733661,1980284.8101090628,,,,
2002-06-21,11337090.641732443,3304334.7878281195,1940575.456421348,,,,
2002-06-28,11251910.38601708,3297141.480325784,1895791.4999634607,,,,
2002-07-05,11358966.31674783,3348954.3374465494,1927833.6455475744,,,,
2002-07-12,10543376.487433843,3188788.7129494147,1775466.67333588,,,,
2002-07-19,9326409.562577426,2901824.597869336,1639817.3912891005,,,,
2002-07-26,10536370.217859024,3090190.885066005,1771923.5861334968,,,,
2002-08-02,9731009.758527841,2896479.0173855224,1662460.2201120409,,,,
2002-08-09,10260640.680826722,3066147.29193804,1739429.4387150484,,,,
2002-08-16,10773136.299804939,3241186.2809144235,1881568.7605908723,,,,
2002-08-23,10894511.008826101,3271396.757613144,1904550.651289583,,,,
2002-08-30,10551458.098696575,3149514.2451268393,1856999.077291542,,,,
2002-09-06,10351319.904651929,3111121.0399759766,1906693.106756526,,,,
2002-09-13,10423751.192706356,3142917.478629239,1922382.2190616785,,,,
2002-09-20,9891790.054367315,2941617.137818804,1887384.1964395982,,,,
2002-09-27,9787496.563156055,2869673.5332524516,1874646.2883628192,,,,
2002-10-04,9475767.839741219,2842692.341310525,1817472.8523962258,,,,
2002-10-11,10251630.974974988,3050120.8170753126,1901295.8124480497,,,,
2002-10-18,11091133.67788084,3230728.501759347,2000356.2382209948,,,,
2002-10-25,10928186.869163249,3254124.054741173,1998118.4084869246,,,,
2002-11-01,11171273.68293152,3320738.2596339365,2011279.523376949,,,,
2002-11-08,10859885.409202646,3229246.954079112,1925333.1864190672,,,,
2002-11-15,11463852.118450053,3393832.2078738473,1982963.36820932,,,,
2002-11-22,11622418.11087484,3418342.7738753175,1986447.8318086714,,,,
2002-11-29,11671680.921066407,3435152.8196195387,1995119.4765840413,,,,
2002-12-06,11139752.380425591,3276128.5244012987,1960928.421498573,,,,
2002-12-13,11190909.422892893,3291039.7765684407,1875424.1793489081,,,,
2002-12-20,11152527.059091248,3247499.8616187964,1881890.304428312,,,,
2002-12-27,11034877.84527285,3202452.021742766,1865758.2225620796,,,,
2003-01-03,11604372.738426223,3325674.3988831984,1921438.0731254534,,,,
2003-01-10,11605281.256982232,3342320.46079838,1910682.1748482788,,,,
2003-01-17,11190514.117103174,3237676.1826473954,1868585.1397500793,,,,
2003-01-24,10511374.272923224,3106969.826899124,1777326.5218698638,,,,
2003-01-31,10789801.112724174,3156983.0665682745,1799483.6112838523,,,,
2003-02-07,10397463.868102564,3072537.311536137,1763375.059488781,,,,
2003-02-14,10511709.505888605,3113688.211235976,1781002.8173471508,,,,
2003-02-21,10411719.05200281,3120393.450828534,1787697.900024695,,,,
2003-02-28,10500703.133444028,3134665.8019560315,1793833.4964699727,,,,
2003-03-07,10068083.809028616,3011319.3283947646,1745512.0144110478,,,,
2003-03-14,10939718.24210796,3306629.5597780026,1851353.740676653,,,,
2003-03-21,11064941.767742325,3358490.7585487044,1912661.2617773754,,,,
2003-03-28,10815519.473574178,3268111.4467667155,1860629.7437479584,,,,
2003-04-04,11377209.878560763,3421245.658226777,1958840.5386154363,,,,
2003-04-11,11475359.49750596,3411131.8127464294,1969523.2764232052,,,,
2003-04-18,11628199.06028775,3529892.9319207943,1995685.4023178318,,,,
2003-04-25,11905664.632089226,3599893.065742892,2001648.0056400583,,,,
2003-05-02,12063447.729001055,3672869.3555156286,2049713.1024788658,,,,
2003-05-09,12251214.86918829,3745820.518018157,2104448.527389089,,,,
2003-05-16,12025102.643251408,3682289.3036274044,2041921.418347044,,,,
2003-05-23,12144016.568945793,3693330.2988768425,2048287.7333411586,,,,
2003-05-30,12565368.358866977,3809454.439554364,2104001.606124065,,,,
2003-06-06,12694039.893462898,3832410.8762029344,2130283.601019852,,,,
2003-06-13,12805719.630018706,3881322.8174888873,2153270.5977115585,,,,
2003-06-20,12731701.763471723,3903014.85678605,2140196.591272502,,,,
2003-06-27,12827083.372426221,3916778.7769827917,2145164.388150877,,,,
2003-07-04,13011442.557478195,3985380.1790591455,2158942.2758163447,,,,
2003-07-11,13188381.714092424,4016291.5972787486,2181400.5562785207,,,,
2003-07-18,12954284.614453586,3970260.8347212165,2222680.4191692704,,,,
2003-07-25,13148437.46251073,4032932.3921644,2250278.8547214805,,,,
2003-08-01,13304514.962914549,4066145.9451701357,2260727.881003634,,,,
2003-08-08,13422161.646987421,4053515.197387343,2274356.9802216305,,,,
2003-08-15,13642988.285172287,4177827.216845396,2305158.433588727,,,,
2003-08-22,13457419.05476436,4145020.0803830363,2327513.958995264,,,,
2003-08-29,13534991.317995874,4191693.889481222,2366997.930484134,,,,
2003-09-05,13855508.611242305,4292080.289794438,2334734.574365404,,,,
2003-09-12,13693130.116661677,4244330.940073409,2332470.6830435796,,,,
2003-09-19,13813056.134484239,4270566.477199429,2361136.2319758693,,,,
2003-09-26,13675497.087919135,4230083.05550506,2360153.4988316633,,,,
2003-10-03,13902088.948532745,4350472.965548362,2407776.413885992,,,,
2003-10-10,14076837.134867124,4439618.749844375,2412069.228345636,,,,
2003-10-17,13988078.167036857,4453636.435061947,2430102.459168845,,,,
2003-10-24,13972336.905134393,4401410.176099027,2453244.1434138287,,,,
2003-10-31,14142754.573596451,4433011.8323484855,2496465.4144850485,,,,
2003-11-07,14024354.11456452,4424236.53023554,2462205.9200312374,,,,
2003-11-14,14087589.164054979,4452093.001485555,2449656.5698622405,,,,
2003-11-21,14230054.852666743,4523084.858123506,2475337.425790708,,,,
2003-11-28,14367224.391373847,4562090.84871119,2505929.238066745,,,,
2003-12-05,14219986.78657244,4491703.432737795,2486158.174890953,,,,
2003-12-12,14383425.551789735,4477327.058257444,2404132.572564292,,,,
2003-12-19,14555580.422229081,4550089.766792625,2403202.102294477,,,,
2003-12-26,14584756.6021067,4585729.8212574925,2440797.1246240805,,,,
2004-01-02,14744602.904322946,4605401.206980706,2427643.0634795157,,,,
2004-01-09,14678518.405661242,4616532.061405985,2451097.6997255473,,,,
2004-01-16,14771063.2644248,4654206.72426397,2486107.471986321,,,,
2004-01-23,14900212.885585837,4730455.043906825,2515068.2595511302,,,,
2004-01-30,14964222.45296713,4670467.203435185,2505254.0449241735,,,,
2004-02-06,15041192.00470542,4687959.535732845,2561939.0227787616,,,,
2004-02-13,15157486.491709255,4684084.723503835,2586676.9316762085,,,,
2004-02-20,15243976.035867194,4692993.484734565,2606203.423921588,,,,
2004-02-27,15328369.491250137,4739344.195411513,2607541.3159991037,,,,
2004-03-05,15369456.924166754,4693212.39063044,2583201.990557388,,,,
2004-03-12,15107837.289713524,4626060.017697699,2520021.1082936767,,,,
2004-03-19,14962892.42011607,4572602.6146783,2537866.853940149,,,,
2004-03-26,15259854.831155483,4671005.7853290755,2584064.382250845,,,,
2004-04-02,15661121.368200917,4763960.861337153,2624403.1551367785,,,,
2004-04-09,15585846.12407047,4716708.159122629,2609338.5306286323,,,,
2004-04-16,15415380.515404176,4619979.078810406,2602317.941910685,,,,
2004-04-23,15376835.15422893,4679881.377174096,2639926.779623386,,,,
2004-04-30,15285860.18909101,4570766.20294553,2619970.306763282,,,,
2004-05-07,14870030.960678594,4497032.221861795,2525685.9737579846,,,,
2004-05-14,14897603.955447543,4523204.895888752,2523193.2772496874,,,,
2004-05-21,14974773.905693294,4545181.145398047,2525167.912100707,,,,
2004-05-28,15340255.618217709,4654063.224348509,2613143.1731737778,,,,
2004-06-04,15650164.796148326,4700144.945479049,2635439.9661009014,,,,
2004-06-11,15702437.860210294,4714293.33549026,2662986.1372138495,,,,
2004-06-18,15750736.499727292,4690276.1253935015,2673180.6607844885,,,,
2004-06-25,15658820.971836837,4654171.8081388865,2706351.059033834,,,,
2004-07-02,15615648.531440923,4595204.246578027,2570738.205253754,,,,
2004-07-09,15688925.252889387,4607106.966893815,2531224.2519086394,,,,
2004-07-16,15609183.348797526,4514330.611201655,2455511.3021409083,,,,
2004-07-23,15269917.700607928,4481978.068617443,2445786.2442486435,,,,
2004-07-30,15533502.051579852,4587977.397372976,2476730.883458984,,,,
2004-08-06,15006056.012853686,4387936.070506774,2345290.3939217646,,,,
2004-08-13,15221958.339596253,4392188.242974292,2368560.260740537,,,,
2004-08-20,15524607.326767758,4480594.080634381,2433910.730445604,,,,
2004-08-27,15663192.812548846,4513688.785522184,2401996.436106594,,,,
2004-09-03,15829462.9410692,4498706.458030008,2464110.571483486,,,,
2004-09-10,15868753.544896087,4530552.260919863,2471345.4298055535,,,,
2004-09-17,15932969.143777756,4556280.966824454,2509237.8187393774,,,,
2004-09-24,15913415.710980592,4510783.989644898,2477127.552469318,,,,
2004-10-01,16221207.763243526,4646648.01456216,2510118.8001259696,,,,
2004-10-08,16251608.839992044,4625345.248897448,2479928.416526917,,,,
2004-10-15,16357599.089791618,4658371.181556467,2478073.866245993,,,,
2004-10-22,16272731.169996364,4634527.479189766,2511353.8858601335,,,,
2004-10-29,16669952.021254065,4772430.3708897745,2635681.4038165933,,,,
2004-11-05,16955672.581529118,4914668.964802913,2727701.3794072233,,,,
2004-11-12,17137448.1657182,4986768.539623162,2749596.869660416,,,,
2004-11-19,16893394.315404385,4961111.221626167,2742927.8395537157,,,,
2004-11-26,17066876.23694742,4949362.836299743,2772714.849579038,,,,
2004-12-03,17183536.53926707,5020878.820193434,2782450.0668274295,,,,
2004-12-10,17260375.26900722,5024875.494463595,2829446.863609696,,,,
2004-12-17,17400534.62014104,5041127.847977626,2830946.784066768,,,,
2004-12-24,17482697.55641007,5086255.8826114265,2866759.91462755,,,,
2004-12-31,17551941.585315667,5082500.225803793,2896930.149844093,,,,
2005-01-07,17326318.324806463,5047528.512600671,2877484.0167080406,1000000.0,,,
2005-01-14,17368073.298501,5073393.083609676,2881152.0647373265,1002178.0823364556,,,
2005-01-21,17215152.87542894,5001975.517614216,2846801.3289361577,995036.523575257,,,
2005-01-28,17419219.769328706,5064003.871876913,2854800.086669739,997569.5152543355,,,
2005-02-04,17664816.85140771,5113106.363728651,2898107.3877745774,1001567.1552301736,,,
2005-02-11,17698398.05135822,5168487.186544006,2895032.7151246946,999967.7463745421,,,
2005-02-18,17662689.046358597,5164283.075309476,2904354.735942255,1003404.0551480248,,,
2005-02-25,17732740.86310042,5178338.436547193,2920945.4086212986,1002850.1065831236,,,
2005-03-04,18031526.916399065,5247442.731976043,2977663.4612529734,1003886.0511171076,,,
2005-03-11,17979376.049111743,5203573.69239477,2958357.6023756694,1001945.6664096778,,,
2005-03-18,17670477.15054466,5110018.213685343,2881875.3443913576,993550.7739474819,,,
2005-03-25,17580188.527829245,5134396.306759834,2895655.0745475995,998809.377919918,,,
2005-04-01,17535248.475791458,5119068.747044101,2871392.073978731,991385.8523216272,,,
2005-04-08,17502951.606836423,5126952.262442859,2857211.74482262,993335.2234954616,,,
2005-04-15,16810433.117363717,4959172.816399498,2769682.6182579487,979341.2920859803,,,
2005-04-22,16894729.064637925,5035023.287630543,2778484.939621997,984181.4293545171,,,
2005-04-29,16967262.31324934,5084256.28984892,2801959.4766980754,994409.1945976464,,,
2005-05-06,17228688.056303732,5162787.8952295575,2828003.339914427,1000910.5460622057,,,
2005-05-13,17129894.88166457,5160358.989102794,2836253.7148741884,999185.9018600129,,,
2005-05-20,17567578.9501717,5279706.874265521,2947987.254363356,1022753.1301310229,,,
2005-05-27,17590702.47958022,5309273.495563507,2961824.608769168,1024012.8522388274,,,
2005-06-03,17537625.051975265,5284120.800569142,2976991.3899964564,1026108.7748894495,,,
2005-06-10,17538838.25497425,5263123.0706840325,2991558.517148594,1025084.5238462884,,,
2005-06-17,17534832.82360167,5258623.983447488,3009243.1010345942,1026201.2385867352,,,
2005-06-24,17095159.601072337,5139502.6814755555,2957810.3543992727,1000026.8794200902,,,
2005-07-01,17114696.516484365,5205962.851756088,2998322.9200739,1009373.383992344,,,
2005-07-08,17428996.692249723,5311773.169695061,3020445.6672273604,1022336.573406592,,,
2005-07-15,18128401.22334217,5407901.854017841,3022591.0373846134,1023450.7563315228,,,
2005-07-22,18037421.316341866,5387738.8315032385,3041069.09827475,1044678.4974662579,,,
2005-07-29,18083668.041832678,5430042.223014032,3057830.408668683,1046320.5251314325,,,
2005-08-05,18103795.422565147,5453435.549557788,3036622.750003872,1039837.3520310712,,,
2005-08-12,18331273.30611363,5490725.551388824,3049021.4271532902,1052490.0221494187,,,
2005-08-19,18221631.05821173,5441098.964362566,2969046.1598688453,1031436.8160901372,,,
2005-08-26,18162989.838252008,5406863.052241568,2948810.472674635,1029292.1868004861,,,
2005-09-02,17910535.448426485,5360675.384964728,2897129.152103227,1022976.1541187471,,,
2005-09-09,18310830.02383729,5465294.021108842,2976569.218241927,1042828.0367943925,,,
2005-09-16,18129893.764394637,5429596.272520186,2939702.007576163,1026456.5821605145,,,
2005-09-23,17917211.77951736,5367418.534620249,2861635.808487506,1011475.2572672691,,,
2005-09-30,18112402.649276618,5416052.547269949,2851215.625827136,1017770.3612318509,,,
2005-10-07,17827143.43297199,5294010.666225508,2837820.5523517085,1009231.5673300104,,,
2005-10-14,18012381.442509804,5335269.662005257,2825609.31215732,1007419.2796036378,,,
2005-10-21,18315430.80581946,5404223.151758351,2815581.7640671795,1020956.6931734504,,,
2005-10-28,18454113.656588994,5446359.8264337275,2807376.3466667943,1015940.3189022108,,,
2005-11-04,18583391.4459055,5505166.853239202,2946178.765611847,1047007.542054337,,,
2005-11-11,18889652.269491542,5616130.205016859,2984884.021081765,1056611.399834814,,,
2005-11-18,18831912.254374754,5614565.489595302,2999797.7067481135,1064491.1033909882,,,
2005-11-25,18935469.219211396,5673959.405136581,3031980.5162165714,1076295.0720420054,,,
2005-12-02,18981566.34204449,5695280.815882152,3045479.957450026,1072763.5362321485,,,
2005-12-09,18983563.946342405,5685553.197930958,3111685.7095565926,1076486.3553469847,,,
2005-12-16,18946545.878390938,5686784.389623771,3108033.3105126633,1082794.1474430633,,,
2005-12-23,19074667.365725864,5693657.729111414,3120225.0233361395,1078719.266140539,,,
2005-12-30,18863166.107201528,5617569.382185649,3103048.738307053,1070133.7999794297,,,
2006-01-06,19465466.853101715,5782778.5048903115,3126142.664338712,1089271.3984703077,,,
2006-01-13,19504020.999306295,5738108.202215842,3177559.3465579012,1091336.706283437,,,
2006-01-20,19349078.226793572,5521448.693762019,3132411.6889197323,1071684.013372346,,,
2006-01-27,19259633.117313504,5547925.608247589,3224170.4089903673,1095408.7295947324,,,
2006-02-03,19171817.68322878,5511894.01142639,3229212.6213013907,1074451.1208535647,,,
2006-02-10,19587825.71092092,5598100.161060006,3222893.4306888725,1082412.5228350875,,,
2006-02-17,19778323.24955913,5587887.563605975,3273604.928230171,1103184.6063719392,,,
2006-02-24,19783113.633092962,5590703.9869681895,3283524.3585727056,1103793.9024601737,,,
2006-03-03,19645541.990129754,5527232.205567655,3265216.89772577,1093739.707900278,,,
2006-03-10,19645919.120343283,5502193.043339198,3311313.6279057753,1111666.162745589,,,
2006-03-17,20000527.102716353,5616567.314787796,3349183.7240386154,1133126.9792269974,,,
2006-03-24,19938141.63662133,5588815.221964373,3372684.467559087,1130688.752984908,,,
2006-03-31,19932057.106171913,5572286.05794693,3374993.7759196344,1125718.973332991,,,
2006-04-07,19762507.049185142,5519370.131219607,3373677.7219284642,1118265.9258340336,,,
2006-04-14,19551614.02194482,5449577.882236662,3332525.759911595,1111147.0821236048,,,
2006-04-21,19815037.4321004,5456945.443348928,3333766.0526762623,1120836.7687097676,,,
2006-04-28,20000636.566997238,5449513.445832601,3313353.5667072563,1113778.4379253802,,,
2006-05-05,20158868.444694586,5445541.894116684,3353264.656361474,1122451.5590999476,,,
2006-05-12,20040966.772565003,5430422.386796448,3276334.6560964063,1101044.3262782563,,,
2006-05-19,19673186.17840757,5267166.374478844,3232969.0817334177,1081430.9898458095,,,
2006-05-26,19854148.52682497,5303456.149012159,3230739.325087448,1096243.248829526,,,
2006-06-02,19795454.176141594,5304420.651675824,3253882.436908372,1093049.6032560098,,,
2006-06-09,19427606.149226457,5182446.33291865,3232877.4538819604,1071782.621619385,,,
2006-06-16,19509708.200663246,5245511.850240229,3264843.7995807114,1078375.1205555035,,,
2006-06-23,19658843.00195059,5291886.907654466,3276227.022804101,1070466.917982079,,,
2006-06-30,19948571.63619774,5393316.077745683,3252006.400802742,1085162.4409968453,,,
2006-07-07,19851624.40953296,5345910.213894256,3177162.8446993562,1070396.0019845418,,,
2006-07-14,19105067.088001143,5266685.297817562,3103009.9912551125,1047722.6891934325,,,
2006-07-21,19240897.15938842,5351378.715413065,3121292.874540472,1068334.9246412555,,,
2006-07-28,19398806.785678245,5344721.056761547,3151502.5583105045,1062476.879768707,,,
2006-08-04,19255688.53347753,5305294.059483074,3154422.079129905,1058730.481171673,,,
2006-08-11,19154793.40643121,5306688.646267885,3137298.120357174,1052222.1881390698,,,
2006-08-18,19608243.59152583,5466618.175657468,3180761.0229345476,1085027.1833182843,,,
2006-08-25,19691690.70901568,5564761.391120618,3138515.373379365,1088912.6458141343,,,
2006-09-01,19989452.93489688,5642971.764479633,3239937.1291103307,1102870.8693851768,,,
2006-09-08,19954028.009826306,5634528.726366346,3251103.4190690657,1103436.923023275,,,
2006-09-15,20294093.23675542,5703580.797725084,3363768.5746016414,1122168.8434573654,,,
2006-09-22,20506738.33307687,5694961.3845746,3391884.6996549694,1116815.007804621,,,
2006-09-29,20556876.496180724,5807388.385713155,3404481.975960827,1119591.4467270877,,,
2006-10-06,20805269.86217526,5875630.634004012,3515663.752260551,1150606.5669691144,,,
2006-10-13,21120623.008629516,5865067.366382401,3549562.8307715715,1160528.6183077008,,,
2006-10-20,21153764.88156176,5921008.679895964,3560447.711968387,1167085.846899668,,,
2006-10-27,21351628.687594656,5941464.940857757,3545817.9340993073,1162973.1153104403,,,
2006-11-03,21365030.52551617,5963690.476186532,3490733.348000957,1160044.5909180776,,,
2006-11-10,21363930.436712906,5957926.789486241,3577019.118088769,1153791.4861305193,,,
2006-11-17,21792374.380410686,6045304.102127692,3598128.4016523645,1178480.419008942,,,
2006-11-24,21680248.439536586,5984011.169822063,3576825.726673434,1168053.3055166786,,,
2006-12-01,22065917.714252766,6124266.656848009,3568132.8783983425,1180417.2173246453,,,
2006-12-08,22103671.17678396,6178955.155325444,3621476.2234868607,1196914.1051378648,,,
2006-12-15,22179608.81838549,6206476.639739958,3672246.6835106113,1209366.6310455094,,,
2006-12-22,22191313.28446399,6176234.229415147,3660777.7602416645,1200048.7393782726,,,
2006-12-29,22293314.18119629,6199799.057902014,3665159.718312676,1206344.3117621015,,,
2007-01-05,22388116.461987138,6268793.584430838,3704812.68391943,1218494.7866315076,,,
2007-01-12,22680194.047709912,6370746.372902619,3743362.890894484,1231186.7006144773,,,
2007-01-19,22569931.21279883,6252707.776428942,3769336.9406496645,1228797.630514453,,,
2007-01-26,22496412.562398694,6202095.8843989875,3755437.9127004407,1221396.497601641,,,
2007-02-02,22801817.5099214,6300243.47992858,3805120.118265785,1230989.4510400181,,,
2007-02-09,22718783.213647597,6245938.903428875,3790342.7807746204,1226907.4607528858,,,
2007-02-16,23080157.40080782,6398990.672793318,3823450.3131977115,1254664.8758840307,,,
2007-02-23,23032684.655438162,6356944.990809749,3852988.652217994,1253907.336048909,,,
2007-03-02,22036793.734550804,6096374.8285723105,3692991.3811790356,1205106.6051232368,,,
2007-03-09,22640127.245869666,6204560.258074604,3787844.824372694,1216377.3801496262,,,
2007-03-16,22540943.23428909,6192692.531430944,3749430.393024989,1216571.9438789824,,,
2007-03-23,23049879.355488535,6347060.134998738,3861369.427847019,1250207.3261032808,,,
2007-03-30,22806872.795978233,6257469.305175866,3857930.2676794906,1248494.3962158668,,,
2007-04-06,23029369.32025224,6396245.78751509,3895727.095707469,1269180.585435575,,,
2007-04-13,23396555.422881156,6440973.506756841,3912696.8616802613,1268665.2116687156,,,
2007-04-20,23489717.859608494,6474758.438941771,3952577.1974690203,1282073.0331604579,,,
2007-04-27,23537013.39962945,6480982.129865031,3917076.2541903006,1277923.7477667923,,,
2007-05-04,23902046.621381138,6561024.268996432,3944805.233957463,1286954.5532588286,,,
2007-05-11,23928100.1158739,6577274.715490447,3918866.463599437,1286475.0481460027,,,
2007-05-18,23965552.66611826,6613471.929911383,3959914.9248818955,1293165.000621707,,,
2007-05-25,24079510.477506183,6630530.67903875,3916309.6643853397,1283827.1419834886,,,
2007-06-01,24285671.545389324,6715077.763862642,3972452.776277736,1305388.4271358284,,,
2007-06-08,23776244.73775946,6582286.2573199915,3949149.894039876,1277618.0368465572,,,
2007-06-15,24173268.821761906,6719444.116604587,3995618.255488641,1293085.0987608242,,,
2007-06-22,24037858.261169128,6614301.675561928,3947803.4042476183,1271797.563831416,,,
2007-06-29,24367079.76617088,6728883.832153797,3978679.2032399126,1277896.0952792058,,,
2007-07-06,24566320.067275707,6799774.497647123,4041225.0669824663,1299484.8440628487,,,
2007-07-13,24610064.60026358,6848581.6094571,4029974.796800264,1313673.4359501908,,,
2007-07-20,24605477.251373827,6852921.259491071,3979936.779522941,1300979.313488667,,,
2007-07-27,23554123.12523532,6542509.469350032,3840351.8796606166,1255914.7777466027,,,
2007-08-03,23985184.04960743,6645886.576918291,3802049.3964529135,1256187.153007605,,,
2007-08-10,23785613.479910098,6621831.862749443,3799123.8329277835,1251331.4788185381,,,
2007-08-17,23504747.160831362,6561283.27057251,3768689.4729481,1254898.717487604,,,
2007-08-24,23908179.637001894,6687200.632801519,3877055.9987531453,1272675.454354016,,,
2007-08-31,23968053.75600971,6743139.069942629,3887494.2868134547,1281592.9837118068,,,
2007-09-07,24011497.753516775,6735383.226679346,3764865.3720854796,1250829.139901013,,,
2007-09-14,24199766.62310697,6800135.352038549,3799658.285951484,1275854.77448946,,,
2007-09-21,24586746.965656847,6850173.090638701,3842883.8038905608,1281350.3202281657,,,
2007-09-28,24826415.693479374,6906784.465241117,3819654.4404045395,1286565.3226445212,,,
2007-10-05,24908492.32165284,6886674.276943202,3914806.288479001,1297753.1586353197,,,
2007-10-12,24839197.942073468,6928757.176189252,3920615.9527079742,1306982.066996149,,,
2007-10-19,24438510.408052027,6899828.478259264,3794319.8293675827,1272416.616056782,,,
2007-10-26,24908293.050030325,6960419.930750925,3860840.3950447496,1287398.9704258107,,,
2007-11-02,24577859.229848098,7018302.441770051,3767627.7622442055,1271954.2783639105,,,
2007-11-09,24116247.7794204,6852534.508584557,3623404.7117306157,1259624.8220565396,,,
2007-11-16,24381101.83112913,6969104.066078742,3607068.9920090926,1282043.1505754462,,,
2007-11-23,24110218.282653313,6849052.112537833,3565662.5256763017,1263620.191019913,,,
2007-11-30,25154329.27535366,7125511.2308165645,3681346.98140525,1295575.860510863,,,
2007-12-07,25269164.631391898,7277410.9008529205,3858846.3429622864,1309948.5833616238,,,
2007-12-14,24906591.72976188,7116173.601342848,3662449.6598974145,1282724.7462551054,,,
2007-12-21,25362102.996978007,7301040.884999057,3722650.29626485,1304969.8876045153,,,
2007-12-28,24814156.84444371,7184639.982577784,3650278.0183823807,1290782.94713613,,,
2008-01-04,24066225.72080063,6852771.173519116,3437867.0597456996,1248863.632268731,,,
2008-01-11,23179260.761274952,6677467.868203532,3377119.0736307236,1250174.8783575871,,,
2008-01-18,22117841.719697773,6317501.014843143,3348734.7917185137,1241688.3759952919,,,
2008-01-25,22551234.87377101,6353668.955041527,3476632.137152927,1263582.685037962,,,
2008-02-01,23449813.62758656,6502380.37325854,3670291.520873907,1285817.5113929897,,,
2008-02-08,23485943.853635345,6464526.278603484,3571310.640685475,1255542.1266403373,,,
2008-02-15,23577929.305577584,6426926.706590808,3543727.297388805,1258790.7599562665,,,
2008-02-22,23814387.39611676,6455200.072368001,3579119.47208021,1276748.6281783665,,,
