Date,1990_dow_ds1,1990_dow_hammer,1990_claude_ds1,1990_claude_hammer,2000_dow_ds1,2000_dow_hammer,2000_claude_ds1,2000_claude_hammer,2015_dow_ds1,2015_dow_hammer,2015_claude_ds1,2015_claude_hammer
2011-10-04,9158584.678880049,7599270.742994636,7202095.043034544,3043070.5172133287,1594857.9551624858,468360.0726937833,1581606.6170315184,446346.3350054026,,,,
2011-10-05,9185794.91928561,7604936.184402223,7213236.429812762,3031863.2215326373,1604710.046595083,466779.3995391048,1591044.8690343823,447155.0729823018,,,,
2011-10-06,9224681.665948527,7593365.597735222,7244609.81494542,3032035.2335080407,1612937.0190841807,467207.57879779924,1599093.1990529203,449858.03749334574,,,,
2011-10-07,9199843.065578451,7621667.64995095,7227292.082601793,3038665.264182809,1621201.182972262,468265.091045343,1607475.1661458767,446607.1032334762,,,,
2011-10-10,9379333.611829141,7772084.709215046,7360645.368555219,3085610.565661886,1649879.0997862096,474994.7225769361,1635891.8115285104,455086.54506269743,,,,
2011-10-11,9306740.548155783,7687636.942546377,7303710.927510418,3046247.190058781,1643948.5895029523,469161.24452105525,1629856.7069820042,450210.64716406347,,,,
2011-10-12,9391684.934082797,7640513.629072599,7363442.512811067,3049775.554233691,1641443.0394887715,469335.7852963197,1627403.2085007057,453076.27662163234,,,,
2011-10-13,9385152.718807029,7615149.917956364,7360544.4510736,3044325.8008647203,1640321.0166228735,468759.68070557306,1626203.1670436775,451815.8457308782,,,,
2011-10-14,9418193.859478831,7640697.191379185,7382171.896154089,3041049.809650004,1653364.6856629031,468813.71242808684,1639376.1576490577,453595.1572197497,,,,
2011-10-17,9366762.865639461,7642152.341028768,7344673.761814933,3046598.997183857,1645455.8913987281,469875.3622971445,1630980.5523554594,455148.8530236034,,,,
2011-10-18,9438856.74838823,7657296.046047921,7398174.092763342,3055893.1955210622,1656379.2181166324,470104.8073123605,1642163.6783126823,458501.0352312322,,,,
2011-10-19,9427972.543168161,7744473.810227909,7391180.1334131425,3063564.7009130353,1656461.8667240643,466682.87896286807,1642745.233062162,460187.58008602244,,,,
2011-10-20,9443488.108573148,7795813.601240554,7402864.691589031,3072720.3421684653,1658214.1778400058,466749.793217141,1644488.3498753058,462334.02165798494,,,,
2011-10-21,9515149.27890523,7767045.210187729,7453427.877164658,3087700.414111724,1671542.3219728444,468897.8269199253,1657166.2578839418,462270.91734107153,,,,
2011-10-24,9546664.164827436,7738703.587104369,7477239.44110187,3066970.1081807152,1681459.211481199,471269.7355640262,1666785.7292772366,464761.81296813674,,,,
2011-10-25,9504746.466908224,7729202.046883864,7445973.396906586,3054588.6616640827,1671283.7874325488,468853.95777872304,1656717.9915688124,457151.5476351076,,,,
2011-10-26,9544444.395074045,7772267.858755565,7471487.57358366,3057292.298583779,1665685.8872540349,470232.9222668068,1650755.4550863476,457749.88829298026,,,,
2011-10-27,9625527.247802882,7784877.698489408,7530115.63169953,3051625.3312289515,1683427.1755549388,471236.83886446315,1668479.9660807762,463963.61612131156,,,,
2011-10-28,9659449.880963447,7795595.501854677,7559930.769640201,3037599.6708522984,1677349.4777021152,471033.09286953596,1662349.370431002,463583.7565474104,,,,
2011-10-31,9569643.528794192,7798857.696278137,7492015.698538185,3038124.038604337,1675463.883083411,471006.3377462295,1660576.0660585603,467278.02791224496,,,,
2011-11-01,9480790.694263041,7738755.806963709,7425267.553676548,3025840.47371261,1660927.1787912883,470678.5545671697,1646721.8656442873,465626.14231761894,,,,
2011-11-02,9551734.44579852,7733333.142488913,7475175.699076015,3021764.5237284806,1663414.3537450423,470345.3105237337,1649065.1186266022,468631.94146060245,,,,
2011-11-03,9636907.77872266,7809328.129764123,7536396.197319028,3021493.1280797105,1678704.3577305244,471561.5737702705,1664799.3639664555,471450.6892524148,,,,
2011-11-04,9612665.842226552,7757775.986925045,7516403.495327931,3015959.7730699936,1678299.4346682022,470705.2469803258,1664450.7193800225,471459.4413741817,,,,
2011-11-07,9658851.200968051,7788716.956016506,7551766.163981078,3023887.590964643,1681587.2084910935,470246.664538364,1667629.2293226435,475022.76710252697,,,,
2011-11-08,9690329.57872603,7840610.247470372,7577595.075273284,3034416.8882035622,1693605.3699798547,472269.4669064553,1679531.3670855407,475742.85962592484,,,,
2011-11-09,9555366.853304328,7773125.741674296,7480627.516814922,3027595.336894168,1660494.3193179897,471942.5166805174,1646600.1883108804,469147.927294679,,,,
2011-11-10,9632311.318183463,7850070.49554628,7540778.98780417,3026407.5274303136,1664084.0425094888,469539.42774563713,1650297.7551058356,466224.37955925055,,,,
2011-11-11,9841137.962242508,7986131.452037184,7700182.968669001,3056410.573024433,1698561.6326187633,482273.88093820575,1684282.7626963686,471149.6943614063,,,,
2011-11-14,9703948.342722183,7881475.083656633,7597859.25607095,3024339.1287668874,1685226.9772450465,474419.6639229504,1670954.9877640433,465781.43627733074,,,,
2011-11-15,9739505.585916199,7910691.568185443,7622484.242080545,3033582.8048871015,1685108.5675800033,474314.87564890605,1670712.0639652167,465310.92149307724,,,,
2011-11-16,9645720.123548128,7854837.85130519,7556975.661394548,3036368.703507031,1654978.2481697963,468856.28985745437,1640935.059698173,462472.4035374068,,,,
2011-11-17,9586504.056879394,7825245.276841154,7512123.442630375,3034048.1689377935,1648585.140430042,466011.80603257264,1634673.906050844,457360.4715817602,,,,
2011-11-18,9616549.382543806,7817455.48573541,7531369.141808377,3032213.501457061,1642472.776951236,461186.4222054917,1628124.2380633804,457154.9569059102,,,,
2011-11-21,9528772.7543179,7740610.000605294,7464733.793409449,3006084.2988334033,1637725.340782972,455980.66985384974,1623313.7721251503,451045.08863592497,,,,
2011-11-22,9509602.233996991,7721349.752092261,7444494.211531582,2983921.637144236,1645428.3573343528,454928.1330088494,1630376.9042429933,450984.53144535597,,,,
2011-11-23,9414872.432429684,7698781.393560698,7370937.352746024,2969763.0778693054,1634950.2068538158,457529.2431565081,1620144.2698322912,447705.8340876348,,,,
2011-11-25,9433383.549545756,7670346.396093689,7384312.1024643285,2971250.7866831073,1635134.840577228,456997.7391171039,1620794.5443468003,450413.04122202727,,,,
2011-11-28,9595086.696418462,7739948.353371952,7508597.953109059,2986100.621828196,1656688.6752484331,459514.1475882014,1642163.617462782,454396.7659353772,,,,
2011-11-29,9595060.769503297,7727418.964569399,7506755.396187138,2983401.342003397,1674295.1532297733,456398.6449763535,1659116.8473743375,459731.9177840481,,,,
2011-11-30,9811160.146290313,7800864.661676381,7668351.627145831,2972395.4654841856,1692632.6758857386,458035.87001885055,1677685.9091414895,455328.39950404176,,,,
2011-12-01,9807076.51556841,7803796.002722735,7662908.381374007,2972759.6037404537,1705065.3733416274,458103.1634642773,1690316.4199518804,454419.10901497194,,,,
2011-12-02,9827332.7809166,7793853.104698281,7671768.220163157,2976873.5041349865,1702186.80044486,455847.6220452515,1687176.2154943137,457590.82028082066,,,,
2011-12-05,9851062.654118722,7820175.868113306,7690018.89798514,2987375.7441058555,1711990.9086140469,454586.4866909252,1696936.2771045403,459467.19913672016,,,,
2011-12-06,9859632.304076916,7837460.353315882,7700982.473391461,2991343.527737019,1711150.3114130676,455264.0366473476,1696087.3717311814,462349.2618492424,,,,
2011-12-07,9887161.20473446,7852020.606509166,7723243.10668353,2993777.89649353,1712435.8413879643,459318.8136583501,1697209.514438531,464378.711720558,,,,
2011-12-08,9813251.451097034,7859939.511034264,7665599.368351058,2989288.8253216837,1707469.4374235861,458806.5576890905,1692213.6943140184,466129.3302162825,,,,
2011-12-09,9895076.617228402,7857322.585388658,7729133.479107875,2986210.086342985,1717106.8778366197,458341.5936595924,1701900.0426865171,462932.2554350997,,,,
2011-12-12,9884945.712533971,7827478.769876689,7717568.104374775,2972393.433424476,1718463.7854994915,454893.54575904494,1703055.0957567804,465053.89643505955,,,,
2011-12-13,9828877.638195926,7834900.290275809,7673844.466994461,2950899.184066579,1706445.8361352712,453811.866429799,1691396.002116393,459532.4422811119,,,,
2011-12-14,9790827.487539092,7824386.513012283,7656821.162240222,2981955.751983574,1702013.6042160525,453538.3596955929,1686989.3413380191,463093.4963729335,,,,
2011-12-15,9826064.809086097,7896992.208542768,7689354.7499103965,3013214.9024030548,1710524.8382373685,455843.96523896744,1695817.251779498,464323.87484991807,,,,
2011-12-16,9835159.502452374,7897694.948386711,7693362.24667133,3005310.7974561043,1719242.0758597034,456328.40115188545,1704674.1168685385,467383.31686352467,,,,
2011-12-19,9828464.672560336,7837832.365250437,7683622.695752721,3024014.3833827274,1703860.4235407782,453745.9992141883,1689780.6965612913,465189.5511357429,,,,
2011-12-20,9961930.157735104,7908150.035157692,7788456.101100755,3049326.5757399225,1723970.1485697506,457478.8329874652,1710083.367193927,474815.9352343779,,,,
2011-12-21,9979702.189742258,7984077.971150529,7795191.672607949,3057326.49756352,1731062.668683903,459433.1583989879,1716646.7045105794,476733.34835528146,,,,
2011-12-22,9994563.542658474,8016345.840107406,7805804.953664399,3067880.678040657,1725803.4422531303,460055.5597039737,1711951.993111718,473716.05537137546,,,,
2011-12-23,10044504.48365783,8076363.17166934,7844920.279959141,3085972.273815152,1738091.364244241,462423.75921657716,1723705.5185787366,472556.7110307377,,,,
2011-12-27,10067243.3677672,8110665.12894683,7858418.81553788,3085578.585760969,1747554.606729829,463323.5655729801,1732792.3568378855,477767.23016073834,,,,
2011-12-28,10008490.779163959,8063540.434145302,7812273.433899833,3069472.444971086,1739759.9554385673,461848.0341497371,1724964.5741523583,472301.8331841471,,,,
2011-12-29,10062139.015555643,8128282.5373364175,7857358.986797077,3087359.238740172,1744687.7352219555,463311.5022010418,1729847.951447857,479671.61827768787,,,,
2011-12-30,10039884.05146598,8118888.047897614,7843157.67178223,3087050.9570885077,1736548.6238543652,462385.9425569456,1721876.334109077,476260.17928942764,,,,
2012-01-03,10106444.78873378,8197078.048410107,7905764.913511719,3129511.134555099,1738305.3501069462,464182.87335569115,1723634.317179507,478521.7136209025,,,,
2012-01-04,10141701.898262324,8172705.338121966,7930227.14245982,3137625.0689543504,1743438.9456776576,462825.19519109576,1729578.4603781747,489321.0966658489,,,,
2012-01-05,10204808.938779918,8158194.478231934,7973012.090753041,3159509.5183455073,1750194.1982218258,463082.54521497904,1737394.3450516504,489274.2140451001,,,,
2012-01-06,10201394.626321932,8082739.269286412,7965914.063640295,3147557.198587419,1753272.677153783,461363.63741115003,1740293.7598286036,489506.31526664103,,,,
2012-01-09,10212734.145377772,8089324.028496498,7976634.169456987,3146400.5765353534,1756798.6313787405,461893.06585214095,1744333.8378763865,488467.09675352636,,,,
2012-01-10,10231289.164471952,8124581.79297632,7993870.33587816,3155408.1313270223,1756474.1263024614,463041.5341297652,1744037.8204467262,493966.15796717047,,,,
2012-01-11,10223935.037848437,8042884.010739965,7987183.773047439,3150000.9608907187,1756159.1257273888,462817.7746068523,1743669.4459044097,495335.43992592493,,,,
2012-01-12,10255256.182836771,8012072.913460367,8016254.917868184,3163920.5341113433,1766883.1910755145,463377.4575769028,1754050.1313577716,493986.31311144994,,,,
2012-01-13,10247669.838693941,8050110.751666607,8005416.896327105,3146808.825197383,1764660.8282553486,463510.26034560945,1751837.1641605191,493249.8530554876,,,,
2012-01-17,10312352.192298992,8097368.042653843,8056291.268191523,3184242.3165813074,1783045.5803017688,463155.0800025089,1770145.1486475458,500493.9939541943,,,,
2012-01-18,10350342.51989829,8074110.735722893,8085678.912562612,3189272.2777008186,1792494.743615371,464028.49177294725,1779389.2982997738,508055.87999767024,,,,
2012-01-19,10379943.831874687,8081370.574333746,8109839.96133085,3212008.846719882,1794868.0409356842,464012.72912654554,1781220.769308107,507625.6582736742,,,,
2012-01-20,10374560.162762549,8105681.036670293,8106561.613866467,3211035.198003645,1790303.3903275721,464335.4636380058,1777115.1983715573,498277.2636161944,,,,
2012-01-23,10377019.983494544,8108895.463717051,8105191.576590997,3190461.2282901,1796559.071861572,463817.3585825873,1782948.9081955543,495418.60977450036,,,,
2012-01-24,10359686.658649562,8122896.78101216,8093680.2544845175,3191001.686728639,1800743.08686495,464025.8817583619,1786553.393508517,504492.1826631677,,,,
2012-01-25,10352759.904727649,8085763.743720176,8100962.019926191,3185186.91000012,1802550.0135041373,464899.0982197706,1788378.7540614763,505086.07304810476,,,,
2012-01-26,10339786.548746547,8063539.071314559,8100007.941957985,3191876.047834806,1793443.5543150564,466546.30510722805,1779707.4230130801,505712.7832173882,,,,
2012-01-27,10338175.14699762,8072390.4467042405,8098444.715132854,3174285.333067313,1796243.6552086973,466140.930776534,1782733.7730056352,505318.4775023051,,,,
2012-01-30,10355062.300572263,8033685.166488569,8112979.325248249,3200507.0209139963,1798855.5610092555,467029.3780899179,1784665.5855401775,504675.2588350052,,,,
2012-01-31,10335054.989874113,8011693.89764593,8096721.065794872,3154427.434589545,1800642.939879141,467935.06557920703,1785795.8403158518,504892.950496958,,,,
2012-02-01,10383938.562071117,8021090.152776821,8131869.102822304,3180385.989625897,1809535.3779515587,467120.343559395,1794901.9613345882,506010.7676491256,,,,
2012-02-02,10398989.853989659,8034425.533356007,8138554.774506082,3170533.2731568557,1809275.5854131863,466880.8020084186,1794279.2290684122,505240.4010996988,,,,
2012-02-03,10485730.380714616,8069570.642019703,8190864.105647917,3168499.016924507,1814421.1319197058,467329.2483517025,1799542.3384467224,511540.46236444963,,,,
2012-02-06,10490060.798159063,8079768.542000338,8193974.59301018,3172622.2782558994,1814656.92875812,465635.6669243611,1799845.793254541,508783.5170750062,,,,
2012-02-07,10545662.493322246,8082113.26079938,8234995.425613401,3186347.691416905,1820931.2018763418,465791.854941813,1806230.4306099159,507314.99132635654,,,,
2012-02-08,10529510.731328154,8078262.030651794,8221103.674735739,3171376.334946791,1819535.1577635056,465652.2720307184,1804735.6382097974,506419.65210035787,,,,
2012-02-09,10538665.098269805,8060372.796811745,8227469.301743834,3150690.379257568,1826459.7688714173,464065.84038926195,1811817.5846535023,507037.319013041,,,,
2012-02-10,10498779.547004366,8038955.878911916,8193651.773591639,3131876.73564083,1825457.3736195902,462090.98240195564,1810787.6687290643,509605.7029971672,,,,
2012-02-13,10577316.193285972,8036310.906647411,8246090.729872983,3144402.3845262504,1831863.9456720694,461896.60027590947,1817462.3018215636,514504.1222080129,,,,
2012-02-14,10582015.691697452,8030594.246465567,8246806.153307467,3150277.5666618394,1835330.4966005196,461434.588633797,1820860.5703565176,512011.637858538,,,,
2012-02-15,10537636.752374541,8072091.422574764,8209168.677080859,3138394.4583149687,1824394.0576192618,462227.6333515669,1810049.0868934356,515717.697487735,,,,
2012-02-16,10601718.265756402,8088578.496642373,8258961.813182679,3145799.4160638335,1831881.9970299269,462639.9434342044,1817632.4887277805,514421.0499678702,,,,
2012-02-17,10642609.116531095,8126616.363132349,8291258.818775424,3170575.942373513,1842230.4050086294,463101.46690264076,1827254.0320039243,520041.83515094325,,,,
2012-02-21,10636055.456549926,8120301.790236901,8285227.161999473,3150693.2331858627,1840367.6700959452,463728.9961270968,1825601.4927685738,523733.5895858069,,,,
2012-02-22,10642370.71502342,8125550.208098307,8290764.344196834,3157429.663362209,1839652.3187558232,463628.7536449702,1825011.291799267,511295.8032468542,,,,
2012-02-23,10673723.534638027,8126545.921521765,8313871.22819245,3176475.1513365568,1845773.1044965535,464032.6703137922,1830872.9110018383,513305.5056793651,,,,
2012-02-24,10663932.346035454,8153916.44272772,8306486.653126674,3157459.1927023632,1847221.0183148955,461793.3006492252,1832222.370424242,515065.63979676156,,,,
2012-02-27,10702998.39483899,8149739.757494608,8331435.213267729,3155395.4391021836,1854213.1229873614,461819.48132299137,1838936.2639302942,518430.47936753544,,,,
2012-02-28,10717341.593481472,8183153.042687699,8342279.161968806,3173176.2928028246,1861601.7304600952,465225.4933496408,1846207.299953378,524902.4623820999,,,,
2012-02-29,10688609.269995937,8152761.703909146,8316252.503786897,3156398.4770662487,1859938.8091803766,464595.75674069684,1844242.2272823812,534810.5317631722,,,,
2012-03-01,10686156.62462675,8209913.932831769,8306426.199908721,3133281.1016012547,1872802.3879502655,464089.2066314734,1856752.3364456259,535562.3475914596,,,,
2012-03-02,10691644.821474437,8220185.424211352,8312870.465740822,3143133.826024812,1870456.493043726,463943.0213967146,1854370.9504699095,532471.3660458705,,,,
2012-03-05,10735914.010233618,8217332.538117946,8343755.811278931,3178838.7577960594,1879071.46300111,464768.40248538146,1862879.0218651942,535624.3359739775,,,,
2012-03-06,10631830.95452603,8175980.123956642,8260115.703633431,3117118.290846134,1868352.4743670535,463835.0296557886,1852250.5206311683,528696.9892774238,,,,
2012-03-07,10645363.534575082,8148660.8765360415,8270168.099217373,3103746.3004773012,1874211.1524599486,462916.8202037379,1857912.7947635727,541918.6147860342,,,,
2012-03-08,10659250.709227089,8238311.574020654,8280111.102638317,3106319.1918391646,1887773.104225666,464833.432597649,1871258.1782874684,546930.2615679603,,,,
2012-03-09,10704128.059772357,8271772.550059901,8309057.345602205,3121259.1359428545,1897982.4798311868,464647.7325353935,1881211.395537262,549803.0357082014,,,,
2012-03-12,10732998.05196238,8297263.6984926015,8334752.988059988,3159279.245339946,1902502.2743364288,466109.5464805698,1885767.641330471,551103.5482472477,,,,
2012-03-13,10819292.895411838,8334497.409450744,8396816.967457624,3174747.5561641823,1907214.0968898083,467383.5124336755,1890547.8065512537,556977.4467364685,,,,
2012-03-14,10840420.22813845,8344750.495037323,8414454.260331951,3170948.6179307946,1908761.1919275525,466370.5325483139,1892071.230136097,560696.3626274016,,,,
2012-03-15,10857074.300783124,8348244.13212914,8429669.211442994,3162276.4353437265,1907737.6790544353,466424.6072154207,1891148.9897974858,563347.8116811988,,,,
2012-03-16,10844131.112030396,8375311.59950743,8421004.637383422,3160996.933487181,1904562.0887974142,466590.24694208853,1887876.7911953898,560552.4792237218,,,,
2012-03-19,10862056.490854029,8439935.457927415,8432566.880976995,3153721.375070547,1907482.3572040705,467303.0247048091,1890629.1567595075,563401.4213764331,,,,
2012-03-20,10847500.654476153,8451973.733758986,8420113.088791762,3144577.8311730507,1912567.866198519,466582.1646945908,1895868.7325406673,564699.8493962726,,,,
2012-03-21,10841473.98974393,8454464.899099391,8411124.158492165,3139614.557105951,1917611.9691416817,465929.01648711687,1900956.4264397018,568170.822576102,,,,
2012-03-22,10828903.071009284,8441524.21497063,8399410.818880776,3131167.7583980663,1919738.1457185887,464747.69993352104,1902983.3304860194,569782.0535093922,,,,
2012-03-23,10855426.515050085,8460440.903112369,8419465.660312004,3162529.120385702,1920898.5807990285,464855.56378503406,1904433.5391321492,568397.950192216,,,,
2012-03-26,10939760.94536255,8494700.147511616,8485849.43772338,3215354.100038077,1931882.2986049047,468042.57804732816,1915094.454149419,574734.6223164449,,,,
2012-03-27,10944822.979856865,8528025.963376049,8489507.778932977,3227624.863214438,1933081.455014459,469034.55098234076,1916495.409284039,574987.7379909623,,,,
2012-03-28,10921023.774304744,8510320.394416133,8472643.316979792,3188382.23865299,1927585.808455565,469856.1942773427,1911034.5036189507,575715.9575913665,,,,
2012-03-29,10897542.429757567,8495303.73022083,8453749.730772104,3169086.495990405,1923472.575192392,469489.8349790583,1906875.1229755585,575760.8212440297,,,,
2012-03-30,10926061.87099897,8530976.41321553,8480154.455956612,3197042.448239565,1921583.1652011466,471334.3984191773,1904657.2178560176,578746.5162083374,,,,
2012-04-02,10966226.645189904,8533743.473588297,8507576.747328144,3207833.5337118558,1931065.4583521748,472836.34429513436,1914403.5276685243,580048.002186309,,,,
2012-04-03,10979569.140894772,8526053.773539947,8517156.13120756,3222677.5976428785,1934644.5542884604,471590.0498308061,1918009.0180365257,575218.1866116103,,,,
2012-04-04,10931780.889445473,8560661.113522926,8481491.350228962,3233157.3686711816,1926588.8759344632,469678.6985567462,1910161.9688780196,578594.9596013754,,,,
2012-04-05,10964689.479617443,8548265.698557684,8501984.6329795,3233375.9318458475,1942838.7322123183,469887.0278904332,1926091.7756274051,580343.3072962867,,,,
2012-04-09,10925681.884626297,8515170.488721764,8481311.439714793,3231040.8837017934,1934055.8363640534,468577.31156084355,1917285.0674837842,575943.0252823442,,,,
2012-04-10,10822455.745793143,8434448.601763222,8411203.919204865,3211359.762491092,1900860.5374037025,465344.89048282313,1885360.6818005906,563064.9403239712,,,,
2012-04-11,10883475.57758147,8386712.965870724,8452249.898125123,3214149.09809217,1922169.0908118791,465566.4109931723,1905816.5684953367,574727.0157426611,,,,
2012-04-12,10918185.89905088,8377210.12461981,8475864.460548043,3203425.697531013,1938638.4636617838,462167.91859821073,1921939.0046306537,583280.9989990138,,,,
2012-04-13,10869709.53674904,8373781.615499896,8432876.603077352,3167364.49999264,1934838.7201108395,461243.19349015167,1918022.922246059,585144.6480475646,,,,
2012-04-16,10907519.29718393,8405406.4083146,8461400.343499582,3181764.527228776,1942098.6957375554,461480.16539476137,1925384.835246949,591022.416785388,,,,
2012-04-17,10973909.403011572,8471047.511494992,8514214.903728416,3224955.143125136,1958107.247511078,466717.1567587875,1941078.8453229808,592619.8675980581,,,,
2012-04-18,10977026.480335092,8475139.584220348,8512832.665403605,3216681.1145535177,1960632.298418532,464193.88112841354,1943861.2240017378,591771.5698189456,,,,
2012-04-19,10911620.544198062,8359761.253112691,8469265.841809023,3213904.779886386,1957391.423906714,463641.510080321,1940925.4664022785,592823.4303707569,,,,
2012-04-20,10979620.858317979,8397040.427491108,8514143.71763787,3243821.521119334,1963991.5013398814,464702.310257022,1947380.9501191862,589038.3115071811,,,,
2012-04-23,10907678.234433813,8399283.439926423,8470584.26416173,3208368.375643656,1956558.7137496872,465334.51701760455,1940362.815339172,580219.0888228473,,,,
2012-04-24,10865647.270385502,8472946.656697337,8456741.271852689,3201657.585788434,1943879.9864132034,463432.94493593485,1928360.9273175374,580542.0212272916,,,,
2012-04-25,10947968.117421318,8533364.328258682,8508547.556259545,3198205.089064096,1963859.4316644315,464021.5995935596,1947557.2945217867,580814.4719000959,,,,
2012-04-26,10992240.636756219,8550263.036521325,8539493.91604519,3196334.322253214,1974609.6038481502,465025.66496914974,1958020.8974604765,579024.6388245493,,,,
2012-04-27,11048847.759365523,8561023.528908776,8573182.798421199,3196615.061826117,1989812.958628321,466611.1172777258,1972236.1654632043,580584.1156123045,,,,
2012-04-30,11053416.358779544,8572226.056713354,8592325.957519699,3226604.7207134063,1985140.6813625544,468368.6306928392,1967660.3218586869,582750.385397118,,,,
2012-05-01,11077969.34785604,8580936.859732965,8605303.244937416,3225186.6542202374,1992556.5032687879,468671.3864834919,1974909.19122241,582708.0842536669,,,,
2012-05-02,11089990.31438546,8624220.741195472,8613627.858977472,3228599.3496065564,2002890.9153981956,469504.3389737288,1985049.7164013633,586853.0945714362,,,,
2012-05-03,11075632.120162485,8660359.396866536,8605064.953664945,3235472.020416429,2000845.6200745038,472508.9376239318,1983941.8278790636,586758.1982083414,,,,
2012-05-04,11012352.596632084,8601363.463540275,8560948.599962374,3240853.0844536624,1988691.9188620618,473489.9240243979,1972566.1986633115,584699.6077858161,,,,
2012-05-07,11036414.183902094,8621573.99995364,8569124.873156443,3235994.9378404515,1992961.2239302737,476869.9312106749,1976820.290720346,581861.4821827466,,,,
2012-05-08,11015563.742070837,8632067.601502206,8553899.89470615,3240218.346410209,1983740.1940429825,477451.90295491583,1967636.0709520085,581352.6495772931,,,,
2012-05-09,10978055.548303619,8478836.362111634,8521071.65722459,3225271.023985617,1984126.709024023,475204.27455916867,1968160.4436131467,580534.1389769504,,,,
2012-05-10,11009749.101648096,8596318.683766691,8542164.277200041,3226310.2025006595,1989947.1669426714,474179.9079005344,1974002.9699084274,577615.9945543068,,,,
2012-05-11,10977466.584125169,8581556.917180417,8521060.467656624,3231032.5585501348,1991469.239590185,477571.3948254131,1975614.5537288275,577329.3798724054,,,,
2012-05-14,10960931.732279548,8542055.9123696,8513371.489390686,3245640.485119538,1977770.120230261,481068.3988057337,1962586.5418068226,579949.2318337164,,,,
2012-05-15,10942571.616638955,8567540.326890778,8497365.08130824,3231300.185861306,1989115.5374747694,478533.50060715654,1972565.4989906247,576697.6537627612,,,,
2012-05-16,10957916.276403666,8630995.613958415,8509729.01490749,3250355.0353486664,1995996.7925981856,478534.3333276251,1979497.0831261238,579463.1036717686,,,,
2012-05-17,10892009.557643302,8600806.206346113,8464003.159097157,3260059.881300947,1959405.4902699676,477078.9812077592,1942672.6642534805,576337.7277175237,,,,
2012-05-18,10866151.260688832,8541692.559756944,8447014.437738882,3258403.9754956597,1959536.019504663,474356.1616527504,1942578.547506823,578393.9150928863,,,,
2012-05-21,10900966.9972438,8569223.790979605,8469743.920265367,3227156.8222400765,1963295.4943883389,472142.4016518153,1946578.7613749441,563605.3798810061,,,,
2012-05-22,10929076.863672964,8593205.207557239,8482328.049096266,3225734.1762337484,1977049.484551772,472506.91402850015,1959715.0197896434,563692.1109343044,,,,
2012-05-23,10924041.852360463,8523784.7319027,8477789.401970824,3217939.2740400727,1990969.3689877915,471678.99402143236,1973766.618704964,561588.9771826055,,,,
2012-05-24,10950834.74900855,8646696.156004542,8497044.32577534,3219017.0614750143,2004689.1386967064,472941.27824387467,1987175.2721522783,563554.8389204958,,,,
2012-05-25,10938834.891691314,8631758.779838331,8487190.65143484,3220971.6062473617,2011222.0815581803,474708.1594182537,1993583.6960512244,566206.2498739948,,,,
2012-05-29,11004897.858988252,8623485.830195827,8533358.929326763,3220869.623101921,2020431.786418666,474882.15609486937,2002601.4485361727,564523.4543655202,,,,
2012-05-30,10984561.029350549,8587933.788864022,8513034.691648474,3234139.6466059494,2025482.7525471689,476167.6964735629,2006990.4591934436,566020.4741412963,,,,
2012-05-31,10992122.381103681,8590525.268290982,8521217.676019074,3239122.5087280804,2030740.6875707998,477139.09798863245,2011574.2781172986,566938.2111850561,,,,
2012-06-01,10889224.677680952,8464133.172484457,8449428.660718681,3245317.2736828336,2010349.7377231186,476684.5852384736,1990943.0361625948,566544.3936710553,,,,
2012-06-04,10897449.189424057,8431445.571451098,8454647.134396575,3254242.624904903,2022548.3585446426,476058.40315142006,2002867.8851138053,565522.0659795572,,,,
2012-06-05,10895249.793722663,8432404.51180355,8453437.988351775,3244293.5701681585,2021283.67605202,475962.5698136263,2001971.6624507308,565137.0399510821,,,,
2012-06-06,10960565.13372002,8512629.1315862,8508179.125705741,3238681.1533052158,2043442.6765218945,475053.097066772,2024718.3918376823,563310.3766695883,,,,
2012-06-07,10983892.442248162,8531698.473276231,8532117.013262069,3248053.589679834,2040309.3050434706,475348.9557115709,2021923.8213034153,563708.9241583304,,,,
2012-06-08,11021606.394357672,8618514.384271117,8557131.806077715,3248966.8908172343,2054545.609095143,475554.8434622303,2036254.5080258807,563691.9960383603,,,,
2012-06-11,11010524.672440784,8577940.77624551,8551768.131717816,3268603.266283185,2051586.153258911,477504.24453973165,2033384.9697344364,566697.8061112949,,,,
2012-06-12,11068776.833746035,8635353.141016737,8602901.17696608,3269131.4346976727,2062897.2031021833,477623.24051525834,2045288.8683145994,566547.8183249799,,,,
2012-06-13,11050492.361079855,8587857.435117293,8587058.502694007,3277468.5175376297,2059954.8154584772,479207.84765390167,2042275.4384005135,568988.0068455926,,,,
2012-06-14,11076720.461485036,8660550.624443743,8605885.570412079,3268957.005212546,2068289.4888130592,477975.0685529811,2050360.931730102,566931.4312737455,,,,
2012-06-15,11117519.361852296,8704651.432676433,8636310.622754771,3269049.6645850954,2078350.8141885079,480085.2516710597,2060203.2157806952,569351.6134954182,,,,
2012-06-18,11122885.194788642,8743934.682990652,8639685.413621888,3253128.610813287,2098636.144460378,480159.90232976235,2080092.6941289282,568802.9146597966,,,,
2012-06-19,11191718.443017114,8759221.395090487,8689059.524018453,3265869.0977793992,2104296.8250400443,480646.8343917328,2085511.2148073888,569358.8643817828,,,,
2012-06-20,11208471.339715732,8739140.781692633,8694967.095910916,3266748.0696109636,2094000.8030935237,477672.27960442216,2075188.8798171512,565582.3233304647,,,,
