Date,1990,1995,2000,2005,2010,2015,2020
2002-06-28,16922347.708178774,3699882.505058916,2397926.251138666,,,,
2002-07-05,17067046.30486856,3760490.2697659046,2400157.7296519135,,,,
2002-07-12,16015648.775763117,3594362.5486506694,2220395.8513452406,,,,
2002-07-19,14162173.556658132,3281787.372000467,2060623.3964352745,,,,
2002-07-26,15626933.176558938,3458718.0931567266,2207556.8200474037,,,,
2002-08-02,14465527.667975165,3237875.590661597,2076103.2303355741,,,,
2002-08-09,15205000.766608164,3432137.980079402,2148200.1553683938,,,,
2002-08-16,16114953.73496489,3594738.101076021,2253591.733852757,,,,
2002-08-23,16259984.424858402,3631613.670762444,2258055.543080693,,,,
2002-08-30,15801911.240262132,3490381.8020428345,2196228.406710358,,,,
2002-09-06,15450395.086365927,3458448.9573684987,2232404.602818616,,,,
2002-09-13,15576265.430421405,3510339.315788618,2232142.8301505283,,,,
2002-09-20,14678765.714995883,3310501.3935888,2192859.102330572,,,,
2002-09-27,14575118.591291202,3239355.3248353573,2178118.784585425,,,,
2002-10-04,14026959.456324043,3210417.175924362,2103512.965839029,,,,
2002-10-11,15152948.398230184,3428414.29399313,2208237.5671224818,,,,
2002-10-18,16026666.247696398,3608719.6423060806,2351054.390957304,,,,
2002-10-25,15950258.275519535,3617772.9911350175,2365095.5404517855,,,,
2002-11-01,16304282.040925648,3653699.680362935,2373523.137921274,,,,
2002-11-08,15819659.612627082,3538965.9761358714,2290150.4350627903,,,,
2002-11-15,16492919.674771966,3710703.043574439,2363830.1784292534,,,,
2002-11-22,16788441.135967854,3655681.8632181315,2367107.621255068,,,,
2002-11-29,16834080.095630452,3686955.4195547975,2384920.6689621615,,,,
2002-12-06,16035660.044512438,3550392.035325969,2353819.4938096073,,,,
2002-12-13,16141058.276712881,3559844.835752578,2266151.0445243088,,,,
2002-12-20,15828728.762090603,3509132.09257172,2237555.379079935,,,,
2002-12-27,15650672.31043886,3466807.140410089,2223973.485843221,,,,
2003-01-03,16431648.842935888,3567165.6422809684,2279811.6111902017,,,,
2003-01-10,16523175.265971381,3622813.667919601,2301450.5972702256,,,,
2003-01-17,16066620.047413534,3508841.0434957957,2257242.804030641,,,,
2003-01-24,15139045.278862296,3374353.359000117,2131041.824443251,,,,
2003-01-31,15535609.775080612,3430311.5715316585,2144857.204876477,,,,
2003-02-07,14984428.478010796,3352862.247812743,2099062.7168282056,,,,
2003-02-14,15144246.323550167,3381957.503866255,2129984.2396846716,,,,
2003-02-21,15074315.485151384,3401857.6332318126,2141855.102477038,,,,
2003-02-28,15194370.667431936,3417579.3199604526,2157080.3675768045,,,,
2003-03-07,14602708.29561848,3305752.1358446265,2094429.4860232365,,,,
2003-03-14,15701133.072575958,3534713.388393938,2204227.7627671883,,,,
2003-03-21,15942710.764463123,3579291.3810051307,2273122.130240108,,,,
2003-03-28,15600909.551491097,3497530.1026313873,2231508.8000229714,,,,
2003-04-04,16257367.34629391,3622470.587785892,2283654.827272909,,,,
2003-04-11,16424810.195056252,3628466.0467280885,2328061.6996751563,,,,
2003-04-18,16610221.830504093,3688928.3305244413,2374174.2357954243,,,,
2003-04-25,16984449.549233735,3739128.2387776296,2375132.055191516,,,,
2003-05-02,17123291.29553992,3801170.286097184,2448984.67058186,,,,
2003-05-09,17578779.93139887,3885751.4743864243,2499931.223447588,,,,
2003-05-16,17112612.617367707,3794566.764063618,2442979.5328389155,,,,
2003-05-23,17213645.9425754,3794694.225440649,2454158.3229220468,,,,
2003-05-30,18023415.830809485,3921458.3948723455,2552346.455106576,,,,
2003-06-06,18250610.140402533,3979320.5346204895,2583896.5887862896,,,,
2003-06-13,18623854.524795618,4093224.782251094,2623278.869303167,,,,
2003-06-20,18204189.278995227,3995600.5457631154,2595150.1186313205,,,,
2003-06-27,18114419.449931346,3985909.0728697604,2610661.636257045,,,,
2003-07-04,18625447.575819746,4119272.1256790077,2660649.577199368,,,,
2003-07-11,18879716.490442693,4154599.2653246163,2702743.784726867,,,,
2003-07-18,18364104.01387323,4121064.462815551,2709332.6174478657,,,,
2003-07-25,18788872.634444293,4202794.586007995,2755527.851557081,,,,
2003-08-01,18726337.751474436,4153912.642738508,2779416.7499296847,,,,
2003-08-08,18962887.782577053,4125283.4715254926,2774216.6462625237,,,,
2003-08-15,19239082.664574232,4246652.662063739,2855986.444469936,,,,
2003-08-22,18938660.28557247,4218267.100930076,2882083.0812031594,,,,
2003-08-29,18920071.91296755,4284900.580129342,2950083.2745895404,,,,
2003-09-05,19285385.334996723,4381624.75614115,2889179.2892127703,,,,
2003-09-12,18987544.69241211,4314289.588934837,2865791.9865978244,,,,
2003-09-19,19200638.043164883,4357558.616339156,2915590.384640367,,,,
2003-09-26,19006627.448931567,4274631.075654393,2871121.514319414,,,,
2003-10-03,19417126.32005231,4415387.187373969,2960974.755893471,,,,
2003-10-10,19756783.414119825,4511176.620567343,3001946.9125984707,,,,
2003-10-17,19690534.24261702,4547604.390432433,3020297.7938614413,,,,
2003-10-24,19609484.415976908,4446698.5538834045,3072379.5020855446,,,,
2003-10-31,20071331.05181475,4528373.188888395,3130498.5869593425,,,,
2003-11-07,19993567.108581048,4478560.336516485,3082690.155720121,,,,
2003-11-14,19804055.036737826,4435563.362806886,3052443.0963540412,,,,
2003-11-21,20079841.882033996,4527230.9428452095,3063848.5270688855,,,,
2003-11-28,20422928.729006197,4606826.405460253,3101550.5835228246,,,,
2003-12-05,20168200.920799702,4531681.920945867,3028460.3100777795,,,,
2003-12-12,20231432.211443584,4511068.354983843,2947878.1154707004,,,,
2003-12-19,20630209.70181539,4595983.196976863,2965221.7692757137,,,,
2003-12-26,20759259.54321644,4677627.878203582,3000575.845855211,,,,
2004-01-02,20906350.032971226,4676717.6137972735,2986450.4019702245,,,,
2004-01-09,21038316.98678904,4749067.878703434,3041849.2330362108,,,,
2004-01-16,21319955.13561242,4787132.029977771,3076968.22781976,,,,
2004-01-23,21471275.145431854,4828111.629667043,3116952.684653485,,,,
2004-01-30,21608928.509388458,4775689.014576902,3108599.194144923,,,,
2004-02-06,21840845.112311836,4789571.498336345,3177332.3138921247,,,,
2004-02-13,22390005.668316066,4803298.1629195,3207728.7488625487,,,,
2004-02-20,22501326.531200495,4818261.323070344,3232468.029934585,,,,
2004-02-27,22710047.84695467,4850032.807922438,3237261.9646646315,,,,
2004-03-05,22673866.733755887,4816985.085103094,3219130.8268940845,,,,
2004-03-12,22079223.227538235,4704802.181825138,3141336.8389938436,,,,
2004-03-19,21942555.10282548,4666402.113864008,3146021.2001312906,,,,
2004-03-26,22346161.2537996,4778207.509614025,3215463.923180182,,,,
2004-04-02,22934236.012616742,4901881.7931089355,3294085.6053413153,,,,
2004-04-09,22767397.18555524,4870918.183906121,3263432.2422351767,,,,
2004-04-16,22505301.070037372,4790929.547935011,3276972.655062799,,,,
2004-04-23,22463185.993352424,4828946.204841244,3309634.9715212816,,,,
2004-04-30,22181904.086270217,4702807.786553808,3261067.0130773233,,,,
2004-05-07,21540649.346005794,4622683.2366662705,3162412.9733805424,,,,
2004-05-14,21561731.055086333,4662593.805865223,3145058.1936957133,,,,
2004-05-21,21787830.61243,4712126.300297711,3175721.844874062,,,,
2004-05-28,22282482.842487406,4821857.092862665,3317415.2892918345,,,,
2004-06-04,22643196.214642443,4847602.385048885,3353949.375439261,,,,
2004-06-11,22744360.98825004,4829894.946786647,3386301.729917693,,,,
2004-06-18,22798836.15474459,4805152.454545804,3395252.0153704546,,,,
2004-06-25,22781522.016283814,4783425.338085231,3442080.150812225,,,,
2004-07-02,22744247.547846563,4738270.299294996,3294611.079601507,,,,
2004-07-09,22581511.40541804,4710994.382195151,3269155.90492161,,,,
2004-07-16,22490554.674275145,4669928.853358373,3190641.8720565704,,,,
2004-07-23,22031329.203826085,4601282.578817066,3169330.7403502516,,,,
2004-07-30,22478564.044182654,4697703.945480995,3228051.3436629567,,,,
2004-08-06,21792925.664919406,4515255.599773532,3043377.17889733,,,,
2004-08-13,21967545.998092856,4565329.531337171,3050064.211449349,,,,
2004-08-20,22393149.058470253,4628369.4270856045,3158227.0515285823,,,,
2004-08-27,22569058.197801232,4644772.611677581,3132204.2105321283,,,,
2004-09-03,22825597.731375087,4649317.849889808,3218031.303546456,,,,
2004-09-10,23075986.357591502,4721838.089546328,3234298.064579283,,,,
2004-09-17,23111157.16624829,4762213.417300788,3299080.7109807865,,,,
2004-09-24,23107847.302571837,4752774.175117213,3269069.062490824,,,,
2004-10-01,23619414.416241914,4892329.133426222,3339287.236608771,,,,
2004-10-08,23713979.389332954,4866981.370215977,3276855.973792251,,,,
2004-10-15,23902347.687466756,4891362.075819855,3274886.1486668754,,,,
2004-10-22,23571328.815230764,4822138.454115301,3339931.577340235,,,,
2004-10-29,24212227.776576445,4975068.405812653,3466709.1373582664,,,,
2004-11-05,24895780.395198345,5210190.023213496,3555739.329729906,,,,
2004-11-12,25374018.63732477,5316254.219856406,3596374.3904802096,,,,
2004-11-19,25127610.730394803,5272907.478235227,3549749.707818563,,,,
2004-11-26,25221844.81856221,5256390.133526921,3584652.9126141723,,,,
2004-12-03,25408936.008290946,5283184.439361293,3591291.852982567,,,,
2004-12-10,25557424.586049806,5330140.022813606,3619841.7360000582,,,,
2004-12-17,25694335.932114776,5348217.169541955,3638905.0724284914,,,,
2004-12-24,25858829.375458173,5393859.378966211,3678456.4306756114,,,,
2004-12-31,25852080.08813349,5402150.751635538,3725500.8486007378,,,,
2005-01-07,25474318.22474191,5363755.92559974,3678930.56685517,1000000.0,,,
2005-01-14,25594558.93501028,5397326.044459719,3690557.1542205857,997023.1592516795,,,
2005-01-21,25262221.531224143,5294347.942634208,3647486.8693802776,990626.2379123357,,,
2005-01-28,25613557.194212075,5360234.890939646,3641958.6803152147,994026.1441688115,,,
2005-02-04,26219007.181291685,5428837.25953538,3715997.3434084053,1000218.5390270251,,,
2005-02-11,26002561.723714646,5440941.167333433,3707721.99554712,998302.9848652253,,,
2005-02-18,25870228.62399156,5403003.460180994,3667528.520002397,996922.1385446723,,,
2005-02-25,25749081.213905327,5424740.535604629,3721758.562615545,996708.1867143657,,,
2005-03-04,26307942.219980698,5506148.00602306,3812349.1211383827,999097.1786417271,,,
2005-03-11,25926046.541328546,5438889.907784586,3784483.8260309906,997004.8861696378,,,
2005-03-18,25509288.619963273,5354528.194687865,3683532.099775878,988723.3264618462,,,
2005-03-25,25355554.640007652,5367615.474864167,3707203.2720230096,990992.970202318,,,
2005-04-01,25264330.38289244,5388266.363819119,3678059.5119786174,984398.0868649947,,,
2005-04-08,25211936.271104977,5403422.635049886,3604679.896249566,987252.8637841528,,,
2005-04-15,24382095.7098604,5177561.928520657,3501509.4045739053,974741.8773714892,,,
2005-04-22,24563678.038848426,5228262.786138537,3520302.721564727,979665.7484171529,,,
2005-04-29,24576993.814248867,5304875.088133302,3561167.552830242,986521.9491499749,,,
2005-05-06,24952968.296450958,5440496.164731333,3573060.452301568,994550.0309678104,,,
2005-05-13,24772944.45587967,5423264.934101239,3594997.0246497546,992767.3332370676,,,
2005-05-20,25334958.51639808,5548903.904972837,3732826.9485759023,1015387.4425482749,,,
2005-05-27,25477657.19516848,5602788.502575154,3737167.5481348336,1017302.4087062927,,,
2005-06-03,25344094.777805675,5640579.37296685,3762546.051264776,1019397.4538673301,,,
2005-06-10,25452059.250987876,5654048.981736379,3785045.046357176,1019016.9675701705,,,
2005-06-17,25377214.115111303,5664455.646658659,3803613.271802171,1019297.0155865581,,,
2005-06-24,24802428.181488253,5564809.65478793,3730946.7206015238,996713.7198233379,,,
2005-07-01,24825919.17826907,5654363.037038817,3787281.6455589416,1005438.692825196,,,
2005-07-08,25184355.917757932,5740214.081538793,3858020.957255751,1016835.6828126227,,,
2005-07-15,25528635.958321523,5777223.17821225,3887336.7510069925,1025174.7004529464,,,
2005-07-22,25509504.745951444,5714436.9398905,3884752.4727486484,1042051.7079729198,,,
2005-07-29,25581652.62047482,5779207.444376127,3907941.9086041898,1044027.7527850477,,,
2005-08-05,25659910.802802652,5735114.660556969,3851620.5823879456,1034667.6274140019,,,
2005-08-12,26017050.99646123,5779965.070798616,3863777.0562317306,1047205.7423757944,,,
2005-08-19,25725485.057636987,5703018.743589137,3772234.2626671395,1029383.2402875784,,,
2005-08-26,25645420.05935027,5677584.866828013,3756327.648576743,1026260.7653389925,,,
2005-09-02,25329005.44920127,5693676.736230344,3678675.2583036222,1022966.1154394831,,,
2005-09-09,26117479.452736087,5803810.986247803,3777247.2610423947,1048011.9941150876,,,
2005-09-16,25860323.44916391,5742832.070627854,3768734.2755613425,1032039.5454908285,,,
2005-09-23,25435601.30387824,5710300.031428282,3657723.6728948657,1022887.2020837864,,,
2005-09-30,25822827.287933428,5789908.138009354,3648772.068635915,1026664.6059824522,,,
2005-10-07,25495460.15211701,5680737.429938465,3613659.3524147603,1018287.0162016844,,,
2005-10-14,25613325.743231814,5746429.439568146,3594176.84030879,1016477.107830734,,,
2005-10-21,25998363.71121326,5811177.311163824,3623880.515833449,1026896.1444099473,,,
2005-10-28,26300730.011907,5878236.652448331,3598032.108833143,1023546.8568933334,,,
2005-11-04,26775308.25885005,5968933.994039258,3803822.31180104,1045469.1371151591,,,
2005-11-11,27364644.931356616,6087880.808688394,3877201.9470613147,1063435.3632757626,,,
2005-11-18,27272469.839915894,6156506.873768536,3870413.2244156823,1076443.7718153088,,,
2005-11-25,27547233.918719865,6152618.977041673,3907869.748351404,1082936.2395262127,,,
2005-12-02,27525108.997589048,6265840.154480749,3936806.073307051,1080915.1629432894,,,
2005-12-09,27628283.870022386,6279392.272472685,3969456.0585315437,1083336.9413285672,,,
2005-12-16,27620078.841699935,6224763.225670338,3979497.997178947,1087560.7180464256,,,
2005-12-23,27812988.603430565,6284785.496634238,4004916.507867253,1088103.2525917452,,,
2005-12-30,27471108.593293697,6160781.6504590865,3980780.684363869,1074106.6113228921,,,
2006-01-06,28312359.55440124,6287102.21071876,4036049.273244676,1098319.672596268,,,
2006-01-13,28455654.163217224,6244251.371463219,4085284.665150095,1101515.1095086457,,,
2006-01-20,28154355.578957543,5972395.933520627,4013734.6598167755,1076867.5028636735,,,
2006-01-27,28228891.996101655,6014658.323827875,4131621.6274370654,1103398.1148037822,,,
2006-02-03,28061336.43984395,5969575.284105942,4210086.972687103,1080194.757470936,,,
2006-02-10,28660002.128962807,6025557.206859701,4231789.030699163,1090058.6218558664,,,
2006-02-17,29059207.956871405,6024616.297677194,4337471.850498024,1113092.6444754032,,,
2006-02-24,29466883.94660985,6070811.23315675,4340952.722646015,1119127.4245265913,,,
2006-03-03,29135425.843585636,5971161.174900506,4313363.000683923,1109357.4412648738,,,
2006-03-10,29324928.407266796,5933581.8769182265,4316120.939708936,1120246.1634676105,,,
2006-03-17,29739778.484838136,6036485.919716491,4392540.396770784,1144630.8978516145,,,
2006-03-24,29339461.10990483,5981305.450360539,4408641.936942309,1135170.9300128312,,,
2006-03-31,29394471.168300077,5980250.877884846,4419065.192973123,1130999.1311006052,,,
2006-04-07,29204712.05654516,5871036.305794463,4423208.339962782,1129337.7317659894,,,
2006-04-14,28983787.11048888,5819174.060761491,4348745.277118436,1120156.7049625874,,,
2006-04-21,29212892.22580948,5798922.318598431,4358708.915324984,1128883.889071364,,,
2006-04-28,29471588.434655335,5790805.92670212,4339491.012281255,1120669.1350748702,,,
2006-05-05,30059536.104409292,5719041.746077415,4414264.426879274,1131956.9861295298,,,
2006-05-12,30106209.99728886,5698500.064938575,4321469.560225057,1111314.1680775718,,,
2006-05-19,29640299.65420285,5504632.19247583,4259484.010029921,1089913.0806245126,,,
2006-05-26,30095186.09507306,5562729.281834791,4269318.26568234,1108673.4751977476,,,
2006-06-02,29973492.828908913,5599143.511486754,4292073.720402048,1103638.2236329252,,,
2006-06-09,29344332.900783803,5464868.981138127,4244023.720210413,1081433.9447212028,,,
2006-06-16,29500207.481234968,5508505.41999377,4302947.7496250495,1092281.434220228,,,
2006-06-23,29796111.773662705,5594000.613052904,4322166.1893976955,1086974.1321717077,,,
2006-06-30,30143047.12545912,5659331.162518014,4338766.082561899,1100468.8909404888,,,
2006-07-07,29882387.59667465,5649235.485190952,4257606.115884398,1082022.4083552272,,,
2006-07-14,28856382.990750957,5505374.695730809,4172737.2570524407,1058601.2302328676,,,
2006-07-21,29178827.5581985,5646803.727883463,4179549.6477737953,1077496.4727191995,,,
2006-07-28,29505339.28860845,5594401.555204611,4254228.6975484565,1079342.7146884585,,,
2006-08-04,29363115.784414172,5567847.48327307,4342311.212593973,1078016.1006807585,,,
2006-08-11,29247264.995390464,5562122.0600989135,4329281.843829654,1072599.7502672172,,,
2006-08-18,29845573.821856737,5724912.955548574,4416320.100402665,1105183.3363445755,,,
2006-08-25,29838625.04439606,5828657.656328029,4340703.058798712,1108267.7560588873,,,
2006-09-01,30208323.666992918,5908885.063774606,4451935.75950463,1120721.7973403197,,,
2006-09-08,30201650.331949156,5902363.466642555,4470538.141666608,1119821.8729843942,,,
2006-09-15,30613338.8939208,6004319.398494875,4586600.334400485,1141502.9068358415,,,
2006-09-22,30934130.11525546,5966491.675944143,4566698.331382206,1138464.5826104772,,,
2006-09-29,31088294.04558701,6034733.096434242,4616364.7012121035,1138059.0889832997,,,
2006-10-06,31741116.005968776,6157961.457357964,4682896.225020741,1163207.431123437,,,
2006-10-13,31994389.35189465,6162191.784699217,4766772.307245363,1179743.4494026233,,,
2006-10-20,32121422.18499172,6260925.430937288,4768912.052827832,1185065.828055747,,,
2006-10-27,32318301.694288008,6203786.111276112,4750391.529339858,1180623.5643085924,,,
2006-11-03,32498509.66279232,6173410.6197359115,4691013.3424185505,1177613.10286552,,,
2006-11-10,32626256.266469546,6166421.361090925,4759602.033506381,1174524.5464614886,,,
2006-11-17,33209923.61032965,6299093.412389201,4790057.397178595,1196493.6848531612,,,
2006-11-24,32889357.410481036,6219859.604545987,4739768.6924769655,1187161.541035687,,,
2006-12-01,33479307.67900221,6332617.62297105,4712514.114065215,1196897.0392989924,,,
2006-12-08,33779718.61558947,6334134.672018669,4774951.525176844,1209492.6333679557,,,
2006-12-15,34192011.893768966,6397606.484878231,4817010.309422201,1228314.5283966493,,,
2006-12-22,34015137.535631895,6417701.032293661,4802176.514584126,1215990.2244886453,,,
2006-12-29,34198858.7580737,6459618.752253492,4802575.586800246,1223426.4558016455,,,
2007-01-05,34220874.10816135,6478356.902332593,4912659.537092232,1232133.0380288854,,,
2007-01-12,34639261.02837074,6627121.61534462,5009558.093794268,1256661.3459637624,,,
2007-01-19,34544243.107053615,6474386.924676085,5011993.625371774,1255141.0671279726,,,
2007-01-26,34323088.53134552,6440943.3662422635,4963242.210608614,1244828.2772728268,,,
2007-02-02,35005718.97768721,6541303.463504014,5078548.122150602,1260729.6355473732,,,
2007-02-09,34649015.809413865,6463299.159829193,5131206.040934085,1253667.0849566716,,,
2007-02-16,35370094.246821634,6597760.242197,5223612.1759239,1280078.5590261556,,,
2007-02-23,35365203.23329317,6561490.574977328,5245132.359660577,1281268.270175817,,,
2007-03-02,33894816.45536155,6315913.886163179,5093704.247657636,1230898.910362647,,,
2007-03-09,34751759.18361525,6403267.105910568,5241957.325726449,1249765.0505092933,,,
2007-03-16,34532965.753709525,6403101.856800402,5213074.009313203,1251145.2179578668,,,
2007-03-23,35436920.82932049,6600274.539871766,5434635.77957574,1275515.7726336059,,,
2007-03-30,34976550.394563,6467615.2082090685,5410887.916855501,1271976.6685268218,,,
2007-04-06,35513068.98633959,6617192.210358848,5458168.694215749,1291533.8902229206,,,
2007-04-13,36077585.09869462,6667010.043620873,5493839.409957301,1298944.5106631243,,,
2007-04-20,36472407.114307955,6781164.139032684,5569768.300822369,1313456.3176858476,,,
2007-04-27,36356579.73346531,6731506.49392746,5571747.0105295405,1305517.023823642,,,
2007-05-04,37132827.229976624,6824061.283063303,5571263.981414224,1317726.7936942521,,,
2007-05-11,37112603.11948636,6822017.114470988,5619564.703244513,1314878.177012737,,,
2007-05-18,37580627.88204044,6893057.509947895,5647275.92963296,1327581.0939692375,,,
2007-05-25,37417638.48722067,6892898.869592832,5625408.378897667,1318378.2707877813,,,
2007-06-01,37824438.15189945,7004269.385112417,5727813.930985718,1338748.2953897845,,,
2007-06-08,37037957.72748257,6842162.321802903,5703335.617545851,1311715.6071324456,,,
2007-06-15,37594430.95902954,6998532.112567713,5722164.381030063,1324198.6069216742,,,
2007-06-22,37207357.99415255,6886193.810255069,5624915.940205402,1306571.722050396,,,
2007-06-29,37586054.43405306,6996130.292308782,5714321.783793485,1316404.5991818446,,,
2007-07-06,37805361.023053885,7064709.440691428,5801756.526821051,1332665.9381102244,,,
2007-07-13,38005104.909879595,7147513.539569679,5777772.981222788,1345972.6054984806,,,
2007-07-20,38357894.02999193,7064985.458706175,5661843.917139773,1332737.3982462136,,,
2007-07-27,36661131.75170833,6765875.807514223,5435652.773256653,1287318.716810084,,,
2007-08-03,37065100.99212142,6800883.827345859,5415878.735012375,1289933.1891300404,,,
2007-08-10,36602392.32677731,6783555.867034737,5442418.359299395,1282371.9356279732,,,
2007-08-17,36288594.85112218,6745861.017510544,5345061.870068025,1290682.24699882,,,
2007-08-24,37215718.35964068,6853985.846594616,5539993.079623106,1316835.8574340804,,,
2007-08-31,37242042.538865454,6968519.842753653,5715073.218627037,1326788.8968671802,,,
2007-09-07,37140821.408804275,6876601.254177666,5544584.938851904,1304772.3400504154,,,
2007-09-14,37484948.02838705,6923051.413688715,5628029.444798899,1333513.6687388907,,,
2007-09-21,38380509.75176839,7080232.450951206,5694162.333609239,1348852.6804083174,,,
2007-09-28,39160185.72189382,7128443.699965932,5643764.05080527,1354308.380547288,,,
2007-10-05,39653380.69406239,7144266.914021697,5764134.959300382,1369093.6771558682,,,
2007-10-12,39547174.645797774,7192843.833454406,5779845.9876123285,1376000.0971373224,,,
2007-10-19,38677802.096847095,7079698.369224479,5559075.288843487,1339581.9717242757,,,
2007-10-26,39599975.3283473,7204507.473482617,5668567.319077622,1374528.6457750462,,,
2007-11-02,39081168.527594775,7265441.492141364,5519168.842233861,1359032.260201056,,,
2007-11-09,38195255.06023335,7110313.609005147,5151875.429404619,1336869.372868664,,,
2007-11-16,38605516.57264856,7214148.194185008,5077215.764527042,1364232.709458687,,,
2007-11-23,38262647.67994182,7132051.648857547,5054012.0037379395,1348706.4957539712,,,
2007-11-30,40136347.02251473,7398946.005707303,5282865.397902335,1393941.3630345142,,,
2007-12-07,40539789.06287346,7645484.333230142,5373834.273077554,1420796.3593378968,,,
2007-12-14,39709039.998911455,7419325.929919611,5084831.844060809,1376443.9532794275,,,
2007-12-21,40565941.50576791,7697424.117562903,5194697.758630883,1415615.8873838873,,,
2007-12-28,39691338.21244765,7576179.32536137,5101379.477828635,1397936.2765308346,,,
2008-01-04,38584158.08686166,7219536.943428827,4789630.426620345,1352835.4711156546,,,
2008-01-11,37261333.66660822,7038645.684310187,4686282.40134468,1352123.291580142,,,
2008-01-18,35633451.51316438,6704773.4595651105,4711405.12295788,1335673.3989793516,,,
2008-01-25,36318136.173126094,6731935.04930959,4897448.376098218,1354621.8927545424,,,
2008-02-01,37544024.51698783,6789368.473150569,5091147.938767861,1367684.439574071,,,
2008-02-08,37501447.86726509,6636781.8672737805,4932947.252038206,1334228.484757733,,,
2008-02-15,37870803.177220955,6610582.454411767,4928612.585473422,1338425.4468360075,,,
2008-02-22,38293783.959930435,6639161.255505355,4997288.694419414,1362401.4491768007,,,
2008-02-29,37452934.214244194,6504724.736274124,5010588.347055182,1335526.3932359023,,,
2008-03-07,36282616.47329854,6400183.708917537,4874516.476262263,1295414.417092531,,,
2008-03-14,36911548.07400036,6196835.260264067,4859732.012351789,1268059.734467335,,,
2008-03-21,39000719.298726484,6563831.422953672,5202732.645949326,1337857.7002021195,,,
2008-03-28,38454363.08287321,6391754.595125377,5082086.780026516,1322328.8784683307,,,
2008-04-04,39197732.75864475,6601295.095890099,5292331.541351075,1363931.7531662926,,,
2008-04-11,38337701.1275789,6473361.316044976,5196984.013970958,1330650.9698317156,,,
2008-04-18,39738994.90831832,6783932.0381041495,5416517.791930457,1379509.3326887498,,,
2008-04-25,40350203.22188014,6713534.2685441915,5487564.998094632,1383684.3853966456,,,
2008-05-02,40984906.218834154,6750209.932238711,5482745.19419842,1382365.2904154807,,,
2008-05-09,41473640.996142805,6754172.35097897,5606087.901741181,1377603.9969764648,,,
2008-05-16,41636903.052439466,6879762.696716143,5698730.522978881,1389612.2694164915,,,
2008-05-23,40295505.23473748,6722403.366673051,5552044.320488617,1373267.0954826525,,,
2008-05-30,40759897.9667957,6764255.5109806815,5783245.76833467,1395235.487272095,,,
2008-06-06,40764052.43054631,6710282.340467031,5702266.191343569,1378629.4696021231,,,
2008-06-13,41175741.4046867,6697174.583465144,5782363.333164452,1392321.5206664596,,,
2008-06-20,39613027.12214732,6391038.069145441,5579897.011855065,1337645.1167438831,,,
2008-06-27,38231841.08968543,6200562.731176589,5384083.275066388,1309642.1933002633,,,
2008-07-04,37992786.237167,6035617.981657393,5387670.526856115,1287842.1677588215,,,
2008-07-11,37742563.42279768,5982648.600577115,5339462.076285206,1286287.9834735254,,,
2008-07-18,39090749.53702203,6242603.272854234,5567519.643094141,1326319.621693819,,,
2008-07-25,38381718.11076314,6240336.235327164,5546942.730462332,1354130.281315122,,,
2008-08-01,39065265.38407879,6434113.956519793,5655647.8750341665,1381828.1044238196,,,
2008-08-08,40911473.09025479,6824205.317273263,5995856.953741696,1446427.7153576775,,,
2008-08-15,40376890.06558671,6790364.663142113,6008670.647642898,1455045.6146958366,,,
2008-08-22,39844239.10734067,6609818.867398189,6010826.135512188,1443629.792716741,,,
2008-08-29,40403807.12383452,6651231.601514865,5954047.205812034,1452773.5415901195,,,
2008-09-05,40931408.92692694,6525336.978276089,6048971.6218008045,1445010.4757272366,,,
2008-09-12,40294513.69382774,6378276.248847098,5988479.565901465,1417408.8802128236,,,
2008-09-19,40369290.49324036,6227646.540409215,5768145.197767251,1378252.2305226047,,,
2008-09-26,38313366.50501587,5939204.1258137915,5679652.4961094465,1314968.35784127,,,
2008-10-03,36553338.66323511,5737515.904036404,5284528.762387936,1253978.3098809964,,,
2008-10-10,35375021.48673844,5529139.867016619,4892542.889922458,1186783.602162572,,,
2008-10-17,35093391.10083003,5583195.37826107,4963256.603280601,1200276.7962261785,,,
2008-10-24,30669579.85620008,4925276.689417577,4643143.21388933,1089761.3853804008,,,
2008-10-31,34474126.37995206,5458314.923138046,5214917.285405438,1215395.824595783,,,
2008-11-07,32603675.713909633,5192393.970147689,5064477.303804264,1153008.390870176,,,
2008-11-14,30612290.430722,4841727.457061182,4883004.660940675,1064731.001816416,,,
2008-11-21,31972915.50143889,4962911.145379348,4669139.827944962,1049101.2044961448,,,
2008-11-28,31250586.59982112,4913909.608630197,5084412.749606503,1086994.6470725508,,,
2008-12-05,34963296.62476611,5293809.757724932,5333391.1036878945,1140137.401071323,,,
2008-12-12,33328318.39438748,5330941.90971546,5247606.182277668,1142544.16638731,,,
2008-12-19,33436366.866748404,5435184.245633282,5428192.592158417,1188759.777540101,,,
2008-12-26,33156327.366774935,5389075.744766154,5370539.34841908,1187723.3403053745,,,
2009-01-02,35256055.06519768,5679759.747872675,5593131.234492068,1249518.2862406566,,,
2009-01-09,33748739.67191088,5411831.627455386,5394552.370807865,1211610.4760672203,,,
2009-01-16,33187676.094454978,5383362.334867656,5542746.56323719,1225100.6684214764,,,
2009-01-23,32233846.670149557,5318306.606753257,5512055.611500849,1234757.1315568713,,,
2009-01-30,32361731.910513148,5359145.818124618,5477554.19355749,1230253.4846361894,,,
2009-02-06,33037519.212626986,5626840.547903943,5364198.59211181,1281930.626608081,,,
2009-02-13,31743932.142700866,5426576.990572855,5192700.720734931,1261284.5301733436,,,
