Date,2000_def,2000_gro,2000_spy,2015_gro,2015_def,2015_spy,2020_gro,2020_def,2020_spy
2016-12-26,6127908.128226757,14709624.702945106,2238316.0391971935,1108097.8724511692,1138572.2104653553,1140963.580281248,,,
2016-12-30,6170048.218438639,14746164.043624694,2258768.478370876,,,,,,
2017-01-02,6170048.218438639,14746164.043624694,2258768.478370876,1128664.4350394362,1146487.93182756,1159746.9788912418,,,
2017-01-06,6148633.362531027,14786433.63742829,2260066.035772102,,,,,,
2017-01-09,6148633.362531027,14786433.63742829,2260066.035772102,1135289.390554854,1148421.7322989504,1158930.6475616554,,,
2017-01-13,6190229.890961064,14645090.937761854,2253880.0104122795,,,,,,
2017-01-16,6190229.890961064,14645090.937761854,2253880.0104122795,1133816.493453442,1150362.4619524607,1157348.5420942889,,,
2017-01-20,6244394.819204637,14461108.93497799,2288001.3505910826,,,,,,
2017-01-23,6244394.819204637,14461108.93497799,2288001.3505910826,1131096.5838583268,1151911.0696397335,1168731.0551846672,,,
2017-01-27,6272219.42350339,14326940.443388702,2272437.732933872,,,,,,
2017-01-30,6272219.42350339,14326940.443388702,2272437.732933872,1126087.7613337801,1161284.3156949226,1170619.5788377905,,,
2017-02-03,6350992.936593265,14826936.078727037,2300671.804157222,,,,,,
2017-02-06,6350992.936593265,14826936.078727037,2300671.804157222,1149117.8142278811,1179876.1780944685,1181695.8546268197,,,
2017-02-10,6437995.054085386,14844036.976151027,2341776.7962618326,,,,,,
2017-02-13,6437995.054085386,14844036.976151027,2341776.7962618326,1162798.6467878814,1184063.624204839,1199969.3400929836,,,
2017-02-17,6493048.154042618,14861889.506315814,2358936.020608889,,,,,,
2017-02-20,6493048.154042618,14861889.506315814,2358936.020608889,1172507.3044784414,1197403.1162693244,1208391.5894177195,,,
2017-02-24,6548126.699752883,15032345.868980175,2377194.9867261117,,,,,,
2017-02-27,6548126.699752883,15032345.868980175,2377194.9867261117,1188022.1391300429,1189572.9561196023,1216966.6860665195,,,
2017-03-03,6517789.105638828,14808060.16583071,2363127.2724379986,,,,,,
2017-03-06,6517789.105638828,14808060.16583071,2363127.2724379986,1184864.5973094476,1187466.9309376464,1213240.467278689,,,
2017-03-10,6541608.302525934,14939550.652420333,2379289.8171354476,,,,,,
2017-03-13,6541608.302525934,14939550.652420333,2379289.8171354476,1192546.131184798,1192107.878666315,1215134.8696750456,,,
2017-03-17,6524610.8521144735,14830726.128980672,2345050.0350685217,,,,,,
2017-03-20,6524610.8521144735,14830726.128980672,2345050.0350685217,1184808.827237044,1178075.8495711633,1198883.9432077226,,,
2017-03-24,6513270.5818221625,14933008.253050467,2367696.477635476,,,,,,
2017-03-27,6513270.5818221625,14933008.253050467,2367696.477635476,1192688.0157680202,1174477.218509496,1208521.8261908863,,,
2017-03-31,6482946.39250167,14509489.1364984,2359178.914869009,,,,,,
2017-04-03,6482946.39250167,14509489.1364984,2359178.914869009,1187295.7933293565,1166672.143367571,1205753.3903390542,,,
2017-04-07,6484756.94384064,14416781.511229534,2329819.8224874297,,,,,,
2017-04-10,6484756.94384064,14416781.511229534,2329819.8224874297,1160582.5246549458,1163105.71370954,1191963.1249047532,,,
2017-04-14,6540540.651291671,14748463.267825687,2358176.75507234,,,,,,
2017-04-17,6540540.651291671,14748463.267825687,2358176.75507234,1180862.0057030846,1179639.7446207062,1202626.4415921988,,,
2017-04-21,6566864.236023988,14815826.467816252,2390842.320700858,,,,,,
2017-04-24,6566864.236023988,14815826.467816252,2390842.320700858,1213321.7608547607,1190272.1292834687,1220518.1705170171,,,
2017-04-28,6582815.968413743,14729367.077655343,2392446.412779703,,,,,,
2017-05-01,6582815.968413743,14729367.077655343,2392446.412779703,1236853.569250826,1194285.046063224,1228822.8449770887,,,
2017-05-05,6565865.083830603,14748332.615187565,2398659.1317590876,,,,,,
2017-05-08,6565865.083830603,14748332.615187565,2398659.1317590876,1234304.104505315,1187264.5611073133,1225131.627322047,,,
2017-05-12,6574337.408488577,14280462.31859186,2372505.571851136,,,,,,
2017-05-15,6574337.408488577,14280462.31859186,2372505.571851136,1235829.312829674,1188646.4320199795,1221697.175082992,,,
2017-05-19,6723539.108257819,14287010.000448933,2422507.6711010193,,,,,,
2017-05-22,6723539.108257819,14287010.000448933,2422507.6711010193,1256129.112166631,1202370.7635479127,1239127.1965584934,,,
2017-05-26,6820373.809784331,14493433.935766654,2438539.9297215333,,,,,,
2017-05-29,6820373.809784331,14493433.935766654,2438539.9297215333,1276928.9756602522,1226090.6556604966,1251738.4574268197,,,
2017-06-02,6775756.67699846,14076601.578926854,2442747.6219918304,,,,,,
2017-06-05,6775756.67699846,14076601.578926854,2442747.6219918304,1254139.7310823211,1214598.9126186643,1247842.2072962439,,,
2017-06-09,6855308.014132408,14144422.465492623,2442648.625786832,,,,,,
2017-06-12,6855308.014132408,14144422.465492623,2442648.625786832,1238418.8066850696,1196832.9371384324,1249960.7254730917,,,
2017-06-16,6852733.20524511,13567813.11883982,2445195.303160409,,,,,,
2017-06-19,6852733.20524511,13567813.11883982,2445195.303160409,1241553.8396330571,1187069.984979362,1252484.7864908287,,,
2017-06-23,6738193.9353693295,13504871.280895399,2430192.6050718757,,,,,,
2017-06-26,6738193.9353693295,13504871.280895399,2430192.6050718757,1228392.3500594127,1183067.2421972374,1245633.5182424185,,,
2017-06-30,6703095.397580934,12984855.210067315,2422136.788890151,,,,,,
2017-07-03,6703095.397580934,12984855.210067315,2422136.788890151,1235757.3331347585,1160950.687986894,1247230.3657889701,,,
2017-07-07,6686717.659241837,13041473.313435353,2461104.8771983017,,,,,,
2017-07-10,6686717.659241837,13041473.313435353,2461104.8771983017,1256193.25315449,1165223.7539190145,1265003.1632160705,,,
2017-07-14,6781232.841303168,13101306.634139815,2488089.8284492996,,,,,,
2017-07-17,6781232.841303168,13101306.634139815,2488089.8284492996,1264353.1795816375,1168702.2015007786,1271803.0602928428,,,
2017-07-21,6838139.497403587,13334099.575946867,2489096.584498343,,,,,,
2017-07-24,6838139.497403587,13334099.575946867,2489096.584498343,1260581.9449357465,1179740.2272252373,1271957.806903182,,,
2017-07-28,6811891.940236695,13324882.226473212,2486680.5467595756,,,,,,
2017-07-31,6811891.940236695,13324882.226473212,2486680.5467595756,1270439.8526567905,1177356.8245095098,1274533.6913035752,,,
2017-08-04,6797009.750509537,13077254.914360482,2454459.403379925,,,,,,
2017-08-07,6797009.750509537,13077254.914360482,2454459.403379925,1251815.10553048,1183495.4679313698,1257585.00323557,,,
2017-08-11,6852316.0577448765,13033694.68113287,2447712.2816724875,,,,,,
2017-08-14,6852316.0577448765,13033694.68113287,2447712.2816724875,1248687.8029032,1184641.232633224,1250321.3185387976,,,
2017-08-18,6779134.074054511,13117731.626604687,2456774.8539032564,,,,,,
2017-08-21,6779134.074054511,13117731.626604687,2456774.8539032564,1265375.9327154516,1169030.4863831396,1259851.484857488,,,
2017-08-25,6784119.668119038,13263181.584144372,2492017.326103664,,,,,,
2017-08-28,6784119.668119038,13263181.584144372,2492017.326103664,1289151.0647177969,1167370.5795038664,1276748.4399850408,,,
2017-09-01,6821155.620416941,13414939.699287185,2485774.0243680924,,,,,,
2017-09-04,6821155.620416941,13414939.699287185,2485774.0243680924,1291631.2002169548,1178821.3263989515,1270257.4934757256,,,
2017-09-08,6817748.654026358,13755971.051381383,2518197.0492943646,,,,,,
2017-09-11,6817748.654026358,13755971.051381383,2518197.0492943646,1312300.4158424165,1189599.794687512,1290073.8324928991,,,
2017-09-15,6771564.718959102,13614877.595422607,2523610.9042552016,,,,,,
2017-09-18,6771564.718959102,13614877.595422607,2523610.9042552016,1308359.798604495,1174325.225254261,1291368.060426245,,,
2017-09-22,6770965.866470513,14007002.665197695,2533325.083649583,,,,,,
2017-09-25,6770965.866470513,14007002.665197695,2533325.083649583,1318714.8736061254,1193294.9125725087,1300634.9494902904,,,
2017-09-29,6854311.741942467,14134872.041753313,2576938.568877273,,,,,,
2017-10-02,6854311.741942467,14134872.041753313,2576938.568877273,1335081.9026715248,1194648.3669959405,1316890.8502788108,,,
2017-10-06,6921762.5245725075,13931563.962849261,2576736.3337727766,,,,,,
2017-10-09,6921762.5245725075,13931563.962849261,2576736.3337727766,1344274.66169714,1201497.913808356,1319893.7123223434,,,
2017-10-13,6953934.092299641,14005308.082298389,2588373.3376703104,,,,,,
2017-10-16,6953934.092299641,14005308.082298389,2588373.3376703104,1355670.304020534,1213861.8199478178,1331076.1672583849,,,
2017-10-20,6837123.563024055,14131605.11322098,2586652.394713779,,,,,,
2017-10-23,6837123.563024055,14131605.11322098,2586652.394713779,1351222.6037936318,1210000.0157741494,1334182.495182822,,,
2017-10-27,6890444.47046749,14103018.312761812,2606587.401937408,,,,,,
2017-10-30,6890444.47046749,14103018.312761812,2606587.401937408,1364639.4713666833,1216703.2923816526,1338013.3556002039,,,
2017-11-03,6925624.791074146,14092779.944765076,2612457.1697780495,,,,,,
2017-11-06,6925624.791074146,14092779.944765076,2612457.1697780495,1360811.6654242605,1226469.2427768935,1336149.793995271,,,
2017-11-10,6993079.179669627,14304684.633647872,2617010.288092215,,,,,,
2017-11-13,6993079.179669627,14304684.633647872,2617010.288092215,1374793.571912304,1248687.3354865666,1334958.8510584224,,,
2017-11-17,6998585.886915942,14693969.735920511,2628546.527995375,,,,,,
2017-11-20,6998585.886915942,14693969.735920511,2628546.527995375,1395520.2301696576,1254905.0899700746,1347901.4921606958,,,
2017-11-24,7160101.049910838,15430169.509435033,2681671.780734012,,,,,,
2017-11-27,7160101.049910838,15430169.509435033,2681671.780734012,1406153.177431356,1296745.8727829754,1369127.5538051974,,,
2017-12-01,7146414.981673391,15574970.70397725,2672160.543559877,,,,,,
2017-12-04,7146414.981673391,15574970.70397725,2672160.543559877,1410270.9663942577,1310283.3043859662,1374563.582451861,,,
2017-12-08,7150535.767779143,15545648.757021397,2688248.66432464,,,,,,
2017-12-11,7150535.767779143,15545648.757021397,2688248.66432464,1417234.523952353,1310329.1418882464,1386792.9963366385,,,
2017-12-15,7215158.609477802,15913199.151559414,2721517.930024709,,,,,,
2017-12-18,7215158.609477802,15913199.151559414,2721517.930024709,1426475.911821279,1320325.9469735352,1391996.498077877,,,
2017-12-22,7227382.945962251,15968769.80372363,2724466.956260029,,,,,,
2017-12-25,7227382.945962251,15968769.80372363,2724466.956260029,1413589.1027583026,1315591.5224611857,1388614.4118746994,,,
2017-12-29,7248564.251964402,16271147.046595862,2762506.4248095094,,,,,,
2018-01-01,7248564.251964402,16271147.046595862,2762506.4248095094,1459362.6498228733,1341007.381429534,1422749.379679536,,,
2018-01-05,7182858.389375117,16579682.4384519,2808377.0235111574,,,,,,
2018-01-08,7182858.389375117,16579682.4384519,2808377.0235111574,1483570.774692485,1347097.2099546883,1446165.40884172,,,
2018-01-12,7274732.423350002,16746013.170471562,2839093.601353773,,,,,,
2018-01-15,7274732.423350002,16746013.170471562,2839093.601353773,1513638.3616393653,1365958.523299363,1459122.3398121607,,,
2018-01-19,7496389.736905481,17139456.808779914,2881404.4025910483,,,,,,
2018-01-22,7496389.736905481,17139456.808779914,2881404.4025910483,1528452.140508867,1389636.5991755207,1491227.9654528871,,,
2018-01-26,7344280.233500035,16758407.150577746,2863909.4750416866,,,,,,
2018-01-29,7344280.233500035,16758407.150577746,2863909.4750416866,1479102.7755472737,1323055.6834524493,1433313.2099430347,,,
2018-02-02,6736219.51596985,15581504.666291533,2620317.9987917165,,,,,,
2018-02-05,6736219.51596985,15581504.666291533,2620317.9987917165,1420530.3984358422,1278434.8867624504,1360723.212036772,,,
2018-02-09,7038794.870238579,16281699.858382283,2776948.026550429,,,,,,
2018-02-12,7038794.870238579,16281699.858382283,2776948.026550429,1488972.5885209537,1303474.4007612984,1421136.3429785424,,,
2018-02-16,6877881.188180445,15998035.234895043,2750199.2519599255,,,,,,
2018-02-19,6877881.188180445,15998035.234895043,2750199.2519599255,1497748.2588026351,1291005.7672044975,1429461.9095876424,,,
2018-02-23,6805604.695558653,15821033.497842468,2722738.4118091865,,,,,,
2018-02-26,6805604.695558653,15821033.497842468,2722738.4118091865,1477061.4023681951,1270472.4618663834,1400165.961443584,,,
2018-03-02,6987099.812965774,15749742.08475115,2787832.659289976,,,,,,
2018-03-05,6987099.812965774,15749742.08475115,2787832.659289976,1527824.9635058057,1294004.3047736413,1451108.7083632357,,,
2018-03-09,6953225.605709658,15879184.260830238,2796986.4494524933,,,,,,
2018-03-12,6953225.605709658,15879184.260830238,2796986.4494524933,1527272.728800014,1290968.5258783111,1432522.2928726568,,,
2018-03-16,6745992.967671496,15514788.627919817,2692490.6517088115,,,,,,
2018-03-19,6745992.967671496,15514788.627919817,2692490.6517088115,1437660.3676025528,1233579.1899415012,1348149.2133563238,,,
2018-03-23,6870852.99960238,15801762.156987647,2687181.2731000353,,,,,,
2018-03-26,6870852.99960238,15801762.156987647,2687181.2731000353,1463846.9174226893,1265060.8303349516,1374793.667417789,,,
2018-03-30,6952456.909112273,16002770.186337683,2712607.918017,,,,,,
2018-04-02,6952456.909112273,16002770.186337683,2712607.918017,1438375.524100578,1263546.2117095268,1356873.720525451,,,
2018-04-06,6874048.726455464,15638518.16008661,2715568.96522007,,,,,,
2018-04-09,6874048.726455464,15638518.16008661,2715568.96522007,1460067.0270249182,1269369.7057806798,1385242.3647561204,,,
2018-04-13,6910256.572352388,15590898.125716217,2745795.5118479454,,,,,,
2018-04-16,6910256.572352388,15590898.125716217,2745795.5118479454,1457272.4291011703,1262160.7870574952,1392869.2653425024,,,
2018-04-20,6791535.794380755,15997471.492183087,2719448.909340248,,,,,,
2018-04-23,6791535.794380755,15997471.492183087,2719448.909340248,1446236.9894808885,1289128.38309929,1392608.4300273543,,,
2018-04-27,6578615.254426986,15920704.828146407,2681768.4788128235,,,,,,
2018-04-30,6578615.254426986,15920704.828146407,2681768.4788128235,1470281.6360527368,1267159.1015186603,1389786.9950442195,,,
2018-05-04,6695568.347069695,16147714.249614108,2777755.7295158515,,,,,,
2018-05-07,6695568.347069695,16147714.249614108,2777755.7295158515,1486320.7544200874,1277109.6169690015,1425469.519394652,,,
2018-05-11,6694004.522234132,16400979.226520801,2777655.319079353,,,,,,
2018-05-14,6694004.522234132,16400979.226520801,2777655.319079353,1485600.2041833466,1272853.166794349,1417528.7843618195,,,
2018-05-18,6719111.979681646,16501344.067539837,2785722.2723341407,,,,,,
2018-05-21,6719111.979681646,16501344.067539837,2785722.2723341407,1496039.108953049,1270544.1476628776,1421812.669776974,,,
2018-05-25,6685282.791210108,16254401.80693232,2766729.1432894934,,,,,,
2018-05-28,6685282.791210108,16254401.80693232,2766729.1432894934,1500180.8654947062,1260842.2407433693,1429388.018307311,,,
2018-06-01,6812699.365186877,16918792.944604263,2832388.7298123976,,,,,,
2018-06-04,6812699.365186877,16918792.944604263,2832388.7298123976,1521548.9938140118,1297456.2977685821,1453367.7737244596,,,
2018-06-08,6837969.096345513,17008142.295991216,2846276.8367000143,,,,,,
2018-06-11,6837969.096345513,17008142.295991216,2846276.8367000143,1534039.243007402,1313017.3657256546,1454331.9780569125,,,
2018-06-15,6775053.249897752,17024088.644380156,2813002.267631821,,,,,,
2018-06-18,6775053.249897752,17024088.644380156,2813002.267631821,1506133.5273113719,1320561.863010548,1441788.820167888,,,
2018-06-22,6866564.246104075,16766893.22043421,2778639.8009822727,,,,,,
2018-06-25,6866564.246104075,16766893.22043421,2778639.8009822727,1476983.3200658816,1312703.3984670313,1423631.4624911312,,,
2018-06-29,6947117.516122763,16911408.3887535,2801410.872700161,,,,,,
2018-07-02,6947117.516122763,16911408.3887535,2801410.872700161,1495310.3340292266,1333064.570845622,1445357.8504058819,,,
2018-07-06,7002907.782225241,17087309.47581829,2865622.816503905,,,,,,
2018-07-09,7002907.782225241,17087309.47581829,2865622.816503905,1525357.5783757567,1344409.0659346585,1467241.1555438582,,,
2018-07-13,7006040.630131555,17536197.740778547,2872084.4402272846,,,,,,
2018-07-16,7006040.630131555,17536197.740778547,2872084.4402272846,1537623.568371332,1346385.4065322694,1467713.3542887918,,,
2018-07-20,7152846.283250548,17622689.78254579,2906344.905429898,,,,,,
2018-07-23,7152846.283250548,17622689.78254579,2906344.905429898,1548035.4217957885,1356588.5550448778,1476844.8513740657,,,
2018-07-27,7154711.087458477,17704494.183170214,2896600.496837204,,,,,,
2018-07-30,7154711.087458477,17704494.183170214,2896600.496837204,1573834.724086894,1373519.4891942749,1488285.3379169442,,,
2018-08-03,7172439.127290216,18070395.369242415,2924090.3287336933,,,,,,
2018-08-06,7172439.127290216,18070395.369242415,2924090.3287336933,1558601.9071098457,1377908.7300539059,1485975.7153639141,,,
2018-08-10,7264272.078452579,18262815.230995048,2913729.8455438227,,,,,,
2018-08-13,7264272.078452579,18262815.230995048,2913729.8455438227,1571549.095053645,1410425.7758919778,1495946.335214079,,,
2018-08-17,7221492.107253636,18679169.241727527,2931475.268847618,,,,,,
2018-08-20,7221492.107253636,18679169.241727527,2931475.268847618,1590286.5222601783,1408940.1869407445,1508804.1415293866,,,
2018-08-24,7264056.329159114,18587718.37861408,2977736.9025590075,,,,,,
2018-08-27,7264056.329159114,18587718.37861408,2977736.9025590075,1603050.8628760937,1422002.114701346,1523497.6532509224,,,
2018-08-31,7389475.053163182,19008276.170500867,2955785.0244374787,,,,,,
2018-09-03,7389475.053163182,19008276.170500867,2955785.0244374787,1579504.4432933885,1450630.1056059795,1509275.7071788951,,,
2018-09-07,7499925.51861147,19101020.88129047,2983173.2084449064,,,,,,
2018-09-10,7499925.51861147,19101020.88129047,2983173.2084449064,1609137.3490746366,1452595.827693623,1526488.9386923956,,,
2018-09-14,7492352.178370748,19232991.58711326,3011380.055711882,,,,,,
2018-09-17,7492352.178370748,19232991.58711326,3011380.055711882,1621827.5673397148,1452444.697022017,1539250.3336186784,,,
2018-09-21,7425688.977276394,19359120.162614826,2995234.4817924327,,,,,,
2018-09-24,7425688.977276394,19359120.162614826,2995234.4817924327,1628203.98643092,1440590.1744042654,1532555.9825934935,,,
2018-09-28,7397144.849139049,18917852.691613153,2982354.0148485466,,,,,,
2018-10-01,7397144.849139049,18917852.691613153,2982354.0148485466,1577168.9121639077,1413867.1801503776,1517268.3560365874,,,
2018-10-05,7166175.178093758,18339626.263385862,2804406.7453539185,,,,,,
2018-10-08,7166175.178093758,18339626.263385862,2804406.7453539185,1502749.0058186809,1395926.5499648396,1454694.37996669,,,
2018-10-12,7306188.578634186,18640510.383665066,2847991.5923937326,,,,,,
2018-10-15,7306188.578634186,18640510.383665066,2847991.5923937326,1497602.565750212,1418766.119599992,1456276.033223039,,,
2018-10-19,7302421.465050461,18351049.181796137,2782872.0655248803,,,,,,
2018-10-22,7302421.465050461,18351049.181796137,2782872.0655248803,1470497.5128619487,1394845.8447721214,1398710.3846190372,,,
2018-10-26,7450808.346972165,18723117.913818922,2818214.2410460366,,,,,,
2018-10-29,7450808.346972165,18723117.913818922,2818214.2410460366,1522747.135839761,1432602.7607266936,1433292.3177940063,,,
2018-11-02,7676956.370225457,19627023.724035446,2890238.0460977596,,,,,,
2018-11-05,7676956.370225457,19627023.724035446,2890238.0460977596,1549077.3596837034,1493705.853085874,1464236.2133296435,,,
2018-11-09,7702436.527899932,19070362.518669132,2813164.3739175056,,,,,,
2018-11-12,7702436.527899932,19070362.518669132,2813164.3739175056,1530848.3670714034,1481977.4539598804,1442991.6110334063,,,
2018-11-16,7593220.350549065,18149766.362514265,2730734.123152163,,,,,,
2018-11-19,7593220.350549065,18149766.362514265,2730734.123152163,1470832.0841790072,1430126.0550278928,1387745.3527404212,,,
2018-11-23,7757690.358889035,18727564.492776588,2823056.9232598213,,,,,,
2018-11-26,7757690.358889035,18727564.492776588,2823056.9232598213,1552117.8872092494,1469258.446129676,1453113.0884791557,,,
2018-11-30,7662096.483239112,18429811.85112353,2780399.10496824,,,,,,
2018-12-03,7662096.483239112,18429811.85112353,2780399.10496824,1486639.5811514694,1402315.3419248448,1389432.461606154,,,
2018-12-07,7712165.766509489,18535086.953068938,2734340.5902560335,,,,,,
2018-12-10,7712165.766509489,18535086.953068938,2734340.5902560335,1475626.492449448,1390316.65946883,1373090.4598398178,,,
2018-12-14,7256941.222726389,17395045.139100067,2546809.781001833,,,,,,
2018-12-17,7256941.222726389,17395045.139100067,2546809.781001833,1364026.7046007395,1329137.4259478035,1276280.8537924904,,,
2018-12-21,7286085.780488249,17983476.622067973,2571009.4033136326,,,,,,
2018-12-24,7286085.780488249,17983476.622067973,2571009.4033136326,1412546.8222475317,1356837.3226741944,1313662.4253795296,,,
2018-12-28,7141824.783527858,17955003.600003082,2531005.036873876,,,,,,
2018-12-31,7141824.783527858,17955003.600003082,2531005.036873876,1416895.7256258011,1366630.5557338907,1338265.5084638076,,,
2019-01-04,7372474.989719395,18697507.754231993,2683045.176299425,,,,,,
2019-01-07,7372474.989719395,18697507.754231993,2683045.176299425,1466036.459538493,1402753.614077195,1373208.1251466859,,,
2019-01-11,7434903.184644022,18832475.810842134,2725331.0517065134,,,,,,
2019-01-14,7434903.184644022,18832475.810842134,2725331.0517065134,1511093.9596157218,1422925.8894296428,1412869.5638017743,,,
2019-01-18,7465926.506236197,18702625.28986816,2731445.3048177124,,,,,,
2019-01-21,7465926.506236197,18702625.28986816,2731445.3048177124,1527063.399127804,1397464.9094518959,1409263.9044713269,,,
2019-01-25,7566707.983071886,19180102.832652908,2797567.3450411074,,,,,,
2019-01-28,7566707.983071886,19180102.832652908,2797567.3450411074,1557055.8973936157,1414288.5365000525,1431958.566617692,,,
2019-02-01,7605553.853500064,19405392.24261744,2799744.9079931923,,,,,,
2019-02-04,7605553.853500064,19405392.24261744,2799744.9079931923,1579843.9991620723,1419880.517726506,1434132.7971919503,,,
2019-02-08,7553598.250165225,19908677.983095407,2843688.616276125,,,,,,
2019-02-11,7553598.250165225,19908677.983095407,2843688.616276125,1622391.0268162633,1458013.6560450844,1470718.4773874143,,,
2019-02-15,7644451.909116419,20029936.267401144,2875194.158516789,,,,,,
2019-02-18,7644451.909116419,20029936.267401144,2875194.158516789,1627148.586904238,1459608.6249051676,1480104.1170647708,,,
2019-02-22,7665622.248763549,20289398.064455494,2888254.4096401087,,,,,,
2019-02-25,7665622.248763549,20289398.064455494,2888254.4096401087,1639286.0147961446,1467156.5937721278,1486890.5382532082,,,
2019-03-01,7627924.849437813,20123698.09288259,2850217.5927746915,,,,,,
2019-03-04,7627924.849437813,20123698.09288259,2850217.5927746915,1610673.9953952979,1441134.358184923,1455288.6756864677,,,
2019-03-08,7710520.427334962,20179103.457930036,2913956.476141693,,,,,,
2019-03-11,7710520.427334962,20179103.457930036,2913956.476141693,1659872.652212416,1459077.703920919,1498179.5341050767,,,
2019-03-15,7766344.785461168,20735655.46674575,2963953.9791392013,,,,,,
2019-03-18,7766344.785461168,20735655.46674575,2963953.9791392013,1658987.399884447,1474703.9218160724,1487209.256578653,,,
2019-03-22,7878956.278400269,20865525.897679437,2922107.752949667,,,,,,
2019-03-25,7878956.278400269,20865525.897679437,2922107.752949667,1689995.9449174788,1507492.325173261,1504411.1828167045,,,
2019-03-29,7808268.018936162,21427700.360239092,2989457.699672915,,,,,,
2019-04-01,7808268.018936162,21427700.360239092,2989457.699672915,1723422.0575161637,1519494.2891881685,1536845.4754252704,,,
2019-04-05,7832253.022595243,21649600.551886424,3000180.402905715,,,,,,
2019-04-08,7832253.022595243,21649600.551886424,3000180.402905715,1744487.4126132394,1516394.6682096906,1545312.4936407825,,,
2019-04-12,7790593.738886894,21615762.451404896,3019021.8556219903,,,,,,
2019-04-15,7790593.738886894,21615762.451404896,3019021.8556219903,1757109.1678458438,1521958.40578272,1544567.0689988094,,,
2019-04-19,7876303.477281412,21382398.424094334,3040153.302694597,,,,,,
2019-04-22,7876303.477281412,21382398.424094334,3040153.302694597,1786080.2319300254,1523835.5097209043,1562621.503447883,,,
2019-04-26,7911777.3839289425,21343529.535712693,3031095.857053016,,,,,,
2019-04-29,7911777.3839289425,21343529.535712693,3031095.857053016,1788989.7710491435,1524301.6785318432,1565923.1865320702,,,
2019-05-03,7827522.600649959,20954229.518248633,2984044.7286067647,,,,,,
2019-05-06,7827522.600649959,20954229.518248633,2984044.7286067647,1730919.32489821,1515123.688000585,1534341.6734611373,,,
2019-05-10,7949912.776008641,20719281.407792043,2994871.024296939,,,,,,
2019-05-13,7949912.776008641,20719281.407792043,2994871.024296939,1698327.0462425896,1511252.412898099,1522305.8058920382,,,
2019-05-17,7962535.836391701,20766600.539986953,2936993.6001605154,,,,,,
2019-05-20,7962535.836391701,20766600.539986953,2936993.6001605154,1661767.18218116,1513130.9931292818,1506009.0252274957,,,
2019-05-24,7907063.179420046,20662057.261187114,2904620.426894617,,,,,,
2019-05-27,7907063.179420046,20662057.261187114,2904620.426894617,1649252.75008417,1497458.5760075413,1466012.5886503176,,,
2019-05-31,8202473.896711619,21316234.33708347,2964682.661919563,,,,,,
2019-06-03,8202473.896711619,21316234.33708347,2964682.661919563,1743992.6090258916,1565932.6961291484,1531944.774181645,,,
2019-06-07,8264803.3935063295,21867026.573036414,3014440.8062357004,,,,,,
2019-06-10,8264803.3935063295,21867026.573036414,3014440.8062357004,1739206.3787868,1572559.6894328035,1540519.7803882414,,,
2019-06-14,8380318.500163977,22123175.656128712,3079814.0108798593,,,,,,
2019-06-17,8380318.500163977,22123175.656128712,3079814.0108798593,1784687.682705932,1582608.0856302422,1573379.2417958747,,,
2019-06-21,8283599.467959801,21573980.434498243,3049187.059958554,,,,,,
2019-06-24,8283599.467959801,21573980.434498243,3049187.059958554,1790033.5843064906,1561794.9989142986,1568027.957493973,,,
2019-06-28,8506044.57518479,22153199.966260653,3125546.7220102595,,,,,,
2019-07-01,8506044.57518479,22153199.966260653,3125546.7220102595,1817817.4842657428,1594703.633888632,1597247.3010915923,,,
2019-07-05,8471746.156132074,22481895.50173116,3130881.91034391,,,,,,
2019-07-08,8471746.156132074,22481895.50173116,3130881.91034391,1825190.6996193787,1605964.7376550948,1608967.3444857616,,,
2019-07-12,8557646.020046277,22763872.455377564,3125860.6814032537,,,,,,
2019-07-15,8557646.020046277,22763872.455377564,3125860.6814032537,1817150.0055655113,1596151.5344566125,1590344.2094605258,,,
2019-07-19,8570984.982944971,22344908.86127829,3138098.7336882763,,,,,,
2019-07-22,8570984.982944971,22344908.86127829,3138098.7336882763,1858119.9237341823,1610824.9338431777,1616245.9521461257,,,
2019-07-26,8493419.707427472,21900228.643886205,3084124.942049654,,,,,,
2019-07-29,8493419.707427472,21900228.643886205,3084124.942049654,1788533.3565011392,1584943.8607271626,1565993.369682055,,,
2019-08-02,8616372.642155454,22190293.23626801,3071361.5027623917,,,,,,
2019-08-05,8616372.642155454,22190293.23626801,3071361.5027623917,1790847.6262229786,1608903.9757673363,1560642.2662645606,,,
2019-08-09,8580353.336986713,21652009.448859934,2977532.1925493865,,,,,,
2019-08-12,8580353.336986713,21652009.448859934,2977532.1925493865,1792670.1521111086,1614528.197615543,1545817.8846744332,,,
2019-08-16,8735637.387263864,22464388.99676902,3058180.865182637,,,,,,
2019-08-19,8735637.387263864,22464388.99676902,3058180.865182637,1769315.2110801532,1595666.5406463873,1524412.0239291983,,,
2019-08-23,8764788.220370905,22708136.964657426,3060482.880506719,,,,,,
2019-08-26,8764788.220370905,22708136.964657426,3060482.880506719,1841201.419482055,1644412.737291532,1565083.8828827725,,,
2019-08-30,8826457.57243467,23046634.224968433,3115296.018540575,,,,,,
2019-09-02,8826457.57243467,23046634.224968433,3115296.018540575,1882968.8137930525,1675181.8446452725,1595052.630579323,,,
2019-09-06,8771727.345208472,22954499.702427536,3151593.330661025,,,,,,
2019-09-09,8771727.345208472,22954499.702427536,3151593.330661025,1886635.6304134466,1655759.0202655382,1611321.9168139743,,,
