Date,AAPL,ABT,ADBE,AZO,BDX,BMY,CAH,CHD,CL,CLX,COST,CVS,DHR,DIS,DLTR,GD,GIS,GOOGL,GPC,HD,HRL,HSY,ITW,JNJ,KMB,KO,LOW,MA,MCD,MRK,MSFT,NKE,NVDA,ORLY,PEP,PFE,PG,ROST,SBUX,SPY,SYK,SYY,TGT,TJX,TMO,UNH,V,WMT
2008-05-05,5.53985071182251,16.246278762817383,40.0,122.76000213623047,49.121177673339844,11.579593658447266,24.94131088256836,10.543042182922363,23.388887405395508,32.3134880065918,49.29368591308594,27.479339599609375,15.4812593460083,28.427698135375977,11.140000343322754,59.973976135253906,16.404130935668945,14.218268394470215,24.489395141601562,17.601285934448242,6.662391185760498,23.8848934173584,33.81011962890625,39.14228820800781,31.400957107543945,16.048294067382812,17.38353729248047,26.117265701293945,36.05461502075195,19.64959716796875,20.974164962768555,12.557075500488281,0.5157780051231384,1.886667013168335,38.968692779541016,8.624761581420898,39.086116790771484,7.183752059936523,5.846313953399658,99.61054992675781,51.807037353515625,17.828981399536133,32.13932800292969,6.071322441101074,53.825496673583984,25.363460540771484,18.20892906188965,13.151078224182129
2008-05-09,5.679648399353027,17.383651733398438,42.0,128.35000610351562,47.80943298339844,11.16295337677002,25.470809936523438,10.961094856262207,23.587902069091797,33.62957000732422,51.54372024536133,28.584606170654297,16.029794692993164,28.781404495239258,11.850000381469727,61.134613037109375,16.53463363647461,14.218268394470215,25.722347259521484,18.616254806518555,6.761944770812988,23.75128936767578,35.15253829956055,39.01358413696289,31.67970848083496,16.253562927246094,18.11115264892578,26.117265701293945,36.712120056152344,20.107032775878906,21.819725036621094,13.181052207946777,0.5157780051231384,1.918666958808899,39.27449035644531,8.810331344604492,39.347007751464844,7.67416524887085,5.92746114730835,102.0228042602539,50.41986846923828,18.354047775268555,33.83409118652344,6.297030448913574,54.420936584472656,24.36429786682129,18.20892906188965,13.141879081726074
2008-05-12,5.679648399353027,17.383651733398438,42.0,128.35000610351562,47.80943298339844,11.16295337677002,25.470809936523438,10.961094856262207,23.587902069091797,33.62957000732422,51.54372024536133,28.584606170654297,16.029794692993164,28.781404495239258,11.850000381469727,61.134613037109375,16.53463363647461,14.388680458068848,25.722347259521484,18.616254806518555,6.761944770812988,23.75128936767578,35.15253829956055,39.01358413696289,31.67970848083496,16.253562927246094,18.11115264892578,25.803150177001953,36.712120056152344,20.107032775878906,21.819725036621094,13.181052207946777,0.5588165521621704,1.918666958808899,39.27449035644531,8.810331344604492,39.347007751464844,7.67416524887085,5.92746114730835,102.0228042602539,50.41986846923828,18.354047775268555,33.83409118652344,6.297030448913574,54.420936584472656,24.36429786682129,18.101242065429688,13.141879081726074
2008-05-16,5.30006742477417,17.377307891845703,41.400001525878906,128.44000244140625,47.111690521240234,11.152793884277344,25.926624298095703,11.193604469299316,23.538965225219727,33.2601318359375,49.09524917602539,28.1874942779541,15.361139297485352,27.64626121520996,11.006667137145996,59.99362564086914,16.446744918823242,14.388680458068848,25.37169075012207,16.96455955505371,6.428991317749023,23.433164596557617,34.05302429199219,38.2705078125,31.709583282470703,16.612789154052734,16.900859832763672,25.803150177001953,35.306610107421875,19.61944007873535,20.476009368896484,12.59776782989502,0.5588165521621704,1.769333004951477,39.45336151123047,8.678702354431152,38.908241271972656,7.368695259094238,6.303691864013672,99.86111450195312,50.492000579833984,17.934001922607422,32.63364791870117,6.159455299377441,54.808433532714844,27.13121223449707,18.101242065429688,12.950101852416992
2008-05-19,5.30006742477417,17.377307891845703,41.400001525878906,128.44000244140625,47.111690521240234,11.152793884277344,25.926624298095703,11.193604469299316,23.538965225219727,33.2601318359375,49.09524917602539,28.1874942779541,15.361139297485352,27.64626121520996,11.006667137145996,59.99362564086914,16.446744918823242,13.50933837890625,25.37169075012207,16.96455955505371,6.428991317749023,23.433164596557617,34.05302429199219,38.2705078125,31.709583282470703,16.612789154052734,16.900859832763672,24.876285552978516,35.306610107421875,19.61944007873535,20.476009368896484,12.59776782989502,0.5290557146072388,1.769333004951477,39.45336151123047,8.678702354431152,38.908241271972656,7.368695259094238,6.303691864013672,99.86111450195312,50.492000579833984,17.934001922607422,32.63364791870117,6.159455299377441,54.808433532714844,27.13121223449707,16.778316497802734,12.950101852416992
2008-05-23,5.588645935058594,17.728975296020508,43.79999923706055,127.7699966430664,47.80384826660156,11.42208480834961,25.89439582824707,11.154523849487305,23.97940444946289,33.2197265625,50.63555145263672,28.425762176513672,15.311090469360352,27.81077766418457,12.66333293914795,60.229698181152344,16.81429672241211,13.50933837890625,24.98710060119629,17.468889236450195,6.244560241699219,25.803016662597656,33.63750076293945,39.135318756103516,31.968427658081055,16.49875259399414,17.570844650268555,24.876285552978516,35.87966537475586,19.564144134521484,20.360933303833008,13.252753257751465,0.5290557146072388,1.7619999647140503,39.71299743652344,8.511974334716797,38.81928253173828,7.645070552825928,6.7610697746276855,100.21186065673828,51.12548065185547,18.062345504760742,33.08920669555664,6.3245463371276855,55.4322509765625,26.51634407043457,16.778316497802734,13.38677978515625
2008-05-26,5.588645935058594,17.728975296020508,43.79999923706055,127.7699966430664,47.80384826660156,11.42208480834961,25.89439582824707,11.154523849487305,23.97940444946289,33.2197265625,50.63555145263672,28.425762176513672,15.311090469360352,27.81077766418457,12.66333293914795,60.229698181152344,16.81429672241211,14.530811309814453,24.98710060119629,17.468889236450195,6.244560241699219,25.803016662597656,33.63750076293945,39.135318756103516,31.968427658081055,16.49875259399414,17.570844650268555,28.102127075195312,35.87966537475586,19.564144134521484,20.360933303833008,13.252753257751465,0.5654556751251221,1.7619999647140503,39.71299743652344,8.511974334716797,38.81928253173828,7.645070552825928,6.7610697746276855,100.21186065673828,51.12548065185547,18.062345504760742,33.08920669555664,6.3245463371276855,55.4322509765625,26.51634407043457,18.978059768676758,13.38677978515625
2008-05-30,5.6706671714782715,17.65611457824707,43.88999938964844,126.08999633789062,47.184242248535156,11.010526657104492,26.387052536010742,11.176015853881836,24.481822967529297,32.169166564941406,50.99632263183594,29.200103759765625,16.526287078857422,28.370113372802734,12.453332901000977,58.78048324584961,16.89420509338379,14.530811309814453,24.523330688476562,17.594972610473633,6.138472557067871,24.751136779785156,32.92155075073242,39.4535026550293,31.505481719970703,16.304885864257812,17.73653221130371,28.102127075195312,35.01706314086914,19.549055099487305,20.353742599487305,13.578301429748535,0.5654556751251221,1.7606669664382935,38.82445526123047,8.191678047180176,39.53081130981445,7.778067111968994,6.831152439117432,100.77015686035156,52.55275344848633,18.51740837097168,33.63094711303711,6.475879669189453,55.989891052246094,26.085926055908203,18.978059768676758,13.81652545928955
2008-06-02,5.6706671714782715,17.65611457824707,43.88999938964844,126.08999633789062,47.184242248535156,11.010526657104492,26.387052536010742,11.176015853881836,24.481822967529297,32.169166564941406,50.99632263183594,29.200103759765625,16.526287078857422,28.370113372802734,12.453332901000977,58.78048324584961,16.89420509338379,14.064476013183594,24.523330688476562,17.594972610473633,6.138472557067871,24.751136779785156,32.92155075073242,39.4535026550293,31.505481719970703,16.304885864257812,17.73653221130371,26.925785064697266,35.01706314086914,19.549055099487305,20.353742599487305,13.578301429748535,0.5508041977882385,1.7606669664382935,38.82445526123047,8.191678047180176,39.53081130981445,7.778067111968994,6.831152439117432,100.77015686035156,52.55275344848633,18.51740837097168,33.63094711303711,6.475879669189453,55.989891052246094,26.085926055908203,18.382522583007812,13.81652545928955
2008-06-06,5.186611652374268,17.085844039916992,40.9900016784668,118.30000305175781,45.55234146118164,9.994325637817383,24.701887130737305,10.753982543945312,23.930461883544922,30.414382934570312,47.31904220581055,27.717594146728516,16.00177574157715,27.3419189453125,11.979999542236328,56.203426361083984,16.478700637817383,14.064476013183594,23.900259017944336,16.83292007446289,5.967100143432617,23.827537536621094,31.668598175048828,38.705223083496094,31.275348663330078,16.290626525878906,16.771190643310547,26.925785064697266,36.02824783325195,17.972816467285156,20.31059455871582,12.984719276428223,0.5508041977882385,1.6833330392837524,39.455360412597656,7.779244899749756,39.40629959106445,7.584805965423584,6.5729546546936035,96.2391586303711,50.68446350097656,17.4089298248291,32.14113998413086,6.35795783996582,55.11088562011719,23.83396339416504,18.382522583007812,13.657099723815918
2008-06-09,5.186611652374268,17.085844039916992,40.9900016784668,118.30000305175781,45.55234146118164,9.994325637817383,24.701887130737305,10.753982543945312,23.930461883544922,30.414382934570312,47.31904220581055,27.717594146728516,16.00177574157715,27.3419189453125,11.979999542236328,56.203426361083984,16.478700637817383,14.176346778869629,23.900259017944336,16.83292007446289,5.967100143432617,23.827537536621094,31.668598175048828,38.705223083496094,31.275348663330078,16.290626525878906,16.771190643310547,26.628053665161133,36.02824783325195,17.972816467285156,20.31059455871582,12.984719276428223,0.48784852027893066,1.6833330392837524,39.455360412597656,7.779244899749756,39.40629959106445,7.584805965423584,6.5729546546936035,96.2391586303711,50.68446350097656,17.4089298248291,32.14113998413086,6.35795783996582,55.11088562011719,23.83396339416504,17.91663932800293,13.657099723815918
2008-06-13,5.415318489074707,17.15237045288086,42.0,118.81999969482422,44.6281852722168,10.121346473693848,24.158586502075195,11.06659984588623,23.34646987915039,31.170549392700195,48.73446273803711,27.46608543395996,16.41618537902832,27.054019927978516,12.359999656677246,57.43623352050781,16.72374153137207,14.176346778869629,24.214136123657227,17.27790641784668,5.826735496520996,22.063732147216797,31.63024139404297,38.07476043701172,31.325592041015625,15.313257217407227,16.98011016845703,26.628053665161133,35.57288360595703,18.074356079101562,20.806838989257812,13.19082260131836,0.48784852027893066,1.7113330364227295,38.25920867919922,7.796792984008789,38.4813232421875,7.904805660247803,6.6356587409973145,96.21766662597656,51.24575424194336,17.158061981201172,31.88875389099121,6.505357265472412,55.27157974243164,21.43597412109375,17.91663932800293,13.329019546508789
2008-06-16,5.415318489074707,17.15237045288086,42.0,118.81999969482422,44.6281852722168,10.121346473693848,24.158586502075195,11.06659984588623,23.34646987915039,31.170549392700195,48.73446273803711,27.46608543395996,16.41618537902832,27.054019927978516,12.359999656677246,57.43623352050781,16.72374153137207,13.55423641204834,24.214136123657227,17.27790641784668,5.826735496520996,22.063732147216797,31.63024139404297,38.07476043701172,31.325592041015625,15.313257217407227,16.98011016845703,25.858692169189453,35.57288360595703,18.074356079101562,20.806838989257812,13.19082260131836,0.4523644745349884,1.7113330364227295,38.25920867919922,7.796792984008789,38.4813232421875,7.904805660247803,6.6356587409973145,96.21766662597656,51.24575424194336,17.158061981201172,31.88875389099121,6.505357265472412,55.27157974243164,21.43597412109375,18.36495590209961,13.329019546508789
2008-06-20,5.036933422088623,16.708833694458008,40.83000183105469,114.66999816894531,44.129695892333984,9.994325637817383,23.3620548248291,11.013848304748535,22.579788208007812,30.495189666748047,47.89492416381836,26.12918472290039,15.263038635253906,25.93533706665039,11.106666564941406,54.387054443359375,16.20969581604004,13.55423641204834,22.907262802124023,15.675986289978027,5.6684160232543945,21.09522247314453,29.917041778564453,37.862648010253906,30.60211181640625,15.273091316223145,15.272736549377441,25.858692169189453,34.27358627319336,18.378976821899414,19.958171844482422,11.569195747375488,0.4523644745349884,1.5520000457763672,37.608882904052734,7.533535957336426,36.91004943847656,7.602703094482422,6.004920482635498,92.2459945678711,49.34538650512695,16.475473403930664,29.327800750732422,6.273446083068848,51.61389923095703,19.96027374267578,18.36495590209961,13.130324363708496
